measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2002-01-01,181.192,1843.27,1843.27
2002-02-01,164.947,1678.01,1678.01
2002-03-01,180.46200000000002,1835.84,1835.84
2002-04-01,167.119,1700.1,1700.1
2002-05-01,190.953,1942.56,1942.56
2002-06-01,167.365,1702.6,1702.6
2002-07-01,191.863,1951.82,1951.82
2002-08-01,191.662,1949.78,1949.78
2002-09-01,178.835,1819.29,1819.29
2002-10-01,176.441,1794.93,1794.93
2002-11-01,181.47,1846.09,1846.09
2002-12-01,187.691,1909.38,1909.38
2003-01-01,2989.1820000000002,30612.21,30612.21
2003-02-01,2069.952,21198.38,21198.38
2003-03-01,2124.012,21752.01,21752.01
2003-04-01,2148.226,21999.98,21999.98
2003-05-01,1956.225,20033.7,20033.7
2003-06-01,2028.84,20777.35,20777.35
2003-07-01,2291.558,23467.85,23467.85
2003-08-01,2319.2670000000003,23751.61,23751.61
2003-09-01,2164.693,22168.62,22168.62
2003-10-01,2514.223,25748.16,25748.16
2003-11-01,2266.233,23208.49,23208.49
2003-12-01,2397.59,24553.72,24553.72
2004-01-01,3530.04,35378.06,35378.06
2004-02-01,3314.02,33213.11,33213.11
2004-03-01,2958.791,29653.0,29653.0
2004-04-01,2669.117,26749.89,26749.89
2004-05-01,2292.447,22974.9,22974.9
2004-06-01,1823.818,18278.3,18278.3
2004-07-01,1916.587,19208.03,19208.03
2004-08-01,2320.7270000000003,23258.33,23258.33
2004-09-01,2614.174,26199.25,26199.25
2004-10-01,2146.949,21516.72,21516.72
2004-11-01,1883.7420000000002,18878.86,18878.86
2004-12-01,2390.59,23958.49,23958.49
2005-01-01,2316.365,23161.34,23161.34
2005-02-01,1882.3290000000002,18821.4,18821.4
2005-03-01,2056.636,20564.3,20564.3
2005-04-01,2578.208,25779.5,25779.5
2005-05-01,1910.235,19100.44,19100.44
2005-06-01,1711.458,17112.87,17112.87
2005-07-01,1453.126,14529.81,14529.81
2005-08-01,1145.771,11456.56,11456.56
2005-09-01,989.759,9896.6,9896.6
2005-10-01,2013.1960000000001,20129.94,20129.94
2005-11-01,2210.764,22105.43,22105.43
2005-12-01,2338.1530000000002,23379.2,23379.2
2006-01-01,1673.9080000000001,16603.0,16603.0
2006-02-01,1509.371,14971.0,14971.0
2006-03-01,1329.777,13190.0,13190.0
2006-04-01,1447.4180000000001,14357.0,14357.0
2006-05-01,1711.33,16975.0,16975.0
2006-06-01,1681.4930000000002,16679.0,16679.0
2006-07-01,1763.276,17490.0,17490.0
2006-08-01,1750.534,17364.0,17364.0
2006-09-01,1136.304,11271.0,11271.0
2006-10-01,1001.7320000000001,9936.0,9936.0
2006-11-01,1173.3590000000002,11639.0,11639.0
2006-12-01,1242.498,12324.0,12324.0
2007-01-01,1874.96,18532.0,18532.0
2007-02-01,1670.132,16508.0,16508.0
2007-03-01,1564.61,15465.0,15465.0
2007-04-01,1757.7730000000001,17374.0,17374.0
2007-05-01,2067.543,20436.0,20436.0
2007-06-01,1589.165,15707.0,15707.0
2007-07-01,1218.246,12041.0,12041.0
2007-08-01,1213.486,11994.0,11994.0
2007-09-01,1271.297,12565.0,12565.0
2007-10-01,1221.704,12075.0,12075.0
2007-11-01,1656.3870000000002,16372.0,16372.0
2007-12-01,1796.6970000000001,17759.0,17759.0
2008-01-01,1850.8280000000002,18238.0,18238.0
2008-02-01,1891.4340000000002,18638.0,18638.0
2008-03-01,2053.686,20237.0,20237.0
2008-04-01,1849.688,18227.0,18227.0
2008-05-01,1807.9750000000001,17816.0,17816.0
2008-06-01,1699.026,16742.0,16742.0
2008-07-01,1617.825,15942.0,15942.0
2008-08-01,1899.039,18713.0,18713.0
2008-09-01,1522.6270000000002,15004.0,15004.0
2008-10-01,1333.788,13143.0,13143.0
2008-11-01,1685.103,16605.0,16605.0
2008-12-01,1935.981,19077.0,19077.0
2009-01-01,952.089,9292.0,9292.0
2009-02-01,856.297,8357.0,8357.0
2009-03-01,914.8910000000001,8929.0,8929.0
2009-04-01,905.849,8841.0,8841.0
2009-05-01,874.8090000000001,8538.0,8538.0
2009-06-01,725.797,7084.0,7084.0
2009-07-01,887.543,8662.0,8662.0
2009-08-01,920.839,8987.0,8987.0
2009-09-01,614.211,5995.0,5995.0
2009-10-01,569.336,5557.0,5557.0
2009-11-01,645.587,6301.0,6301.0
2009-12-01,878.7520000000001,8577.0,8577.0
2010-01-01,1387.8790000000001,13540.0,13540.0
2010-02-01,1242.0330000000001,12117.0,12117.0
2010-03-01,1420.7910000000002,13861.0,13861.0
2010-04-01,1559.991,15219.0,15219.0
2010-05-01,1226.122,11962.0,11962.0
2010-06-01,989.9730000000001,9658.0,9658.0
2010-07-01,949.865,9267.0,9267.0
2010-08-01,893.0020000000001,8712.0,8712.0
2010-09-01,890.446,8687.0,8687.0
2010-10-01,1215.098,11854.0,11854.0
2010-11-01,1226.136,11962.0,11962.0
2010-12-01,1221.664,11919.0,11919.0
2011-01-01,594.389,5775.0,5775.0
2011-02-01,527.077,5121.0,5121.0
2011-03-01,608.729,5914.0,5914.0
2011-04-01,578.933,5625.0,5625.0
2011-05-01,615.152,5977.0,5977.0
2011-06-01,497.614,4835.0,4835.0
2011-07-01,404.3,3928.0,3928.0
2011-08-01,406.522,3950.0,3950.0
2011-09-01,573.092,5568.0,5568.0
2011-10-01,564.96,5489.0,5489.0
2011-11-01,495.987,4819.0,4819.0
2011-12-01,580.245,5638.0,5638.0
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
