measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,7194.0,74162.0,74162.0
2003-02-01,2830.0,29967.0,29967.0
2003-03-01,2130.0,22055.0,22055.0
2003-04-01,4572.0,48523.0,48523.0
2003-05-01,1380.0,13594.0,13594.0
2003-06-01,5859.0,62178.0,62178.0
2003-07-01,11250.0,115916.0,115916.0
2003-08-01,15855.0,167414.0,167414.0
2003-09-01,8262.0,85327.0,85327.0
2003-10-01,6297.0,65539.0,65539.0
2003-11-01,6094.0,63957.0,63957.0
2003-12-01,6591.0,67978.0,67978.0
2004-01-01,2616.4880000000003,28200.0,28200.0
2004-02-01,2056.451,22164.0,22164.0
2004-03-01,3196.973,34457.0,34457.0
2004-04-01,3514.3140000000003,37877.0,37877.0
2004-05-01,6872.6410000000005,74073.0,74073.0
2004-06-01,9475.174,102123.0,102123.0
2004-07-01,10772.377,116104.0,116104.0
2004-08-01,12733.306,137239.0,137239.0
2004-09-01,8809.249,94946.0,94946.0
2004-10-01,4916.519,52990.0,52990.0
2004-11-01,5114.54,55124.0,55124.0
2004-12-01,6262.968,67502.0,67502.0
2005-01-01,6389.7570000000005,66537.17,66537.17
2005-02-01,5111.847000000001,53230.16,53230.16
2005-03-01,7093.635,73866.71,73866.71
2005-04-01,6733.675,70118.42,70118.42
2005-05-01,6438.996,67049.89,67049.89
2005-06-01,12154.982,126571.01,126571.01
2005-07-01,16001.459,166624.76,166624.76
2005-08-01,15895.854,165525.08,165525.08
2005-09-01,9623.919,100214.81,100214.81
2005-10-01,6823.93,71058.25,71058.25
2005-11-01,5980.6320000000005,62276.9,62276.9
2005-12-01,7476.314,77851.59,77851.59
2006-01-01,3672.3720000000003,38151.0,38151.0
2006-02-01,4151.281,43126.0,43126.0
2006-03-01,5470.393,56830.0,56830.0
2006-04-01,4526.944,47029.0,47029.0
2006-05-01,5963.139,61949.0,61949.0
2006-06-01,7681.203,79797.0,79797.0
2006-07-01,13745.251,142794.0,142794.0
2006-08-01,12213.868,126885.0,126885.0
2006-09-01,7184.445000000001,74636.0,74636.0
2006-10-01,7782.18,80846.0,80846.0
2006-11-01,5231.894,54352.0,54352.0
2006-12-01,5311.031,55174.0,55174.0
2007-01-01,7004.638,73271.0,73271.0
2007-02-01,6417.446,67129.0,67129.0
2007-03-01,9282.537,97100.0,97100.0
2007-04-01,7595.397,79451.0,79451.0
2007-05-01,9124.92,95450.0,95450.0
