measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2013-01-01,1713.83,16352.0,16352.0
2013-02-01,1276.886,12183.0,12183.0
2013-03-01,1443.543,13773.0,13773.0
2013-04-01,1565.758,14939.0,14939.0
2013-05-01,1107.154,10563.0,10563.0
2013-06-01,863.089,8235.0,8235.0
2013-07-01,599.025,5715.0,5715.0
2013-08-01,470.961,4493.0,4493.0
2013-09-01,742.22,7082.0,7082.0
2013-10-01,1070.792,10216.0,10216.0
2013-11-01,1753.873,16734.0,16734.0
2013-12-01,1345.869,12841.0,12841.0
2014-01-01,1991.988,18944.0,18944.0
2014-02-01,1287.968,12249.0,12249.0
2014-03-01,1623.656,15441.0,15441.0
2014-04-01,1662.163,15807.0,15807.0
2014-05-01,1324.267,12594.0,12594.0
2014-06-01,942.829,8966.0,8966.0
2014-07-01,754.998,7180.0,7180.0
2014-08-01,532.677,5066.0,5066.0
2014-09-01,693.646,6597.0,6597.0
2014-10-01,1273.055,12107.0,12107.0
2014-11-01,1942.053,18469.0,18469.0
2014-12-01,1253.7,11923.0,11923.0
2015-01-01,1401.784,13063.0,13063.0
2015-02-01,1305.819,12169.0,12169.0
2015-03-01,1396.295,13012.0,13012.0
2015-04-01,1497.879,13959.0,13959.0
2015-05-01,1241.735,11572.0,11572.0
2015-06-01,723.35,6741.0,6741.0
2015-07-01,559.63,5215.0,5215.0
2015-08-01,620.547,5783.0,5783.0
2015-09-01,876.594,8169.0,8169.0
2015-10-01,1630.696,15196.0,15196.0
2015-11-01,1915.979,17855.0,17855.0
2015-12-01,1838.692,17135.0,17135.0
2016-01-01,1439.654,13291.0,13291.0
2016-02-01,1299.815,12000.0,12000.0
2016-03-01,1243.93,11484.0,11484.0
2016-04-01,1164.858,10754.0,10754.0
2016-05-01,969.612,8951.0,8951.0
2016-06-01,671.721,6201.0,6201.0
2016-07-01,454.18,4193.0,4193.0
2016-08-01,377.386,3484.0,3484.0
2016-09-01,785.944,7256.0,7256.0
2016-10-01,1090.594,10068.0,10068.0
2016-11-01,1244.764,11492.0,11492.0
2016-12-01,1369.542,12644.0,12644.0
2017-01-01,1013.925,9341.0,9341.0
