measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,159.38,1632.21,1632.21
2003-02-01,147.05100000000002,1505.95,1505.95
2003-03-01,162.106,1660.13,1660.13
2003-04-01,153.30100000000002,1569.96,1569.96
2003-05-01,175.52700000000002,1797.57,1797.57
2003-06-01,182.882,1872.89,1872.89
2003-07-01,234.803,2404.62,2404.62
2003-08-01,220.59,2259.06,2259.06
2003-09-01,201.577,2064.35,2064.35
2003-10-01,189.702,1942.74,1942.74
2003-11-01,160.583,1644.53,1644.53
2003-12-01,170.499,1746.08,1746.08
2004-01-01,40.868,409.58,409.58
2004-02-01,37.416000000000004,374.98,374.98
2004-03-01,53.12,532.37,532.37
2004-04-01,51.302,514.15,514.15
2004-05-01,47.437000000000005,475.41,475.41
2004-06-01,51.418,515.31,515.31
2004-07-01,53.94,540.59,540.59
2004-08-01,46.843,469.46,469.46
2004-09-01,35.312000000000005,353.9,353.9
2004-10-01,30.303,303.7,303.7
2004-11-01,27.132,271.92,271.92
2004-12-01,33.91,339.85,339.85
2005-01-01,137.222,1372.08,1372.08
2005-02-01,166.05,1660.34,1660.34
2005-03-01,180.928,1809.1,1809.1
2005-04-01,300.748,3007.18,3007.18
2005-05-01,429.465,4294.23,4294.23
2005-06-01,463.076,4630.3,4630.3
2005-07-01,483.98100000000005,4839.33,4839.33
2005-08-01,407.84700000000004,4078.06,4078.06
2005-09-01,247.436,2474.11,2474.11
2005-10-01,143.075,1430.61,1430.61
2005-11-01,123.15700000000001,1231.44,1231.44
2005-12-01,111.01400000000001,1110.03,1110.03
2006-01-01,319.815,3172.0,3172.0
2006-02-01,280.586,2783.0,2783.0
2006-03-01,301.571,2991.0,2991.0
2006-04-01,364.072,3611.0,3611.0
2006-05-01,392.88300000000004,3897.0,3897.0
2006-06-01,405.79200000000003,4025.0,4025.0
2006-07-01,331.583,3289.0,3289.0
2006-08-01,271.88300000000004,2697.0,2697.0
2006-09-01,199.317,1977.0,1977.0
2006-10-01,188.50300000000001,1870.0,1870.0
2006-11-01,218.725,2170.0,2170.0
2006-12-01,237.27,2353.0,2353.0
2007-01-01,11.855,117.0,117.0
2007-02-01,10.276,102.0,102.0
2007-03-01,13.753,136.0,136.0
2007-04-01,13.417,133.0,133.0
2007-05-01,17.793,176.0,176.0
2007-06-01,16.338,161.0,161.0
2007-07-01,20.151,199.0,199.0
2007-08-01,17.062,169.0,169.0
2007-09-01,12.76,126.0,126.0
2007-10-01,10.639000000000001,105.0,105.0
2007-11-01,10.258000000000001,101.0,101.0
2007-12-01,8.698,86.0,86.0
2008-01-01,52.107,513.0,513.0
2008-02-01,40.844,402.0,402.0
2008-03-01,47.942,472.0,472.0
2008-04-01,90.268,890.0,890.0
2008-05-01,107.399,1058.0,1058.0
2008-06-01,91.132,898.0,898.0
2008-07-01,110.718,1091.0,1091.0
2008-08-01,113.61800000000001,1120.0,1120.0
2008-09-01,56.885000000000005,561.0,561.0
2008-10-01,36.483000000000004,360.0,360.0
2008-11-01,26.175,258.0,258.0
2008-12-01,28.429000000000002,280.0,280.0
2009-01-01,36.224000000000004,354.0,354.0
2009-02-01,47.951,468.0,468.0
2009-03-01,75.73700000000001,739.0,739.0
2009-04-01,89.774,876.0,876.0
2009-05-01,122.723,1198.0,1198.0
2009-06-01,111.066,1084.0,1084.0
2009-07-01,122.45,1195.0,1195.0
2009-08-01,99.924,975.0,975.0
2009-09-01,74.473,727.0,727.0
2009-10-01,59.135,577.0,577.0
2009-11-01,41.261,403.0,403.0
2009-12-01,43.282000000000004,422.0,422.0
2010-01-01,97.479,951.0,951.0
2010-02-01,106.045,1035.0,1035.0
2010-03-01,148.713,1451.0,1451.0
2010-04-01,188.191,1836.0,1836.0
2010-05-01,287.47200000000004,2805.0,2805.0
2010-06-01,323.445,3156.0,3156.0
2010-07-01,304.406,2970.0,2970.0
2010-08-01,256.914,2506.0,2506.0
2010-09-01,192.911,1882.0,1882.0
2010-10-01,144.213,1407.0,1407.0
2010-11-01,151.07500000000002,1474.0,1474.0
2010-12-01,238.13600000000002,2323.0,2323.0
2011-01-01,182.244,1771.0,1771.0
2011-02-01,132.97,1292.0,1292.0
2011-03-01,217.055,2109.0,2109.0
2011-04-01,256.324,2490.0,2490.0
2011-05-01,284.72,2766.0,2766.0
2011-06-01,276.967,2691.0,2691.0
2011-07-01,278.055,2702.0,2702.0
2011-08-01,225.096,2187.0,2187.0
2011-09-01,180.634,1755.0,1755.0
2011-10-01,127.078,1235.0,1235.0
2011-11-01,110.72,1076.0,1076.0
2011-12-01,99.137,963.0,963.0
2012-01-01,48.611,463.0,463.0
2012-02-01,40.353,384.0,384.0
2012-03-01,54.364,517.0,517.0
2012-04-01,83.842,798.0,798.0
2012-05-01,126.162,1201.0,1201.0
2012-06-01,110.929,1056.0,1056.0
2012-07-01,119.332,1136.0,1136.0
2012-08-01,108.19,1030.0,1030.0
2012-09-01,88.649,844.0,844.0
2012-10-01,68.751,654.0,654.0
2012-11-01,55.331,527.0,527.0
2012-12-01,71.486,680.0,680.0
2013-01-01,19.898,190.0,190.0
2013-02-01,17.654,168.0,168.0
2013-03-01,20.979,200.0,200.0
2013-04-01,26.447,252.0,252.0
2013-05-01,31.78,303.0,303.0
2013-06-01,33.558,320.0,320.0
2013-07-01,37.485,358.0,358.0
2013-08-01,30.839,294.0,294.0
