measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2017-09-01,9.103,134.0,134.0
2017-10-01,9.292,140.0,140.0
2017-11-01,8.23,122.0,122.0
2017-12-01,8.375,122.0,122.0
2018-01-01,106.644,1136.0,1136.0
2018-02-01,99.46,1049.0,1049.0
2018-03-01,99.475,1049.0,1049.0
2018-04-01,100.481,1060.0,1060.0
2018-05-01,114.971,1217.0,1217.0
2018-06-01,107.338,1136.0,1136.0
2018-07-01,115.662,1223.0,1223.0
2018-08-01,118.111,1247.0,1247.0
2018-09-01,120.228,1270.0,1270.0
2018-10-01,126.238,1334.0,1334.0
2018-11-01,113.584,1200.0,1200.0
2018-12-01,108.808,1148.0,1148.0
2019-01-01,137.925,1462.0,1462.0
2019-02-01,153.305,1625.0,1625.0
2019-03-01,151.928,1608.0,1608.0
2019-04-01,139.62,1480.0,1480.0
2019-05-01,151.952,1608.0,1608.0
2019-06-01,130.565,1381.0,1381.0
2019-07-01,148.717,1573.0,1573.0
2019-08-01,164.66,1742.0,1742.0
2019-09-01,195.52,2068.0,2068.0
2019-10-01,205.49,2173.0,2173.0
2019-11-01,156.09,1654.0,1654.0
2019-12-01,208.228,2202.0,2202.0
2020-01-01,59.027,676.0,676.0
2020-02-01,38.267,437.0,437.0
2020-03-01,38.634,437.0,437.0
2020-04-01,37.073,419.0,419.0
2020-05-01,31.391,355.0,355.0
2020-06-01,39.523,449.0,449.0
2020-07-01,51.519,588.0,588.0
2020-08-01,52.787,600.0,600.0
2020-09-01,33.566,384.0,384.0
2020-10-01,40.175,454.0,454.0
2020-11-01,31.155,355.0,355.0
2020-12-01,30.883,350.0,350.0
2021-01-01,45.916,501.0,501.0
2021-02-01,50.843,553.0,553.0
2021-03-01,54.987,600.0,600.0
2021-04-01,52.856,577.0,577.0
2021-05-01,27.374,297.0,297.0
2021-06-01,36.745,402.0,402.0
2021-07-01,35.91,390.0,390.0
2021-08-01,51.786,565.0,565.0
2021-09-01,67.073,728.0,728.0
2021-10-01,66.639,728.0,728.0
2021-11-01,52.031,565.0,565.0
2021-12-01,57.84,629.0,629.0
2022-01-01,28.038,344.0,344.0
2022-02-01,23.122,280.0,280.0
2022-03-01,26.777,326.0,326.0
2022-04-01,23.805,285.0,285.0
2022-05-01,22.308,268.0,268.0
2022-06-01,27.169,326.0,326.0
2022-07-01,24.745,297.0,297.0
2022-08-01,16.642,204.0,204.0
2022-09-01,19.496,233.0,233.0
2022-10-01,21.874,262.0,262.0
2022-11-01,20.768,250.0,250.0
2022-12-01,28.256,344.0,344.0
2023-01-01,125.9,1322.0,1322.0
2023-02-01,97.741,1025.0,1025.0
2023-03-01,92.24,967.0,967.0
2023-04-01,109.037,1148.0,1148.0
2023-05-01,107.743,1130.0,1130.0
2023-06-01,92.77,973.0,973.0
2023-07-01,87.844,920.0,920.0
2023-08-01,91.434,961.0,961.0
2023-09-01,79.302,833.0,833.0
2023-10-01,89.955,944.0,944.0
2023-11-01,113.445,1194.0,1194.0
2023-12-01,124.589,1311.0,1311.0
2024-01-01,43.9,501.0,501.0
2024-02-01,39.532,449.0,449.0
2024-03-01,47.647,542.0,542.0
2024-04-01,50.199,571.0,571.0
2024-05-01,29.427,332.0,332.0
2024-06-01,52.538,594.0,594.0
2024-07-01,30.819,350.0,350.0
2024-08-01,44.505,507.0,507.0
2024-09-01,29.557,338.0,338.0
2024-10-01,46.928,530.0,530.0
2024-11-01,45.908,518.0,518.0
2024-12-01,39.04,443.0,443.0
