measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,5.0,17.0,17.0
2023-05-01,174.0,594.0,594.0
2023-06-01,135.0,461.0,461.0
2023-07-01,173.0,590.0,590.0
2023-08-01,157.0,536.0,536.0
2023-09-01,135.0,461.0,461.0
2023-10-01,129.0,440.0,440.0
2023-11-01,91.0,310.0,310.0
2023-12-01,57.0,194.0,194.0
2024-01-01,51.0,174.0,174.0
2024-02-01,84.0,287.0,287.0
2024-03-01,63.0,215.0,215.0
2024-04-01,113.0,386.0,386.0
2024-05-01,176.0,601.0,601.0
2024-06-01,221.0,754.0,754.0
2024-07-01,200.0,682.0,682.0
2024-08-01,197.0,672.0,672.0
2024-09-01,65.0,222.0,222.0
2024-10-01,155.0,529.0,529.0
2024-11-01,118.0,403.0,403.0
2024-12-01,87.0,297.0,297.0
