measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2003-01-01,25721.0,304977.0,304977.0
2003-02-01,22742.5,261467.0,261467.0
2003-03-01,24992.5,285407.5,285407.5
2003-04-01,7488.5,81847.5,81847.5
2003-05-01,10347.5,119443.0,119443.0
2003-06-01,24253.0,275404.5,275404.5
2003-07-01,25434.5,296917.0,296917.0
2003-08-01,26326.0,299914.5,299914.5
2003-09-01,23186.5,276679.0,276679.0
2003-10-01,24844.5,294428.5,294428.5
2003-11-01,22016.5,277365.5,277365.5
2003-12-01,26577.5,287890.0,287890.0
2004-01-01,26777.5,320802.0,320802.0
2004-02-01,23608.5,285162.5,285162.5
2004-03-01,23606.5,291346.0,291346.0
2004-04-01,22110.5,281344.5,281344.5
2004-05-01,18779.0,238810.0,238810.0
2004-06-01,17191.5,223486.0,223486.0
2004-07-01,21009.5,272157.0,272157.0
2004-08-01,21478.0,275110.0,275110.0
2004-09-01,13507.5,174489.0,174489.0
2004-10-01,26862.5,313230.0,313230.0
2004-11-01,25043.5,291293.0,291293.0
2004-12-01,22528.5,279097.0,279097.0
2005-01-01,25924.0,303124.62,303124.62
2005-02-01,26140.0,299556.66,299556.66
2005-03-01,8190.5,93307.56,93307.56
2005-04-01,16842.5,191872.2,191872.2
2005-05-01,23239.0,276531.69,276531.69
2005-06-01,21963.5,254965.83,254965.83
2005-07-01,21227.5,260831.34,260831.34
2005-08-01,19493.5,251600.34,251600.34
2005-09-01,20655.5,267901.98,267901.98
2005-10-01,23522.0,285705.57,285705.57
2005-11-01,22928.0,273217.2,273217.2
2005-12-01,25810.5,300488.43,300488.43
2006-01-01,24977.0,298113.5,298113.5
2006-02-01,24886.0,284426.5,284426.5
2006-03-01,28136.5,321093.5,321093.5
2006-04-01,1734.5,18569.5,18569.5
2006-05-01,19080.5,229287.0,229287.0
2006-06-01,24364.0,284894.5,284894.5
2006-07-01,23198.5,278679.5,278679.5
2006-08-01,24262.5,289918.5,289918.5
2006-09-01,24757.5,292458.5,292458.5
2006-10-01,17860.5,204352.5,204352.5
2006-11-01,24751.5,288947.5,288947.5
2006-12-01,19903.0,228193.0,228193.0
2007-01-01,25821.5,347927.5,347927.5
2007-02-01,26736.5,307600.0,307600.0
2007-03-01,26144.0,302726.0,302726.0
2007-04-01,21732.5,267708.5,267708.5
2007-05-01,26159.5,321179.0,321179.0
2007-06-01,22342.5,275477.0,275477.0
2007-07-01,22627.5,305563.5,305563.5
2007-08-01,24506.5,310416.5,310416.5
2007-09-01,24705.0,316448.0,316448.0
2007-10-01,8289.5,99379.0,99379.0
2007-11-01,19991.5,241605.5,241605.5
2007-12-01,28127.0,310692.0,310692.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,36556.585,468678.0,468678.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,8495.9095,108922.5,108922.5
2008-07-01,46692.965000000004,598644.0,598644.0
2008-08-01,54239.1285,695378.5,695378.5
2008-09-01,51269.0135,657300.0,657300.0
2008-10-01,41581.605,533104.0,533104.0
2008-11-01,7908.7935,101395.5,101395.5
2008-12-01,0.0,0.0,0.0
2009-01-01,18530.3765,251155.0,251155.0
2009-02-01,100008.6265,1355486.5,1355486.5
2009-03-01,34936.8395,473523.5,473523.5
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,400.1575,5423.5,5423.5
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0
2010-01-01,19154.0535,252930.0,252930.0
2010-02-01,17136.9185,226294.0,226294.0
2010-03-01,15975.089,210951.5,210951.5
2010-04-01,13170.152,173912.5,173912.5
2010-05-01,18971.8775,250524.0,250524.0
2010-06-01,26398.191,348589.0,348589.0
2010-07-01,29719.4385,392446.5,392446.5
2010-08-01,32601.467,430503.5,430503.5
2010-09-01,23742.497,313520.5,313520.5
2010-10-01,21850.2925,288534.5,288534.5
2010-11-01,18817.483500000002,248485.5,248485.5
2010-12-01,26967.54,356107.5,356107.5
2011-01-01,0.0,0.0,0.0
2011-02-01,34971.1595,454905.0,454905.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,5849.7725,76094.0,76094.0
2011-07-01,49985.1035,650207.0,650207.0
2011-08-01,24773.0085,322248.0,322248.0
2011-09-01,42704.757,555504.5,555504.5
2011-10-01,14744.8265,191801.0,191801.0
2011-11-01,16302.8775,212068.0,212068.0
2011-12-01,44149.495,574297.5,574297.5
2012-01-01,32944.409,416589.0,416589.0
2012-02-01,28300.9225,357871.0,357871.0
2012-03-01,30248.191,382495.0,382495.0
2012-04-01,24808.9465,313714.5,313714.5
2012-05-01,15231.757,192609.0,192609.0
2012-06-01,15184.9475,192017.0,192017.0
2012-07-01,0.0,0.0,0.0
2012-08-01,16523.694499999998,208945.5,208945.5
2012-09-01,22440.394,283764.0,283764.0
2012-10-01,31577.576,399305.5,399305.5
2012-11-01,30978.4165,391728.5,391728.5
2012-12-01,28516.2455,360594.0,360594.0
2013-01-01,24336.0,307715.0,307715.0
2013-02-01,20975.0,268888.5,268888.5
2013-03-01,23822.0,304724.0,304724.0
2013-04-01,4711.5,57418.5,57418.5
2013-05-01,6367.0,89769.5,89769.5
2013-06-01,18795.5,249500.0,249500.0
2013-07-01,21713.0,280542.0,280542.0
2013-08-01,26028.0,308433.0,308433.0
2013-09-01,22622.0,279945.0,279945.0
2013-10-01,23632.5,289235.5,289235.5
2013-11-01,24862.5,298175.0,298175.0
2013-12-01,27632.5,326272.0,326272.0
2014-01-01,24644.5,280551.5,302931.5
2014-02-01,23821.5,271151.5,306121.0
2014-03-01,23921.5,272181.0,306592.0
2014-04-01,22309.0,254063.0,290367.5
2014-05-01,13494.5,153779.0,181172.5
2014-06-01,21632.5,246244.0,280624.0
2014-07-01,22869.0,260352.5,292963.5
2014-08-01,24508.0,278965.0,301528.5
2014-09-01,25460.0,289667.5,309223.5
2014-10-01,17285.5,196611.0,210327.0
2014-11-01,21276.5,242053.0,257737.5
2014-12-01,27328.5,310838.5,326513.0
2015-01-01,28770.0,327211.0,341435.5
2015-02-01,15457.5,175809.0,195943.0
2015-03-01,17768.0,202087.0,231927.0
2015-04-01,21996.5,250179.0,295370.0
2015-05-01,19127.5,217554.5,249127.0
2015-06-01,22952.5,261103.0,295285.5
2015-07-01,24227.5,275593.0,311133.0
2015-08-01,24546.0,279226.5,310365.5
2015-09-01,24085.0,273927.0,302731.0
2015-10-01,22140.0,251811.0,290901.5
2015-11-01,24734.0,281308.0,309815.0
2015-12-01,24114.5,274262.5,310214.0
2016-01-01,24919.5,101230.5,314248.5
2016-02-01,24018.0,97571.0,295602.0
2016-03-01,24370.0,99003.0,307794.5
2016-04-01,5994.5,24400.0,76516.0
