measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2021-12-01,0.0,0.0,0.0
2022-01-01,476.538,1626.0,1626.0
2022-02-01,701.568,2394.0,2394.0
2022-03-01,856.5,2922.0,2922.0
2022-04-01,1054.864,3599.0,3599.0
2022-05-01,1260.607,4301.0,4301.0
2022-06-01,1334.346,4553.0,4553.0
2022-07-01,1565.066,5340.0,5340.0
2022-08-01,1383.752,4721.0,4721.0
2022-09-01,1045.457,3567.0,3567.0
2022-10-01,869.89,2968.0,2968.0
2022-11-01,464.892,1586.0,1586.0
2022-12-01,312.52,1066.0,1066.0
2023-01-01,399.0,1361.0,1361.0
2023-02-01,722.0,2463.0,2463.0
2023-03-01,819.0,2794.0,2794.0
2023-04-01,981.0,3347.0,3347.0
2023-05-01,1690.0,5766.0,5766.0
2023-06-01,2294.0,7827.0,7827.0
2023-07-01,3338.0,11389.0,11389.0
2023-08-01,1636.0,5582.0,5582.0
2023-09-01,1704.0,5814.0,5814.0
2023-10-01,1185.0,4043.0,4043.0
2023-11-01,703.0,2399.0,2399.0
2023-12-01,317.0,1082.0,1082.0
2024-01-01,181.0,618.0,618.0
2024-02-01,528.0,1802.0,1802.0
2024-03-01,1273.0,4343.0,4343.0
2024-04-01,1523.0,5196.0,5196.0
2024-05-01,2028.0,6920.0,6920.0
2024-06-01,2105.0,7182.0,7182.0
2024-07-01,2094.0,7145.0,7145.0
2024-08-01,2096.0,7152.0,7152.0
2024-09-01,1749.0,5968.0,5968.0
2024-10-01,1094.0,3733.0,3733.0
2024-11-01,460.0,1570.0,1570.0
2024-12-01,413.0,1409.0,1409.0
