measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,82.0,280.0,280.0
2024-05-01,0.0,0.0,0.0,119.0,406.0,406.0
2024-06-01,0.0,0.0,0.0,143.0,488.0,488.0
2024-07-01,-13.0,0.0,0.0,174.0,594.0,594.0
2024-08-01,-16.0,0.0,0.0,167.0,570.0,570.0
2024-09-01,-12.0,0.0,0.0,166.0,566.0,566.0
2024-10-01,-10.0,0.0,0.0,130.0,444.0,444.0
2024-11-01,-8.0,0.0,0.0,65.0,222.0,222.0
2024-12-01,-9.0,0.0,0.0,57.0,194.0,194.0
