measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2016-06-01,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2017-01-01,70.913,653.0,653.0
2017-02-01,129.965,1197.0,1197.0
2017-03-01,165.231,1522.0,1522.0
2017-04-01,172.177,1586.0,1586.0
2017-05-01,185.624,1710.0,1710.0
2017-06-01,211.693,1950.0,1950.0
2017-07-01,207.158,1909.0,1909.0
2017-08-01,207.063,1908.0,1908.0
2017-09-01,176.617,1627.0,1627.0
2017-10-01,112.205,1034.0,1034.0
2017-11-01,116.423,1073.0,1073.0
2017-12-01,76.431,704.0,704.0
2018-01-01,79.803,727.0,727.0
2018-02-01,74.175,675.0,675.0
2018-03-01,124.425,1133.0,1133.0
2018-04-01,123.813,1127.0,1127.0
2018-05-01,143.357,1305.0,1305.0
2018-06-01,159.228,1450.0,1450.0
2018-07-01,169.471,1543.0,1543.0
2018-08-01,147.337,1341.0,1341.0
2018-09-01,97.675,889.0,889.0
2018-10-01,90.187,821.0,821.0
2018-11-01,70.148,639.0,639.0
2018-12-01,66.781,608.0,608.0
2019-01-01,67.377,600.0,600.0
2019-02-01,80.635,718.0,718.0
2019-03-01,113.634,1012.0,1012.0
2019-04-01,107.921,961.0,961.0
2019-05-01,117.948,1050.0,1050.0
2019-06-01,128.567,1145.0,1145.0
2019-07-01,144.072,1283.0,1283.0
2019-08-01,129.217,1151.0,1151.0
2019-09-01,110.699,986.0,986.0
2019-10-01,79.374,707.0,707.0
2019-11-01,76.065,677.0,677.0
2019-12-01,47.341,422.0,422.0
2020-01-01,53.345,468.0,468.0
2020-02-01,59.933,525.0,525.0
2020-03-01,85.837,753.0,753.0
2020-04-01,89.261,783.0,783.0
2020-05-01,116.819,1024.0,1024.0
2020-06-01,122.628,1075.0,1075.0
2020-07-01,115.497,1013.0,1013.0
2020-08-01,99.793,875.0,875.0
2020-09-01,91.694,804.0,804.0
2020-10-01,66.214,580.0,580.0
2020-11-01,60.759,533.0,533.0
2020-12-01,42.08,369.0,369.0
2021-01-01,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
