measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2015-12-01,93.0,867.0,867.0
2016-01-01,151.593,1400.0,1400.0
2016-02-01,170.961,1578.0,1578.0
2016-03-01,240.939,2224.0,2224.0
2016-04-01,287.565,2655.0,2655.0
2016-05-01,273.975,2529.0,2529.0
2016-06-01,342.157,3159.0,3159.0
2016-07-01,341.063,3149.0,3149.0
2016-08-01,335.83,3100.0,3100.0
2016-09-01,271.085,2503.0,2503.0
2016-10-01,255.778,2361.0,2361.0
2016-11-01,189.471,1749.0,1749.0
2016-12-01,130.583,1206.0,1206.0
2017-01-01,140.236,1292.0,1292.0
2017-02-01,171.197,1577.0,1577.0
2017-03-01,210.761,1942.0,1942.0
2017-04-01,229.567,2115.0,2115.0
2017-05-01,250.965,2312.0,2312.0
2017-06-01,214.649,1978.0,1978.0
2017-07-01,239.54,2207.0,2207.0
2017-08-01,216.256,1992.0,1992.0
2017-09-01,207.673,1913.0,1913.0
2017-10-01,180.837,1666.0,1666.0
2017-11-01,159.729,1472.0,1472.0
2017-12-01,130.59,1203.0,1203.0
2018-01-01,175.865,1601.0,1601.0
2018-02-01,169.659,1545.0,1545.0
2018-03-01,251.017,2285.0,2285.0
2018-04-01,272.245,2479.0,2479.0
2018-05-01,240.6,2190.0,2190.0
2018-06-01,265.31,2415.0,2415.0
2018-07-01,255.637,2327.0,2327.0
2018-08-01,260.659,2373.0,2373.0
2018-09-01,213.205,1941.0,1941.0
2018-10-01,224.863,2047.0,2047.0
2018-11-01,163.609,1489.0,1489.0
2018-12-01,147.331,1341.0,1341.0
2019-01-01,170.74,1520.0,1520.0
2019-02-01,168.106,1497.0,1497.0
2019-03-01,261.054,2325.0,2325.0
2019-04-01,274.269,2442.0,2442.0
2019-05-01,295.805,2634.0,2634.0
2019-06-01,262.666,2339.0,2339.0
2019-07-01,279.7,2491.0,2491.0
2019-08-01,254.648,2268.0,2268.0
2019-09-01,260.767,2322.0,2322.0
2019-10-01,213.229,1899.0,1899.0
2019-11-01,190.794,1699.0,1699.0
2019-12-01,161.222,1436.0,1436.0
2020-01-01,146.798,1287.0,1287.0
2020-02-01,166.747,1462.0,1462.0
2020-03-01,211.833,1857.0,1857.0
2020-04-01,237.624,2083.0,2083.0
2020-05-01,271.636,2381.0,2381.0
2020-06-01,292.696,2566.0,2566.0
2020-07-01,290.807,2550.0,2550.0
2020-08-01,242.445,2126.0,2126.0
2020-09-01,215.132,1886.0,1886.0
2020-10-01,184.63,1619.0,1619.0
2020-11-01,166.736,1462.0,1462.0
2020-12-01,122.916,1078.0,1078.0
2021-01-01,130.487,1154.0,1154.0
2021-02-01,108.066,956.0,956.0
2021-03-01,233.026,2061.0,2061.0
2021-04-01,238.882,2113.0,2113.0
2021-05-01,241.075,2132.0,2132.0
2021-06-01,238.227,2107.0,2107.0
2021-07-01,215.627,1907.0,1907.0
2021-08-01,226.981,2007.0,2007.0
2021-09-01,230.773,2041.0,2041.0
2021-10-01,170.149,1505.0,1505.0
2021-11-01,161.077,1425.0,1425.0
2021-12-01,103.63,917.0,917.0
2022-01-01,84.941,290.0,290.0
2022-02-01,100.223,342.0,342.0
2022-03-01,153.845,525.0,525.0
2022-04-01,184.035,628.0,628.0
2022-05-01,170.351,581.0,581.0
2022-06-01,197.861,675.0,675.0
2022-07-01,177.387,605.0,605.0
2022-08-01,176.109,601.0,601.0
2022-09-01,162.455,554.0,554.0
2022-10-01,127.665,436.0,436.0
2022-11-01,119.397,407.0,407.0
2022-12-01,96.731,330.0,330.0
2023-01-01,103.0,351.0,351.0
2023-02-01,176.0,601.0,601.0
2023-03-01,200.0,682.0,682.0
2023-04-01,308.0,1051.0,1051.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,15.0,51.0,51.0
2023-09-01,174.0,594.0,594.0
2023-10-01,172.0,587.0,587.0
2023-11-01,196.0,669.0,669.0
2023-12-01,115.0,392.0,392.0
2024-01-01,75.0,256.0,256.0
2024-02-01,208.0,710.0,710.0
2024-03-01,241.0,822.0,822.0
2024-04-01,253.0,863.0,863.0
2024-05-01,251.0,856.0,856.0
2024-06-01,311.0,1061.0,1061.0
2024-07-01,278.0,949.0,949.0
2024-08-01,221.0,754.0,754.0
2024-09-01,181.0,618.0,618.0
2024-10-01,252.0,860.0,860.0
2024-11-01,171.0,583.0,583.0
2024-12-01,120.0,409.0,409.0
