measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,4822.628000000001,85827.0,85827.0
2001-02-01,3775.416,67190.0,67190.0
2001-03-01,4215.37,75020.0,75020.0
2001-04-01,3724.5260000000003,66284.0,66284.0
2001-05-01,3961.8010000000004,70507.0,70507.0
2001-06-01,4152.485000000001,73900.0,73900.0
2001-07-01,4481.6320000000005,79758.0,79758.0
2001-08-01,4669.653,83104.0,83104.0
2001-09-01,3963.4390000000003,70536.0,70536.0
2001-10-01,3819.637,67977.0,67977.0
2001-11-01,3806.293,67739.0,67739.0
2001-12-01,4298.12,76492.0,76492.0
2002-01-01,5173.3460000000005,93752.0,93752.0
2002-02-01,4554.789000000001,82542.0,82542.0
2002-03-01,4430.961,80298.0,80298.0
2002-04-01,4534.256,82170.0,82170.0
2002-05-01,4676.8820000000005,84755.0,84755.0
2002-06-01,5074.771000000001,91966.0,91966.0
2002-07-01,5821.968,105506.0,105506.0
2002-08-01,5882.783,106608.0,106608.0
2002-09-01,4943.337,89584.0,89584.0
2002-10-01,5058.7660000000005,91675.0,91675.0
2002-11-01,4974.951,90157.0,90157.0
2002-12-01,5508.189,99820.0,99820.0
2003-01-01,5678.484,104633.0,104633.0
2003-02-01,4900.707,90301.0,90301.0
2003-03-01,4628.571,85287.0,85287.0
2003-04-01,4524.823,83375.0,83375.0
2003-05-01,4757.03,87654.0,87654.0
2003-06-01,5001.34,92156.0,92156.0
2003-07-01,5572.987,102689.0,102689.0
2003-08-01,5802.146000000001,106911.0,106911.0
2003-09-01,4745.932,87449.0,87449.0
2003-10-01,4770.587,87904.0,87904.0
2003-11-01,4768.874,87872.0,87872.0
2003-12-01,5506.52,101464.0,101464.0
2004-01-01,5041.25,93213.0,93213.0
2004-02-01,5041.25,93213.0,93213.0
2004-03-01,5041.25,93213.0,93213.0
2004-04-01,5041.25,93213.0,93213.0
2004-05-01,5041.25,93213.0,93213.0
2004-06-01,5041.25,93213.0,93213.0
2004-07-01,5041.25,93213.0,93213.0
2004-08-01,5041.25,93213.0,93213.0
2004-09-01,5041.25,93213.0,93213.0
2004-10-01,5041.25,93213.0,93213.0
2004-11-01,5041.25,93213.0,93213.0
2004-12-01,5041.25,93213.0,93213.0
2005-01-01,4540.465,83129.06,83129.06
