measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,6.392,71.0,71.0,,,
2001-02-01,5.511,62.0,62.0,,,
2001-03-01,6.089,68.0,68.0,,,
2001-04-01,4.923,55.0,55.0,,,
2001-05-01,4.84,54.0,54.0,,,
2001-06-01,5.585,62.0,62.0,,,
2001-07-01,6.771,76.0,76.0,,,
2001-08-01,6.673,75.0,75.0,,,
2001-09-01,5.455,61.0,61.0,,,
2001-10-01,5.523000000000001,62.0,62.0,,,
2001-11-01,5.392,60.0,60.0,,,
2001-12-01,5.846,65.0,65.0,,,
2002-01-01,13.975,112.0,112.0,,,
2002-02-01,12.707,102.0,102.0,,,
2002-03-01,13.805,110.0,110.0,,,
2002-04-01,11.221,90.0,90.0,,,
2002-05-01,13.028,104.0,104.0,,,
2002-06-01,13.848,111.0,111.0,,,
2002-07-01,15.669,125.0,125.0,,,
2002-08-01,14.552000000000001,116.0,116.0,,,
2002-09-01,12.98,104.0,104.0,,,
2002-10-01,13.659,109.0,109.0,,,
2002-11-01,13.029,104.0,104.0,,,
2002-12-01,14.526000000000002,116.0,116.0,,,
2003-01-01,35.407000000000004,348.0,348.0,,,
2003-02-01,29.641000000000002,291.0,291.0,,,
2003-03-01,33.207,326.0,326.0,,,
2003-04-01,29.184,286.0,286.0,,,
2003-05-01,28.824,283.0,283.0,,,
2003-06-01,32.434000000000005,318.0,318.0,,,
2003-07-01,35.304,347.0,347.0,,,
2003-08-01,36.672000000000004,360.0,360.0,,,
2003-09-01,31.934,313.0,313.0,,,
2003-10-01,33.795,332.0,332.0,,,
2003-11-01,28.559,280.0,280.0,,,
2003-12-01,32.039,314.0,314.0,,,
2004-01-01,1.6580000000000001,29.0,29.0,,,
2004-02-01,0.8320000000000001,15.0,15.0,,,
2004-03-01,9.267000000000001,164.0,164.0,,,
2004-04-01,13.157,233.0,233.0,,,
2004-05-01,23.036,407.0,407.0,,,
2004-06-01,7.383,131.0,131.0,,,
2004-07-01,8.039,142.0,142.0,,,
2004-08-01,23.15,409.0,409.0,,,
2004-09-01,6.048,107.0,107.0,,,
2004-10-01,8.882,157.0,157.0,,,
2004-11-01,1.607,28.0,28.0,,,
2004-12-01,0.9420000000000001,17.0,17.0,,,
2005-01-01,13.63,141.72,141.72,,,
2005-02-01,4.683,48.69,48.69,,,
2005-03-01,5.19,53.97,53.97,,,
2005-04-01,6.287,65.37,65.37,,,
2005-05-01,5.839,60.71,60.71,,,
2005-06-01,7.579000000000001,78.8,78.8,,,
2005-07-01,7.714,80.21,80.21,,,
2005-08-01,9.062000000000001,94.22,94.22,,,
2005-09-01,5.932,61.68,61.68,,,
2005-10-01,6.588,68.49,68.49,,,
2005-11-01,5.296,55.06,55.06,,,
2005-12-01,11.198,116.43,116.43,,,
2006-01-01,9.637,99.0,99.0,,,
2006-02-01,5.043,52.0,52.0,,,
2006-03-01,4.236,43.0,43.0,,,
2006-04-01,8.114,83.0,83.0,,,
2006-05-01,7.585,78.0,78.0,,,
2006-06-01,6.894,71.0,71.0,,,
2006-07-01,9.986,102.0,102.0,,,
2006-08-01,9.686,99.0,99.0,,,
2006-09-01,4.45,46.0,46.0,,,
2006-10-01,4.7010000000000005,48.0,48.0,,,
2006-11-01,5.535,57.0,57.0,,,
2006-12-01,6.133,63.0,63.0,,,
2007-01-01,6.308000000000001,69.0,69.0,0.0,0.0,0.0
2007-02-01,14.012,149.0,149.0,0.0,0.0,0.0
2007-03-01,3.7960000000000003,40.0,40.0,0.0,0.0,0.0
2007-04-01,3.6790000000000003,40.0,40.0,0.0,0.0,0.0
2007-05-01,4.133,46.0,46.0,0.0,0.0,0.0
2007-06-01,11.738000000000001,126.0,126.0,0.0,0.0,0.0
2007-07-01,7.303,80.0,80.0,0.0,0.0,0.0
2007-08-01,5.679,63.0,63.0,0.0,0.0,0.0
2007-09-01,4.027,46.0,46.0,0.0,0.0,0.0
2007-10-01,6.569,69.0,69.0,0.0,0.0,0.0
2007-11-01,3.907,40.0,40.0,0.0,0.0,0.0
2007-12-01,4.847,51.0,51.0,0.0,0.0,0.0
2008-01-01,4.8870000000000005,46.0,46.0,0.0,0.0,0.0
2008-02-01,4.404,46.0,46.0,0.0,0.0,0.0
2008-03-01,5.297000000000001,51.0,51.0,0.0,0.0,0.0
2008-04-01,3.294,34.0,34.0,0.0,0.0,0.0
2008-05-01,2.4090000000000003,23.0,23.0,0.0,0.0,0.0
2008-06-01,8.363,86.0,86.0,0.0,0.0,0.0
2008-07-01,2.423,23.0,23.0,0.0,0.0,0.0
2008-08-01,2.351,23.0,23.0,0.0,0.0,0.0
2008-09-01,4.968,51.0,51.0,0.0,0.0,0.0
2008-10-01,2.369,23.0,23.0,0.0,0.0,0.0
2008-11-01,1.5150000000000001,17.0,17.0,0.0,0.0,0.0
2008-12-01,2.72,29.0,29.0,0.0,0.0,0.0
2009-01-01,3.1590000000000003,28.0,28.0,0.0,0.0,0.0
2009-02-01,3.839,40.0,40.0,0.0,0.0,0.0
2009-03-01,4.3,45.0,45.0,0.0,0.0,0.0
2009-04-01,3.922,40.0,40.0,0.0,0.0,0.0
2009-05-01,10.499,107.0,107.0,0.0,0.0,0.0
2009-06-01,4.057,40.0,40.0,0.0,0.0,0.0
2009-07-01,5.34,57.0,57.0,0.0,0.0,0.0
2009-08-01,7.456,79.0,79.0,0.0,0.0,0.0
2009-09-01,3.564,40.0,40.0,0.0,0.0,0.0
2009-10-01,6.495,68.0,68.0,0.0,0.0,0.0
2009-11-01,5.267,57.0,57.0,0.0,0.0,0.0
2009-12-01,6.102,62.0,62.0,0.0,0.0,0.0
2010-01-01,14.74,168.0,168.0,0.0,0.0,0.0
2010-02-01,3.515,42.0,42.0,0.0,0.0,0.0
2010-03-01,4.688000000000001,54.0,54.0,0.0,0.0,0.0
2010-04-01,8.108,96.0,96.0,0.0,0.0,0.0
2010-05-01,15.746,180.0,180.0,0.0,0.0,0.0
2010-06-01,10.44,120.0,120.0,0.0,0.0,0.0
2010-07-01,6.641,78.0,78.0,0.0,0.0,0.0
2010-08-01,7.227,84.0,84.0,0.0,0.0,0.0
2010-09-01,6.1770000000000005,72.0,72.0,0.0,0.0,0.0
2010-10-01,11.126000000000001,132.0,132.0,0.0,0.0,0.0
2010-11-01,11.697000000000001,138.0,138.0,0.0,0.0,0.0
2010-12-01,4.8950000000000005,54.0,54.0,0.0,0.0,0.0
2011-01-01,1.777,12.0,12.0,0.0,0.0,0.0
2011-02-01,4.436,24.0,24.0,0.0,0.0,0.0
2011-03-01,2.024,18.0,18.0,0.0,0.0,0.0
2011-04-01,6.203,48.0,48.0,0.0,0.0,0.0
2011-05-01,5.342,42.0,42.0,0.0,0.0,0.0
2011-06-01,8.879,72.0,72.0,0.0,0.0,0.0
2011-07-01,4.292,36.0,36.0,0.0,0.0,0.0
2011-08-01,3.739,30.0,30.0,0.0,0.0,0.0
2011-09-01,2.788,24.0,24.0,0.0,0.0,0.0
2011-10-01,3.919,30.0,30.0,0.0,0.0,0.0
2011-11-01,6.095,48.0,48.0,0.0,0.0,0.0
2011-12-01,3.506,30.0,30.0,0.0,0.0,0.0
2012-01-01,2.842,30.0,30.0,0.0,0.0,0.0
2012-02-01,4.437,48.0,48.0,0.0,0.0,0.0
2012-03-01,2.206,24.0,24.0,0.0,0.0,0.0
2012-04-01,8.935,102.0,102.0,0.0,0.0,0.0
2012-05-01,8.786,96.0,96.0,0.0,0.0,0.0
2012-06-01,10.778,120.0,120.0,0.0,0.0,0.0
2012-07-01,4.829,54.0,54.0,0.0,0.0,0.0
2012-08-01,1.928,24.0,24.0,0.0,0.0,0.0
2012-09-01,2.773,30.0,30.0,0.0,0.0,0.0
2012-10-01,6.474,72.0,72.0,0.0,0.0,0.0
2012-11-01,5.113,60.0,60.0,0.0,0.0,0.0
2012-12-01,5.899,66.0,66.0,0.0,0.0,0.0
2013-01-01,1.624,12.0,12.0,0.0,0.0,0.0
2013-02-01,1.282,12.0,12.0,0.0,0.0,0.0
2013-03-01,2.365,24.0,24.0,0.0,0.0,0.0
2013-04-01,3.909,42.0,42.0,0.0,0.0,0.0
2013-05-01,2.054,24.0,24.0,0.0,0.0,0.0
2013-06-01,2.123,24.0,24.0,0.0,0.0,0.0
2013-07-01,1.89,18.0,18.0,0.0,0.0,0.0
2013-08-01,1.983,24.0,24.0,0.0,0.0,0.0
2013-09-01,1.53,18.0,18.0,0.0,0.0,0.0
2013-10-01,1.516,18.0,18.0,0.0,0.0,0.0
2013-11-01,1.641,18.0,18.0,0.0,0.0,0.0
2013-12-01,5.083,54.0,54.0,0.0,0.0,0.0
2014-01-01,1.949,30.0,30.0,0.0,0.0,0.0
2014-02-01,2.075,24.0,24.0,0.0,0.0,0.0
2014-03-01,1.679,18.0,18.0,0.0,0.0,0.0
2014-04-01,0.653,6.0,6.0,0.0,0.0,0.0
2014-05-01,2.656,30.0,30.0,0.0,0.0,0.0
2014-06-01,1.572,18.0,18.0,0.0,0.0,0.0
2014-07-01,0.356,6.0,6.0,0.0,0.0,0.0
2014-08-01,0.752,12.0,12.0,0.0,0.0,0.0
2014-09-01,0.721,6.0,6.0,0.0,0.0,0.0
2014-10-01,1.023,12.0,12.0,0.0,0.0,0.0
2014-11-01,2.155,24.0,24.0,0.0,0.0,0.0
2014-12-01,0.409,6.0,6.0,0.0,0.0,0.0
2015-01-01,0.993,12.0,12.0,0.0,0.0,0.0
2015-02-01,0.479,6.0,6.0,0.0,0.0,0.0
2015-03-01,1.218,12.0,12.0,0.0,0.0,0.0
2015-04-01,0.75,6.0,6.0,0.0,0.0,0.0
2015-05-01,2.129,36.0,36.0,0.0,0.0,0.0
2015-06-01,1.2,12.0,12.0,0.0,0.0,0.0
2015-07-01,1.796,18.0,18.0,0.0,0.0,0.0
2015-08-01,0.675,6.0,6.0,0.0,0.0,0.0
2015-09-01,0.796,6.0,6.0,0.0,0.0,0.0
2015-10-01,0.827,6.0,6.0,0.0,0.0,0.0
2015-11-01,0.698,6.0,6.0,0.0,0.0,0.0
2015-12-01,3.439,36.0,36.0,0.0,0.0,0.0
2016-01-01,6.317,78.0,78.0,0.0,0.0,0.0
2016-02-01,4.489,54.0,54.0,0.0,0.0,0.0
2016-03-01,2.484,30.0,30.0,0.0,0.0,0.0
2016-04-01,2.706,30.0,30.0,0.0,0.0,0.0
2016-05-01,5.895,66.0,66.0,0.0,0.0,0.0
2016-06-01,2.411,30.0,30.0,0.0,0.0,0.0
2016-07-01,2.189,24.0,24.0,0.0,0.0,0.0
2016-08-01,2.743,30.0,30.0,0.0,0.0,0.0
2016-09-01,3.548,42.0,42.0,0.0,0.0,0.0
2016-10-01,4.381,48.0,48.0,0.0,0.0,0.0
2016-11-01,2.182,24.0,24.0,0.0,0.0,0.0
2016-12-01,6.655,78.0,78.0,0.0,0.0,0.0
2017-01-01,4.059,48.0,48.0,0.0,0.0,0.0
2017-02-01,0.84,12.0,12.0,0.0,0.0,0.0
2017-03-01,1.831,18.0,18.0,0.0,0.0,0.0
2017-04-01,2.139,24.0,24.0,0.0,0.0,0.0
2017-05-01,3.876,42.0,42.0,0.0,0.0,0.0
2017-06-01,1.766,18.0,18.0,0.0,0.0,0.0
2017-07-01,1.477,18.0,18.0,0.0,0.0,0.0
2017-08-01,1.107,12.0,12.0,0.0,0.0,0.0
2017-09-01,1.217,12.0,12.0,0.0,0.0,0.0
2017-10-01,1.972,24.0,24.0,0.0,0.0,0.0
2017-11-01,3.254,36.0,36.0,0.0,0.0,0.0
2017-12-01,3.462,42.0,42.0,0.0,0.0,0.0
2018-01-01,0.872,6.0,6.0,0.0,0.0,0.0
2018-02-01,0.922,12.0,12.0,0.0,0.0,0.0
2018-03-01,1.415,12.0,12.0,0.0,0.0,0.0
2018-04-01,0.785,6.0,6.0,0.0,0.0,0.0
2018-05-01,0.745,6.0,6.0,0.0,0.0,0.0
2018-06-01,0.694,6.0,6.0,0.0,0.0,0.0
2018-07-01,0.379,6.0,6.0,0.0,0.0,0.0
2018-08-01,0.463,6.0,6.0,0.0,0.0,0.0
2018-09-01,0.977,12.0,12.0,0.0,0.0,0.0
2018-10-01,0.624,6.0,6.0,0.0,0.0,0.0
2018-11-01,0.584,6.0,6.0,0.0,0.0,0.0
2018-12-01,0.54,6.0,6.0,0.0,0.0,0.0
