measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,6586.0,86524.0,86524.0,5923.0,72213.0,72213.0
2003-02-01,908.0,16262.0,16262.0,187.0,2875.0,2875.0
2003-03-01,810.0,9758.0,9758.0,3959.0,45570.0,45570.0
2003-04-01,1332.0,18422.0,18422.0,778.0,10605.0,10605.0
2003-05-01,22001.0,272575.0,272575.0,8035.0,98680.0,98680.0
2003-06-01,3804.0,50662.0,50662.0,0.0,0.0,0.0
2003-07-01,1304.0,17300.0,17300.0,12333.0,145359.0,145359.0
2003-08-01,357.0,6293.0,6293.0,6202.0,73715.0,73715.0
2003-09-01,45.0,507.0,507.0,6079.0,72030.0,72030.0
2003-10-01,44.0,638.0,638.0,574.0,8799.0,8799.0
2003-11-01,-201.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,59.0,998.0,998.0,550.0,9523.0,9523.0
2004-01-01,522.0,13158.0,13158.0,2923.0,38801.0,38801.0
2004-02-01,-193.0,2086.0,2086.0,-276.0,0.0,0.0
2004-03-01,4.0,70.0,70.0,453.0,8917.0,8917.0
2004-04-01,4.0,40.0,40.0,533.0,9660.0,9660.0
2004-05-01,704.0,10439.0,10439.0,4462.0,56496.0,56496.0
2004-06-01,1311.0,16308.0,16308.0,7135.0,86752.0,86752.0
2004-07-01,1506.0,27016.0,27016.0,19040.0,220718.0,220718.0
2004-08-01,31.0,1691.0,1691.0,8139.0,96309.0,96309.0
2004-09-01,42.0,1657.0,1657.0,5498.0,66838.0,66838.0
2004-10-01,929.0,13513.0,13513.0,5968.0,76697.0,76697.0
