measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,1151.856,11543.9,11543.9
2004-02-01,1054.547,10568.67,10568.67
2004-03-01,1497.174,15004.68,15004.68
2004-04-01,1445.939,14491.2,14491.2
2004-05-01,1336.996,13399.37,13399.37
2004-06-01,1449.2060000000001,14523.94,14523.94
2004-07-01,1520.276,15236.21,15236.21
2004-08-01,1320.246,13231.51,13231.51
2004-09-01,995.249,9974.39,9974.39
2004-10-01,854.07,8559.49,8559.49
2004-11-01,764.701,7663.83,7663.83
2004-12-01,955.74,9578.43,9578.43
2005-01-01,2322.647,23224.14,23224.14
2005-02-01,2128.158,21279.45,21279.45
2005-03-01,2217.594,22173.72,22173.72
2005-04-01,2215.993,22157.72,22157.72
2005-05-01,3125.467,31251.55,31251.55
2005-06-01,2914.119,29138.28,29138.28
2005-07-01,2708.8810000000003,27086.1,27086.1
2005-08-01,2247.994,22477.69,22477.69
2005-09-01,1781.69,17815.12,17815.12
2005-10-01,1922.795,19226.03,19226.03
2005-11-01,2072.043,20718.36,20718.36
2005-12-01,2319.621,23193.89,23193.89
2006-01-01,2719.154,26971.0,26971.0
2006-02-01,2385.6220000000003,23663.0,23663.0
2006-03-01,2564.039,25433.0,25433.0
2006-04-01,3095.444,30704.0,30704.0
2006-05-01,3340.397,33133.0,33133.0
2006-06-01,3450.155,34222.0,34222.0
2006-07-01,2819.21,27964.0,27964.0
2006-08-01,2311.626,22929.0,22929.0
2006-09-01,1694.65,16809.0,16809.0
2006-10-01,1602.705,15897.0,15897.0
2006-11-01,1859.664,18446.0,18446.0
2006-12-01,2017.334,20010.0,20010.0
2007-01-01,19634.566,194068.0,194068.0
2007-02-01,17019.156,168217.0,168217.0
2007-03-01,22778.162,225139.0,225139.0
2007-04-01,22221.707,219639.0,219639.0
2007-05-01,29469.393,291275.0,291275.0
2007-06-01,27060.644,267467.0,267467.0
2007-07-01,33374.849,329877.0,329877.0
2007-08-01,28259.089,279313.0,279313.0
2007-09-01,21134.511,208894.0,208894.0
2007-10-01,17620.672,174163.0,174163.0
2007-11-01,16990.383,167933.0,167933.0
2007-12-01,14406.867,142397.0,142397.0
2008-01-01,805.067,7933.0,7933.0
2008-02-01,631.044,6218.0,6218.0
2008-03-01,740.7030000000001,7299.0,7299.0
2008-04-01,1394.6570000000002,13743.0,13743.0
2008-05-01,1659.326,16351.0,16351.0
2008-06-01,1407.996,13874.0,13874.0
2008-07-01,1710.6000000000001,16856.0,16856.0
2008-08-01,1755.414,17298.0,17298.0
2008-09-01,878.8760000000001,8660.0,8660.0
2008-10-01,563.674,5554.0,5554.0
2008-11-01,404.41400000000004,3985.0,3985.0
2008-12-01,439.22900000000004,4328.0,4328.0
2009-01-01,597.206,5829.0,5829.0
2009-02-01,790.5740000000001,7716.0,7716.0
2009-03-01,1248.675,12187.0,12187.0
2009-04-01,1480.11,14446.0,14446.0
2009-05-01,2023.337,19748.0,19748.0
2009-06-01,1831.151,17872.0,17872.0
2009-07-01,2018.835,19704.0,19704.0
2009-08-01,1647.45,16079.0,16079.0
2009-09-01,1227.845,11984.0,11984.0
2009-10-01,974.952,9516.0,9516.0
2009-11-01,680.278,6640.0,6640.0
