measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2019-05-01,295.037,2627.0,2627.0
2019-06-01,331.86,2955.0,2955.0
2019-07-01,314.119,2797.0,2797.0
2019-08-01,319.768,2848.0,2848.0
2019-09-01,263.958,2351.0,2351.0
2019-10-01,259.459,2310.0,2310.0
2019-11-01,161.258,1436.0,1436.0
2019-12-01,117.541,1047.0,1047.0
2020-01-01,203.993,1788.0,1788.0
2020-02-01,214.885,1884.0,1884.0
2020-03-01,329.191,2886.0,2886.0
2020-04-01,367.904,3225.0,3225.0
2020-05-01,427.213,3745.0,3745.0
2020-06-01,414.178,3631.0,3631.0
2020-07-01,429.26,3763.0,3763.0
2020-08-01,349.856,3067.0,3067.0
2020-09-01,340.961,2989.0,2989.0
2020-10-01,256.905,2252.0,2252.0
2020-11-01,221.382,1941.0,1941.0
2020-12-01,167.272,1466.0,1466.0
2021-01-01,168.951,1494.0,1494.0
2021-02-01,186.441,1649.0,1649.0
2021-03-01,238.311,2108.0,2108.0
2021-04-01,289.359,2559.0,2559.0
2021-05-01,285.094,2521.0,2521.0
2021-06-01,354.455,3135.0,3135.0
2021-07-01,381.687,3376.0,3376.0
2021-08-01,362.324,3204.0,3204.0
2021-09-01,310.034,2742.0,2742.0
2021-10-01,240.213,2124.0,2124.0
2021-11-01,179.393,1587.0,1587.0
2021-12-01,160.738,1422.0,1422.0
2022-01-01,108.958,372.0,372.0
2022-02-01,136.769,467.0,467.0
2022-03-01,165.596,565.0,565.0
2022-04-01,200.5,684.0,684.0
2022-05-01,205.647,702.0,702.0
2022-06-01,182.544,623.0,623.0
2022-07-01,211.449,721.0,721.0
2022-08-01,213.098,727.0,727.0
2022-09-01,185.666,633.0,633.0
2022-10-01,153.222,523.0,523.0
2022-11-01,112.318,383.0,383.0
2022-12-01,99.233,339.0,339.0
2023-01-01,116.0,396.0,396.0
2023-02-01,186.0,635.0,635.0
2023-03-01,207.0,706.0,706.0
2023-04-01,283.0,966.0,966.0
2023-05-01,328.0,1119.0,1119.0
2023-06-01,279.0,952.0,952.0
2023-07-01,340.0,1160.0,1160.0
2023-08-01,262.0,894.0,894.0
2023-09-01,331.0,1129.0,1129.0
2023-10-01,276.0,942.0,942.0
2023-11-01,176.0,601.0,601.0
2023-12-01,169.0,577.0,577.0
2024-01-01,165.0,563.0,563.0
2024-02-01,216.0,737.0,737.0
2024-03-01,263.0,897.0,897.0
2024-04-01,339.0,1157.0,1157.0
2024-05-01,363.0,1239.0,1239.0
2024-06-01,356.0,1215.0,1215.0
2024-07-01,380.0,1297.0,1297.0
2024-08-01,329.0,1123.0,1123.0
2024-09-01,317.0,1082.0,1082.0
2024-10-01,268.0,914.0,914.0
2024-11-01,176.0,601.0,601.0
2024-12-01,161.0,549.0,549.0
