measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-01-01,148.173,506.0,506.0
2022-02-01,131.972,450.0,450.0
2022-03-01,198.266,676.0,676.0
2022-04-01,208.59,712.0,712.0
2022-05-01,238.304,813.0,813.0
2022-06-01,268.873,917.0,917.0
2022-07-01,256.638,876.0,876.0
2022-08-01,227.952,778.0,778.0
2022-09-01,232.05,792.0,792.0
2022-10-01,207.829,709.0,709.0
2022-11-01,133.838,457.0,457.0
2022-12-01,86.515,295.0,295.0
2023-01-01,114.0,389.0,389.0
2023-02-01,120.0,409.0,409.0
2023-03-01,195.0,665.0,665.0
2023-04-01,194.0,662.0,662.0
2023-05-01,248.0,846.0,846.0
2023-06-01,258.0,880.0,880.0
2023-07-01,220.0,751.0,751.0
2023-08-01,248.0,846.0,846.0
2023-09-01,196.0,669.0,669.0
2023-10-01,161.0,549.0,549.0
2023-11-01,125.0,427.0,427.0
2023-12-01,121.0,413.0,413.0
2024-01-01,111.0,379.0,379.0
2024-02-01,136.0,464.0,464.0
2024-03-01,168.0,573.0,573.0
2024-04-01,167.0,570.0,570.0
2024-05-01,158.0,539.0,539.0
2024-06-01,183.0,624.0,624.0
2024-07-01,235.0,802.0,802.0
2024-08-01,245.0,836.0,836.0
2024-09-01,155.0,529.0,529.0
2024-10-01,164.0,560.0,560.0
2024-11-01,104.0,355.0,355.0
2024-12-01,88.0,300.0,300.0
