measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2020-01-01,5018.721,47361.0,47361.0
2020-02-01,4802.848,45323.0,45323.0
2020-03-01,3333.891,31461.0,31461.0
2020-04-01,2541.439,23983.0,23983.0
2020-05-01,3340.781,31527.0,31527.0
2020-06-01,4255.968,40163.0,40163.0
2020-07-01,5837.037,55084.0,55084.0
2020-08-01,6560.106,61907.0,61907.0
2020-09-01,5703.738,53826.0,53826.0
2020-10-01,4706.348,44413.0,44413.0
2020-11-01,3721.15,35117.0,35117.0
2020-12-01,5333.973,50336.0,50336.0
2021-01-01,9273.774,101152.0,101152.0
2021-02-01,7746.341,84492.0,84492.0
2021-03-01,7981.274,87055.0,87055.0
2021-04-01,8320.316,90753.0,90753.0
2021-05-01,9134.732,99636.0,99636.0
2021-06-01,11571.115,126210.0,126210.0
2021-07-01,12973.525,141507.0,141507.0
2021-08-01,11819.733,128922.0,128922.0
2021-09-01,8859.645,96635.0,96635.0
2021-10-01,6400.195,69809.0,69809.0
2021-11-01,9984.563,108905.0,108905.0
2021-12-01,11133.787,121440.0,121440.0
2022-01-01,10544.031,114436.0,114436.0
2022-02-01,9115.215,98928.0,98928.0
2022-03-01,7706.02,83634.0,83634.0
2022-04-01,7666.037,83200.0,83200.0
2022-05-01,7519.846,81614.0,81614.0
2022-06-01,8401.248,91179.0,91179.0
2022-07-01,9961.446,108112.0,108112.0
2022-08-01,10559.764,114606.0,114606.0
2022-09-01,10498.714,113943.0,113943.0
2022-10-01,9921.468,107679.0,107679.0
2022-11-01,10458.998,113513.0,113513.0
2022-12-01,11085.213,120309.0,120309.0
2023-01-01,9597.698,104350.0,104350.0
2023-02-01,9109.71,99045.0,99045.0
2023-03-01,10027.631,109026.0,109026.0
2023-04-01,7866.38,85528.0,85528.0
2023-05-01,8080.131,87852.0,87852.0
2023-06-01,8268.498,89900.0,89900.0
2023-07-01,10103.079,109846.0,109846.0
2023-08-01,10956.518,119125.0,119125.0
2023-09-01,10587.306,115111.0,115111.0
2023-10-01,7441.72,80910.0,80910.0
2023-11-01,8522.086,92657.0,92657.0
2023-12-01,9959.243,108282.0,108282.0
2024-01-01,11551.639,124337.0,124337.0
2024-02-01,10458.616,112571.0,112571.0
2024-03-01,9062.186,97540.0,97540.0
2024-04-01,6755.598,72713.0,72713.0
2024-05-01,8016.72,86288.0,86288.0
2024-06-01,9546.135,102749.0,102749.0
2024-07-01,11282.012,121433.0,121433.0
2024-08-01,11227.701,120850.0,120850.0
2024-09-01,9352.915,100670.0,100670.0
2024-10-01,10039.602,108061.0,108061.0
2024-11-01,7985.988,85957.0,85957.0
2024-12-01,10352.888,111433.0,111433.0
