measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2010-01-01,1020.946,10929.0,10929.0
2010-02-01,1482.107,15865.0,15865.0
2010-03-01,687.2040000000001,7356.0,7356.0
2010-04-01,1007.2850000000001,10782.0,10782.0
2010-05-01,1173.068,12557.0,12557.0
2010-06-01,2170.493,23234.0,23234.0
2010-07-01,1976.996,21163.0,21163.0
2010-08-01,1989.7930000000001,21300.0,21300.0
2010-09-01,3043.813,32583.0,32583.0
2010-10-01,1508.852,16151.0,16151.0
2010-11-01,2039.488,21832.0,21832.0
2010-12-01,3829.9550000000004,40998.0,40998.0
2011-01-01,1650.483,17130.0,17130.0
2011-02-01,1276.206,13246.0,13246.0
2011-03-01,394.755,4097.0,4097.0
2011-04-01,752.896,7815.0,7815.0
2011-05-01,1234.596,12814.0,12814.0
2011-06-01,1505.99,15631.0,15631.0
2011-07-01,2324.067,24122.0,24122.0
2011-08-01,2366.738,24565.0,24565.0
2011-09-01,2552.109,26489.0,26489.0
2011-10-01,1833.364,19029.0,19029.0
2011-11-01,2371.03,24610.0,24610.0
2011-12-01,2001.766,20777.0,20777.0
2012-01-01,1879.271,19176.0,19176.0
2012-02-01,1149.114,11725.0,11725.0
2012-03-01,671.891,6856.0,6856.0
2012-04-01,403.114,4113.0,4113.0
2012-05-01,595.859,6080.0,6080.0
2012-06-01,1681.929,17162.0,17162.0
2012-07-01,2616.659,26699.0,26699.0
2012-08-01,2448.134,24980.0,24980.0
2012-09-01,1661.355,16952.0,16952.0
2012-10-01,2761.585,28178.0,28178.0
2012-11-01,1519.829,15508.0,15508.0
2012-12-01,3341.26,34093.0,34093.0
2013-01-01,1280.35,14674.0,14674.0
2013-02-01,1443.802,16546.0,16546.0
2013-03-01,2083.992,23883.0,23883.0
2013-04-01,2291.114,26257.0,26257.0
2013-05-01,2977.382,34122.0,34122.0
2013-06-01,2534.351,29044.0,29044.0
2013-07-01,3125.258,35817.0,35817.0
2013-08-01,2165.879,24821.0,24821.0
2013-09-01,1123.103,12871.0,12871.0
2013-10-01,397.124,4551.0,4551.0
2013-11-01,347.976,3988.0,3988.0
2013-12-01,671.669,7697.0,7697.0
2014-01-01,2551.313,27654.0,27654.0
2014-02-01,3244.113,35163.0,35163.0
2014-03-01,1649.611,17880.0,17880.0
2014-04-01,1140.05,12357.0,12357.0
2014-05-01,459.951,4985.0,4985.0
2014-06-01,1585.572,17186.0,17186.0
2014-07-01,2878.479,31200.0,31200.0
2014-08-01,2221.957,24084.0,24084.0
2014-09-01,2431.225,26352.0,26352.0
2014-10-01,799.443,8665.0,8665.0
2014-11-01,148.711,1612.0,1612.0
2014-12-01,126.575,1372.0,1372.0
2015-01-01,213.48,2237.0,2237.0
2015-02-01,1005.917,10536.0,10536.0
2015-03-01,1411.312,14782.0,14782.0
2015-04-01,1109.402,11620.0,11620.0
2015-05-01,1356.396,14207.0,14207.0
2015-06-01,819.022,8578.0,8578.0
2015-07-01,2549.531,26703.0,26703.0
2015-08-01,1523.96,15961.0,15961.0
2015-09-01,1349.541,14135.0,14135.0
2015-10-01,1521.739,15938.0,15938.0
2015-11-01,3139.474,32882.0,32882.0
2015-12-01,3436.226,35990.0,35990.0
2016-01-01,1554.166,13876.0,13876.0
2016-02-01,1361.204,12153.0,12153.0
2016-03-01,1181.234,10546.0,10546.0
2016-04-01,2205.999,19695.0,19695.0
2016-05-01,1827.481,16316.0,16316.0
2016-06-01,1719.55,15352.0,15352.0
2016-07-01,1028.81,9185.0,9185.0
2016-08-01,1221.756,10908.0,10908.0
2016-09-01,1146.083,10232.0,10232.0
2016-10-01,152.778,1364.0,1364.0
2016-11-01,2914.147,26017.0,26017.0
2016-12-01,2349.792,20979.0,20979.0
2017-01-01,1478.184,13471.0,13471.0
2017-02-01,1410.481,12854.0,12854.0
2017-03-01,1442.791,13149.0,13149.0
2017-04-01,1306.758,11909.0,11909.0
2017-05-01,1325.98,12085.0,12085.0
2017-06-01,1258.417,11469.0,11469.0
2017-07-01,1302.153,11867.0,11867.0
2017-08-01,1236.256,11267.0,11267.0
2017-09-01,1148.95,10471.0,10471.0
2017-10-01,1358.656,12382.0,12382.0
2017-11-01,1402.44,12781.0,12781.0
2017-12-01,1447.934,13196.0,13196.0
2018-01-01,1393.305,13710.0,13710.0
2018-02-01,1321.408,13003.0,13003.0
2018-03-01,1406.332,13838.0,13838.0
2018-04-01,1354.22,13325.0,13325.0
2018-05-01,1224.884,12053.0,12053.0
2018-06-01,1325.046,13038.0,13038.0
2018-07-01,1331.505,13102.0,13102.0
2018-08-01,1324.458,13033.0,13033.0
2018-09-01,1088.338,10709.0,10709.0
2018-10-01,1350.67,13290.0,13290.0
2018-11-01,1366.633,13447.0,13447.0
2018-12-01,1404.201,13817.0,13817.0
2019-01-01,1183.385,13167.0,13167.0
2019-02-01,1042.628,11600.0,11600.0
2019-03-01,1126.179,12530.0,12530.0
2019-04-01,1059.67,11790.0,11790.0
2019-05-01,1135.664,12636.0,12636.0
2019-06-01,1098.168,12218.0,12218.0
2019-07-01,1114.937,12405.0,12405.0
2019-08-01,1079.074,12006.0,12006.0
2019-09-01,1056.555,11755.0,11755.0
2019-10-01,1111.575,12368.0,12368.0
2019-11-01,1054.631,11734.0,11734.0
2019-12-01,1176.534,13090.0,13090.0
2020-01-01,770.635,7838.0,7838.0
2020-02-01,736.978,7495.0,7495.0
2020-03-01,820.245,8342.0,8342.0
2020-04-01,760.554,7735.0,7735.0
2020-05-01,748.322,7611.0,7611.0
2020-06-01,660.484,6717.0,6717.0
2020-07-01,716.455,7287.0,7287.0
2020-08-01,723.518,7359.0,7359.0
2020-09-01,668.681,6801.0,6801.0
2020-10-01,675.034,6865.0,6865.0
2020-11-01,698.85,7107.0,7107.0
2020-12-01,806.244,8200.0,8200.0
2021-01-01,817.115,8481.0,8481.0
2021-02-01,762.83,7919.0,7919.0
2021-03-01,812.336,8433.0,8433.0
2021-04-01,798.837,8293.0,8293.0
2021-05-01,805.906,8366.0,8366.0
2021-06-01,740.243,7685.0,7685.0
2021-07-01,763.603,7927.0,7927.0
2021-08-01,738.855,7670.0,7670.0
2021-09-01,680.203,7061.0,7061.0
2021-10-01,722.184,7497.0,7497.0
2021-11-01,720.51,7480.0,7480.0
2021-12-01,848.378,8807.0,8807.0
2022-01-01,1044.815,11180.0,11180.0
2022-02-01,1001.864,10721.0,10721.0
2022-03-01,1069.337,11443.0,11443.0
2022-04-01,1037.426,11101.0,11101.0
2022-05-01,948.07,10145.0,10145.0
2022-06-01,982.958,10519.0,10519.0
2022-07-01,1080.782,11565.0,11565.0
2022-08-01,990.705,10602.0,10602.0
2022-09-01,904.961,9684.0,9684.0
2022-10-01,984.07,10531.0,10531.0
2022-11-01,978.838,10474.0,10474.0
2022-12-01,1040.174,11131.0,11131.0
2023-01-01,588.267,7832.0,7832.0
2023-02-01,540.194,7193.0,7193.0
2023-03-01,543.189,7233.0,7233.0
2023-04-01,543.387,7235.0,7235.0
2023-05-01,601.438,8008.0,8008.0
2023-06-01,534.291,7114.0,7114.0
2023-07-01,555.145,7391.0,7391.0
2023-08-01,538.201,7166.0,7166.0
2023-09-01,490.438,6530.0,6530.0
2023-10-01,551.345,7341.0,7341.0
2023-11-01,552.647,7359.0,7359.0
2023-12-01,592.458,7888.0,7888.0
2024-01-01,933.666,8446.0,8446.0
2024-02-01,878.592,7947.0,7947.0
2024-03-01,841.267,7609.0,7609.0
2024-04-01,849.729,7686.0,7686.0
2024-05-01,887.063,8024.0,8024.0
2024-06-01,760.991,6883.0,6883.0
2024-07-01,820.598,7422.0,7422.0
2024-08-01,850.495,7693.0,7693.0
2024-09-01,776.963,7028.0,7028.0
2024-10-01,833.264,7537.0,7537.0
2024-11-01,882.239,7980.0,7980.0
2024-12-01,855.133,7735.0,7735.0
