measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2021-08-01,7.172,101.0,101.0
2021-09-01,6.059,86.0,86.0
2021-10-01,5.127,73.0,73.0
2021-11-01,4.217,60.0,60.0
2021-12-01,4.425,62.0,62.0
2022-01-01,25.605,366.0,366.0
2022-02-01,22.794,326.0,326.0
2022-03-01,18.151,259.0,259.0
2022-04-01,18.921,271.0,271.0
2022-05-01,27.952,400.0,400.0
2022-06-01,34.026,487.0,487.0
2022-07-01,40.095,574.0,574.0
2022-08-01,40.304,576.0,576.0
2022-09-01,33.974,486.0,486.0
2022-10-01,26.257,376.0,376.0
2022-11-01,24.61,352.0,352.0
2022-12-01,27.311,391.0,391.0
2023-01-01,25.029,360.0,360.0
2023-02-01,23.606,338.0,338.0
2023-03-01,23.297,334.0,334.0
2023-04-01,22.5,322.0,322.0
2023-05-01,32.122,460.0,460.0
2023-06-01,37.107,532.0,532.0
2023-07-01,40.695,582.0,582.0
2023-08-01,44.792,641.0,641.0
2023-09-01,37.734,540.0,540.0
2023-10-01,27.853,398.0,398.0
2023-11-01,25.824,370.0,370.0
2023-12-01,27.441,392.0,392.0
2024-01-01,25.144,368.0,368.0
2024-02-01,17.359,254.0,254.0
2024-03-01,19.7,288.0,288.0
2024-04-01,18.508,271.0,271.0
2024-05-01,24.729,362.0,362.0
2024-06-01,27.899,408.0,408.0
2024-07-01,30.156,442.0,442.0
2024-08-01,34.075,499.0,499.0
2024-09-01,28.273,414.0,414.0
2024-10-01,24.49,359.0,359.0
2024-11-01,19.62,287.0,287.0
2024-12-01,21.047,308.0,308.0
