measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2014-01-01,471.173,4481.0,4481.0
2014-02-01,613.226,5832.0,5832.0
2014-03-01,812.426,7726.0,7726.0
2014-04-01,800.144,7609.0,7609.0
2014-05-01,1022.342,9722.0,9722.0
2014-06-01,868.197,8257.0,8257.0
2014-07-01,892.458,8487.0,8487.0
2014-08-01,943.092,8969.0,8969.0
2014-09-01,795.172,7562.0,7562.0
2014-10-01,1015.215,9655.0,9655.0
2014-11-01,547.207,5204.0,5204.0
2014-12-01,564.348,5367.0,5367.0
2015-01-01,477.159,4447.0,4447.0
2015-02-01,391.315,3647.0,3647.0
2015-03-01,712.381,6639.0,6639.0
2015-04-01,809.726,7546.0,7546.0
2015-05-01,1118.8,10426.0,10426.0
2015-06-01,1042.85,9718.0,9718.0
2015-07-01,1117.325,10412.0,10412.0
2015-08-01,996.16,9283.0,9283.0
2015-09-01,680.762,6344.0,6344.0
2015-10-01,611.595,5699.0,5699.0
2015-11-01,450.161,4195.0,4195.0
2015-12-01,674.766,6288.0,6288.0
2016-01-01,478.589,4418.0,4418.0
2016-02-01,492.555,4547.0,4547.0
2016-03-01,971.288,8967.0,8967.0
2016-04-01,816.55,7538.0,7538.0
2016-05-01,716.717,6617.0,6617.0
2016-06-01,847.368,7823.0,7823.0
2016-07-01,878.282,8108.0,8108.0
2016-08-01,1155.497,10668.0,10668.0
2016-09-01,829.123,7654.0,7654.0
2016-10-01,637.99,5890.0,5890.0
2016-11-01,454.694,4198.0,4198.0
2016-12-01,735.347,6789.0,6789.0
2017-01-01,530.176,4885.0,4885.0
2017-02-01,647.23,5963.0,5963.0
2017-03-01,796.806,7341.0,7341.0
2017-04-01,867.905,7996.0,7996.0
2017-05-01,948.8,8741.0,8741.0
2017-06-01,811.507,7476.0,7476.0
2017-07-01,905.607,8343.0,8343.0
2017-08-01,817.579,7532.0,7532.0
2017-09-01,785.132,7233.0,7233.0
2017-10-01,683.675,6299.0,6299.0
2017-11-01,603.872,5563.0,5563.0
2017-12-01,493.711,4549.0,4549.0
2018-01-01,563.003,5126.0,5126.0
2018-02-01,493.48,4493.0,4493.0
2018-03-01,712.869,6490.0,6490.0
2018-04-01,875.334,7969.0,7969.0
2018-05-01,869.502,7916.0,7916.0
2018-06-01,935.405,8516.0,8516.0
2018-07-01,883.211,8041.0,8041.0
2018-08-01,901.839,8210.0,8210.0
2018-09-01,597.075,5436.0,5436.0
2018-10-01,642.854,5853.0,5853.0
2018-11-01,466.195,4244.0,4244.0
2018-12-01,385.233,3507.0,3507.0
2019-01-01,465.806,4148.0,4148.0
2019-02-01,448.934,3998.0,3998.0
2019-03-01,743.84,6624.0,6624.0
2019-04-01,764.397,6807.0,6807.0
2019-05-01,868.409,7733.0,7733.0
2019-06-01,841.582,7494.0,7494.0
2019-07-01,935.597,8331.0,8331.0
2019-08-01,833.161,7419.0,7419.0
2019-09-01,759.78,6766.0,6766.0
2019-10-01,602.451,5365.0,5365.0
2019-11-01,518.828,4620.0,4620.0
2019-12-01,460.215,4098.0,4098.0
2020-01-01,494.703,4337.0,4337.0
2020-02-01,508.407,4457.0,4457.0
2020-03-01,650.302,5701.0,5701.0
2020-04-01,883.281,7744.0,7744.0
2020-05-01,883.983,7750.0,7750.0
2020-06-01,860.005,7540.0,7540.0
2020-07-01,961.981,8434.0,8434.0
2020-08-01,772.431,6772.0,6772.0
2020-09-01,654.186,5735.0,5735.0
2020-10-01,663.23,5815.0,5815.0
2020-11-01,554.701,4863.0,4863.0
2020-12-01,468.79,4110.0,4110.0
2021-01-01,421.822,3731.0,3731.0
2021-02-01,412.063,3644.0,3644.0
2021-03-01,675.983,5978.0,5978.0
2021-04-01,908.336,8033.0,8033.0
2021-05-01,915.378,8096.0,8096.0
2021-06-01,843.25,7458.0,7458.0
2021-07-01,911.137,8058.0,8058.0
2021-08-01,830.431,7344.0,7344.0
2021-09-01,776.813,6870.0,6870.0
2021-10-01,637.81,5641.0,5641.0
2021-11-01,599.8,5305.0,5305.0
2021-12-01,438.177,3875.0,3875.0
2022-01-01,508.555,1735.0,1735.0
2022-02-01,567.466,1936.0,1936.0
2022-03-01,739.93,2525.0,2525.0
2022-04-01,960.468,3277.0,3277.0
2022-05-01,910.408,3106.0,3106.0
2022-06-01,962.135,3283.0,3283.0
2022-07-01,856.591,2923.0,2923.0
2022-08-01,833.261,2843.0,2843.0
2022-09-01,780.126,2662.0,2662.0
2022-10-01,654.098,2232.0,2232.0
2022-11-01,510.806,1743.0,1743.0
2022-12-01,400.156,1365.0,1365.0
2023-01-01,581.0,1982.0,1982.0
2023-02-01,603.0,2057.0,2057.0
2023-03-01,808.0,2757.0,2757.0
2023-04-01,847.0,2890.0,2890.0
2023-05-01,864.0,2948.0,2948.0
2023-06-01,848.0,2893.0,2893.0
2023-07-01,838.0,2859.0,2859.0
2023-08-01,851.0,2904.0,2904.0
2023-09-01,782.0,2668.0,2668.0
2023-10-01,805.0,2747.0,2747.0
2023-11-01,658.0,2245.0,2245.0
2023-12-01,568.0,1938.0,1938.0
2024-01-01,858.0,2927.0,2927.0
2024-02-01,700.0,2388.0,2388.0
2024-03-01,809.0,2760.0,2760.0
2024-04-01,833.0,2842.0,2842.0
2024-05-01,817.0,2788.0,2788.0
2024-06-01,856.0,2921.0,2921.0
2024-07-01,763.0,2603.0,2603.0
2024-08-01,807.0,2753.0,2753.0
2024-09-01,484.0,1651.0,1651.0
2024-10-01,858.0,2927.0,2927.0
2024-11-01,588.0,2006.0,2006.0
2024-12-01,563.0,1921.0,1921.0
