measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,-2.0,-20.48,-20.48
2003-02-01,-2.0,-20.48,-20.48
2003-03-01,3.0,30.72,30.72
2003-04-01,11.0,112.65,112.65
2003-05-01,98.0,1003.62,1003.62
2003-06-01,176.0,1802.42,1802.42
2003-07-01,174.0,1781.93,1781.93
2003-08-01,148.0,1515.67,1515.67
2003-09-01,58.0,593.98,593.98
2003-10-01,-1.0,-10.24,-10.24
2003-11-01,-2.0,-20.48,-20.48
2003-12-01,-2.0,-20.48,-20.48
