measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2013-02-01,81.144,774.0,774.0
2013-03-01,113.759,1085.0,1085.0
2013-04-01,122.821,1172.0,1172.0
2013-05-01,139.094,1327.0,1327.0
2013-06-01,160.62,1532.0,1532.0
2013-07-01,149.515,1427.0,1427.0
2013-08-01,173.438,1655.0,1655.0
2013-09-01,172.825,1649.0,1649.0
2013-10-01,181.996,1736.0,1736.0
2013-11-01,149.576,1427.0,1427.0
2013-12-01,151.212,1443.0,1443.0
2014-01-01,78.429,746.0,746.0
2014-02-01,85.761,816.0,816.0
2014-03-01,138.799,1320.0,1320.0
2014-04-01,157.143,1494.0,1494.0
2014-05-01,183.697,1747.0,1747.0
2014-06-01,200.555,1907.0,1907.0
2014-07-01,185.207,1761.0,1761.0
2014-08-01,192.711,1833.0,1833.0
2014-09-01,190.315,1810.0,1810.0
2014-10-01,175.664,1671.0,1671.0
2014-11-01,142.709,1357.0,1357.0
2014-12-01,98.01,932.0,932.0
2015-01-01,86.172,803.0,803.0
2015-02-01,110.75,1032.0,1032.0
2015-03-01,158.094,1473.0,1473.0
2015-04-01,179.959,1677.0,1677.0
2015-05-01,180.646,1683.0,1683.0
2015-06-01,187.147,1744.0,1744.0
2015-07-01,189.525,1766.0,1766.0
2015-08-01,193.181,1800.0,1800.0
2015-09-01,159.864,1490.0,1490.0
2015-10-01,136.478,1272.0,1272.0
2015-11-01,125.052,1165.0,1165.0
2015-12-01,108.132,1008.0,1008.0
2016-01-01,75.462,697.0,697.0
2016-02-01,150.971,1394.0,1394.0
2016-03-01,131.291,1212.0,1212.0
2016-04-01,147.462,1361.0,1361.0
2016-05-01,182.047,1681.0,1681.0
2016-06-01,180.769,1669.0,1669.0
2016-07-01,208.185,1922.0,1922.0
2016-08-01,202.767,1872.0,1872.0
2016-09-01,188.934,1744.0,1744.0
2016-10-01,165.717,1530.0,1530.0
2016-11-01,145.079,1339.0,1339.0
2016-12-01,116.316,1074.0,1074.0
2017-01-01,69.006,636.0,636.0
2017-02-01,112.427,1036.0,1036.0
2017-03-01,154.353,1422.0,1422.0
2017-04-01,162.757,1499.0,1499.0
2017-05-01,161.543,1488.0,1488.0
2017-06-01,194.039,1788.0,1788.0
2017-07-01,189.743,1748.0,1748.0
2017-08-01,188.156,1733.0,1733.0
2017-09-01,151.925,1400.0,1400.0
2017-10-01,134.184,1236.0,1236.0
2017-11-01,82.452,760.0,760.0
2017-12-01,60.415,557.0,557.0
2018-01-01,78.302,713.0,713.0
2018-02-01,85.724,780.0,780.0
2018-03-01,138.127,1258.0,1258.0
2018-04-01,154.182,1404.0,1404.0
2018-05-01,194.317,1769.0,1769.0
2018-06-01,189.471,1725.0,1725.0
2018-07-01,222.639,2027.0,2027.0
2018-08-01,179.929,1638.0,1638.0
2018-09-01,111.32,1013.0,1013.0
2018-10-01,106.776,972.0,972.0
2018-11-01,63.763,580.0,580.0
2018-12-01,88.45,805.0,805.0
2019-01-01,88.186,785.0,785.0
2019-02-01,101.845,907.0,907.0
2019-03-01,143.164,1275.0,1275.0
2019-04-01,156.908,1397.0,1397.0
2019-05-01,158.445,1411.0,1411.0
2019-06-01,174.75,1556.0,1556.0
2019-07-01,209.24,1863.0,1863.0
2019-08-01,173.214,1542.0,1542.0
2019-09-01,163.311,1454.0,1454.0
2019-10-01,110.468,984.0,984.0
2019-11-01,89.211,794.0,794.0
2019-12-01,56.258,501.0,501.0
2020-01-01,75.715,664.0,664.0
2020-02-01,99.173,869.0,869.0
2020-03-01,150.9,1323.0,1323.0
2020-04-01,144.684,1268.0,1268.0
2020-05-01,203.977,1788.0,1788.0
2020-06-01,192.716,1690.0,1690.0
2020-07-01,189.784,1664.0,1664.0
2020-08-01,179.403,1573.0,1573.0
2020-09-01,155.768,1366.0,1366.0
2020-10-01,113.249,993.0,993.0
2020-11-01,80.992,710.0,710.0
2020-12-01,61.639,540.0,540.0
2021-01-01,79.559,704.0,704.0
2021-02-01,62.84,556.0,556.0
2021-03-01,198.902,1759.0,1759.0
2021-04-01,160.986,1424.0,1424.0
2021-05-01,200.083,1770.0,1770.0
2021-06-01,207.417,1834.0,1834.0
2021-07-01,163.224,1444.0,1444.0
2021-08-01,164.529,1455.0,1455.0
2021-09-01,152.906,1352.0,1352.0
2021-10-01,113.001,999.0,999.0
2021-11-01,111.758,988.0,988.0
2021-12-01,59.795,529.0,529.0
2022-01-01,123.639,422.0,422.0
2022-02-01,81.366,278.0,278.0
2022-03-01,121.433,414.0,414.0
2022-04-01,148.367,506.0,506.0
2022-05-01,166.989,570.0,570.0
2022-06-01,167.964,573.0,573.0
2022-07-01,185.407,633.0,633.0
2022-08-01,163.552,558.0,558.0
2022-09-01,135.592,463.0,463.0
2022-10-01,107.479,367.0,367.0
2022-11-01,88.651,302.0,302.0
2022-12-01,57.561,196.0,196.0
2023-01-01,53.0,181.0,181.0
2023-02-01,116.0,396.0,396.0
2023-03-01,152.0,519.0,519.0
2023-04-01,166.0,566.0,566.0
2023-05-01,224.0,764.0,764.0
2023-06-01,158.0,539.0,539.0
2023-07-01,118.0,403.0,403.0
2023-08-01,144.0,491.0,491.0
2023-09-01,113.0,386.0,386.0
2023-10-01,120.0,409.0,409.0
2023-11-01,122.0,416.0,416.0
2023-12-01,86.0,293.0,293.0
2024-01-01,68.0,232.0,232.0
2024-02-01,110.0,375.0,375.0
2024-03-01,149.0,508.0,508.0
2024-04-01,158.0,539.0,539.0
2024-05-01,178.0,607.0,607.0
2024-06-01,186.0,635.0,635.0
2024-07-01,174.0,594.0,594.0
2024-08-01,188.0,641.0,641.0
2024-09-01,158.0,539.0,539.0
2024-10-01,167.0,570.0,570.0
2024-11-01,118.0,403.0,403.0
2024-12-01,95.0,324.0,324.0
