measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,4.652,63.0,63.0
2004-02-01,3.8930000000000002,53.0,53.0
2004-03-01,3.173,43.0,43.0
2004-04-01,4.633,63.0,63.0
2004-05-01,5.564,75.0,75.0
2004-06-01,5.5120000000000005,74.0,74.0
2004-07-01,6.56,89.0,89.0
2004-08-01,6.215,84.0,84.0
2004-09-01,7.18,97.0,97.0
2004-10-01,4.0760000000000005,55.0,55.0
2004-11-01,2.725,37.0,37.0
2004-12-01,10.817,146.0,146.0
2005-01-01,275.957,4013.55,4013.55
2005-02-01,249.08,3622.65,3622.65
2005-03-01,268.808,3909.57,3909.57
2005-04-01,270.099,3928.35,3928.35
2005-05-01,296.651,4314.53,4314.53
2005-06-01,381.031,5541.76,5541.76
2005-07-01,487.91700000000003,7096.32,7096.32
2005-08-01,505.63800000000003,7354.05,7354.05
2005-09-01,381.35900000000004,5546.52,5546.52
2005-10-01,296.00800000000004,4305.17,4305.17
2005-11-01,264.11,3841.24,3841.24
2005-12-01,301.34200000000004,4382.74,4382.74
2006-01-01,255.06900000000002,3652.0,3652.0
2006-02-01,302.61600000000004,4333.0,4333.0
2006-03-01,345.161,4942.0,4942.0
2006-04-01,386.071,5528.0,5528.0
2006-05-01,447.166,6403.0,6403.0
2006-06-01,569.811,8159.0,8159.0
2006-07-01,716.3770000000001,10257.0,10257.0
2006-08-01,725.4110000000001,10387.0,10387.0
2006-09-01,493.572,7067.0,7067.0
2006-10-01,446.885,6399.0,6399.0
2006-11-01,331.882,4752.0,4752.0
2006-12-01,345.978,4954.0,4954.0
2007-01-01,194.604,5572.0,5572.0
2007-02-01,383.106,10968.0,10968.0
2007-03-01,209.431,5995.0,5995.0
2007-04-01,349.255,9999.0,9999.0
2007-05-01,263.84,7553.0,7553.0
2007-06-01,422.465,12095.0,12095.0
2007-07-01,465.37300000000005,13323.0,13323.0
2007-08-01,752.696,21548.0,21548.0
2007-09-01,402.67400000000004,11528.0,11528.0
2007-10-01,351.492,10063.0,10063.0
2007-11-01,230.09400000000002,6587.0,6587.0
2007-12-01,272.971,7815.0,7815.0
2008-01-01,41.559000000000005,1199.0,1199.0
2008-02-01,28.233,816.0,816.0
2008-03-01,23.282,673.0,673.0
2008-04-01,17.096,494.0,494.0
2008-05-01,14.628,423.0,423.0
2008-06-01,51.172000000000004,1478.0,1478.0
2008-07-01,60.006,1734.0,1734.0
2008-08-01,59.811,1728.0,1728.0
2008-09-01,37.206,1075.0,1075.0
2008-10-01,37.97,1097.0,1097.0
2008-11-01,41.944,1212.0,1212.0
2008-12-01,28.093,812.0,812.0
2009-01-01,20.418,569.0,569.0
2009-02-01,22.306,622.0,622.0
2009-03-01,22.405,624.0,624.0
2009-04-01,21.551000000000002,600.0,600.0
2009-05-01,21.517,599.0,599.0
2009-06-01,34.09,950.0,950.0
2009-07-01,32.984,919.0,919.0
2009-08-01,33.676,938.0,938.0
2009-09-01,26.092000000000002,727.0,727.0
2009-10-01,17.487000000000002,487.0,487.0
2009-11-01,18.572,518.0,518.0
2009-12-01,21.902,611.0,611.0
2010-01-01,283.791,7500.0,7500.0
2010-02-01,253.907,6712.0,6712.0
2010-03-01,236.693,6257.0,6257.0
