measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2006-01-01,1738.765,19483.0,19483.0
2006-02-01,1606.884,18005.0,18005.0
2006-03-01,1772.501,19861.0,19861.0
2006-04-01,1304.131,14613.0,14613.0
2006-05-01,1594.412,17865.0,17865.0
2006-06-01,1670.209,18715.0,18715.0
2006-07-01,1733.4,19423.0,19423.0
2006-08-01,1722.976,19306.0,19306.0
2006-09-01,1648.067,18466.0,18466.0
2006-10-01,1710.155,19162.0,19162.0
2006-11-01,1727.235,19353.0,19353.0
2006-12-01,1664.265,18648.0,18648.0
2007-01-01,1764.87,20329.0,20329.0
2007-02-01,1612.175,18570.0,18570.0
2007-03-01,1741.064,20054.0,20054.0
2007-04-01,1630.094,18776.0,18776.0
2007-05-01,1620.36,18664.0,18664.0
2007-06-01,1715.675,19762.0,19762.0
2007-07-01,1752.6390000000001,20188.0,20188.0
2007-08-01,1759.7620000000002,20270.0,20270.0
2007-09-01,1696.286,19539.0,19539.0
2007-10-01,1502.33,17305.0,17305.0
2007-11-01,1728.6470000000002,19911.0,19911.0
2007-12-01,1753.0980000000002,20193.0,20193.0
2008-01-01,1603.045,19040.0,19040.0
2008-02-01,1665.365,19781.0,19781.0
2008-03-01,1800.912,21390.0,21390.0
2008-04-01,1722.7450000000001,20462.0,20462.0
2008-05-01,1544.736,18348.0,18348.0
2008-06-01,1659.3480000000002,19709.0,19709.0
2008-07-01,1746.1850000000002,20740.0,20740.0
2008-08-01,1796.277,21335.0,21335.0
2008-09-01,1632.537,19390.0,19390.0
2008-10-01,1740.9060000000002,20677.0,20677.0
2008-11-01,1800.074,21380.0,21380.0
2008-12-01,1842.8700000000001,21889.0,21889.0
2009-01-01,1259.827,16441.0,16441.0
2009-02-01,1523.053,19876.0,19876.0
2009-03-01,1653.094,21573.0,21573.0
2009-04-01,1500.928,19588.0,19588.0
2009-05-01,1581.2930000000001,20636.0,20636.0
2009-06-01,1682.989,21964.0,21964.0
2009-07-01,1731.616,22598.0,22598.0
2009-08-01,1536.875,20057.0,20057.0
2009-09-01,1614.516,21070.0,21070.0
2009-10-01,1657.7,21634.0,21634.0
2009-11-01,1589.809,20748.0,20748.0
2009-12-01,1661.3,21681.0,21681.0
2010-01-01,1754.9180000000001,20475.0,20475.0
2010-02-01,1552.123,18108.0,18108.0
2010-03-01,1509.238,17608.0,17608.0
2010-04-01,1561.963,18223.0,18223.0
2010-05-01,1594.795,18606.0,18606.0
2010-06-01,1796.98,20965.0,20965.0
2010-07-01,1877.856,21909.0,21909.0
2010-08-01,1889.134,22040.0,22040.0
2010-09-01,1781.8490000000002,20789.0,20789.0
2010-10-01,1701.413,19850.0,19850.0
2010-11-01,1798.8990000000001,20988.0,20988.0
2010-12-01,1670.832,19494.0,19494.0
2011-01-01,1576.202,18062.0,18062.0
2011-02-01,1570.271,17994.0,17994.0
2011-03-01,1665.648,19087.0,19087.0
2011-04-01,1579.962,18105.0,18105.0
2011-05-01,1664.059,19069.0,19069.0
2011-06-01,1616.015,18518.0,18518.0
2011-07-01,1706.358,19553.0,19553.0
2011-08-01,1741.631,19958.0,19958.0
2011-09-01,1661.791,19043.0,19043.0
2011-10-01,1583.277,18143.0,18143.0
2011-11-01,1565.832,17943.0,17943.0
2011-12-01,1576.954,18071.0,18071.0
2012-01-01,1757.515,20283.0,20283.0
2012-02-01,1730.408,19970.0,19970.0
