measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,9512.678,93416.0,93416.0
2008-06-01,13470.784,132285.0,132285.0
2008-07-01,16987.662,166820.0,166820.0
2008-08-01,17528.916,172136.0,172136.0
2008-09-01,15133.434000000001,148612.0,148612.0
2008-10-01,12308.464,120871.0,120871.0
2008-11-01,8436.151,82844.0,82844.0
2008-12-01,9303.911,91366.0,91366.0
2009-01-01,5267.4890000000005,48643.0,48643.0
2009-02-01,5626.252,51954.0,51954.0
2009-03-01,5363.282,49526.0,49526.0
2009-04-01,6084.242,56184.0,56184.0
2009-05-01,9519.488000000001,87906.0,87906.0
2009-06-01,8161.4310000000005,75365.0,75365.0
2009-07-01,14991.72,138439.0,138439.0
2009-08-01,14215.261,131269.0,131269.0
2009-09-01,11770.812,108696.0,108696.0
2009-10-01,9432.526,87103.0,87103.0
2009-11-01,6298.045,58158.0,58158.0
2009-12-01,5951.452,54958.0,54958.0
2010-01-01,3501.9900000000002,31635.0,31635.0
2010-02-01,3695.7670000000003,33386.0,33386.0
2010-03-01,5329.103,48141.0,48141.0
2010-04-01,6178.339,55813.0,55813.0
2010-05-01,4834.019,43669.0,43669.0
2010-06-01,8124.814,73396.0,73396.0
2010-07-01,12404.177,112054.0,112054.0
2010-08-01,13010.713,117534.0,117534.0
2010-09-01,10907.383,98532.0,98532.0
2010-10-01,8640.947,78059.0,78059.0
2010-11-01,5803.321,52425.0,52425.0
2010-12-01,4970.427000000001,44901.0,44901.0
2011-01-01,347.298,3408.0,3408.0
2011-02-01,263.213,2584.0,2584.0
2011-03-01,152.455,1497.0,1497.0
2011-04-01,318.963,3131.0,3131.0
2011-05-01,238.915,2346.0,2346.0
2011-06-01,486.231,4774.0,4774.0
2011-07-01,739.658,7261.0,7261.0
2011-08-01,920.586,9037.0,9037.0
2011-09-01,649.83,6380.0,6380.0
2011-10-01,495.244,4862.0,4862.0
2011-11-01,344.906,3386.0,3386.0
2011-12-01,271.701,2668.0,2668.0
2012-01-01,4409.345,43566.0,43566.0
2012-02-01,5041.346,49810.0,49810.0
2012-03-01,5363.531,52994.0,52994.0
2012-04-01,5683.165,56152.0,56152.0
2012-05-01,5362.045,52979.0,52979.0
2012-06-01,8152.703,80552.0,80552.0
2012-07-01,9906.36,97878.0,97878.0
2012-08-01,11623.202,114841.0,114841.0
2012-09-01,8498.935,83972.0,83972.0
2012-10-01,6469.974,63926.0,63926.0
2012-11-01,2830.402,27965.0,27965.0
2012-12-01,2273.992,22467.0,22467.0
2013-01-01,2616.611,25645.0,25645.0
2013-02-01,2035.317,19949.0,19949.0
2013-03-01,2147.728,21050.0,21050.0
2013-04-01,2917.6,28596.0,28596.0
2013-05-01,2637.894,25855.0,25855.0
2013-06-01,5972.452,58538.0,58538.0
2013-07-01,8217.528,80542.0,80542.0
2013-08-01,8235.933,80722.0,80722.0
2013-09-01,6402.752,62755.0,62755.0
2013-10-01,3584.03,35128.0,35128.0
2013-11-01,2773.924,27188.0,27188.0
2013-12-01,4364.231,42775.0,42775.0
2014-01-01,2659.346,26234.0,26234.0
2014-02-01,2606.233,25710.0,25710.0
2014-03-01,1385.08,13664.0,13664.0
2014-04-01,2371.758,23397.0,23397.0
2014-05-01,3580.243,35319.0,35319.0
2014-06-01,5722.288,56450.0,56450.0
2014-07-01,8119.907,80102.0,80102.0
2014-08-01,7661.013,75575.0,75575.0
2014-09-01,6943.78,68500.0,68500.0
2014-10-01,5059.79,49914.0,49914.0
2014-11-01,3597.532,35489.0,35489.0
2014-12-01,2350.03,23183.0,23183.0
2015-01-01,2226.233,21929.0,21929.0
2015-02-01,1688.827,16635.0,16635.0
2015-03-01,1791.876,17650.0,17650.0
2015-04-01,2618.931,25797.0,25797.0
2015-05-01,2623.831,25845.0,25845.0
2015-06-01,6075.491,59844.0,59844.0
2015-07-01,6799.513,66977.0,66977.0
2015-08-01,7680.108,75650.0,75650.0
2015-09-01,6195.071,61023.0,61023.0
2015-10-01,4941.115,48671.0,48671.0
2015-11-01,3471.478,34194.0,34194.0
2015-12-01,3445.526,33939.0,33939.0
2016-01-01,3376.974,34924.0,34924.0
2016-02-01,2847.15,29446.0,29446.0
2016-03-01,3074.196,31795.0,31795.0
2016-04-01,4105.1,42457.0,42457.0
2016-05-01,4536.134,46914.0,46914.0
2016-06-01,6911.97,71486.0,71486.0
2016-07-01,8110.831,83885.0,83885.0
2016-08-01,8050.656,83262.0,83262.0
2016-09-01,6533.727,67574.0,67574.0
2016-10-01,4573.791,47304.0,47304.0
2016-11-01,2654.438,27453.0,27453.0
2016-12-01,2093.033,21647.0,21647.0
2017-01-01,2256.227,22996.0,22996.0
2017-02-01,1238.668,12625.0,12625.0
2017-03-01,1653.322,16850.0,16850.0
2017-04-01,3463.27,35298.0,35298.0
2017-05-01,4644.705,47340.0,47340.0
2017-06-01,6673.798,68020.0,68020.0
2017-07-01,8288.553,84477.0,84477.0
2017-08-01,7576.79,77223.0,77223.0
2017-09-01,6106.193,62235.0,62235.0
2017-10-01,5275.76,53771.0,53771.0
2017-11-01,3098.136,31576.0,31576.0
2017-12-01,3853.578,39277.0,39277.0
2018-01-01,3400.78,34479.0,34479.0
2018-02-01,2738.797,27766.0,27766.0
2018-03-01,3290.273,33357.0,33357.0
2018-04-01,4899.964,49677.0,49677.0
2018-05-01,5568.86,56459.0,56459.0
2018-06-01,7686.028,77923.0,77923.0
2018-07-01,10400.087,105439.0,105439.0
2018-08-01,10796.502,109458.0,109458.0
2018-09-01,10014.504,101530.0,101530.0
2018-10-01,8331.705,84469.0,84469.0
2018-11-01,6097.582,61820.0,61820.0
2018-12-01,6569.918,66608.0,66608.0
2019-01-01,6245.172,64175.0,64175.0
2019-02-01,5411.187,55603.0,55603.0
2019-03-01,6231.613,64033.0,64033.0
2019-04-01,7006.256,71994.0,71994.0
2019-05-01,6455.962,66339.0,66339.0
2019-06-01,8863.397,91076.0,91076.0
2019-07-01,11202.86,115116.0,115116.0
2019-08-01,11531.24,118490.0,118490.0
2019-09-01,10222.831,105045.0,105045.0
2019-10-01,9368.513,96267.0,96267.0
2019-11-01,6625.206,68078.0,68078.0
2019-12-01,8844.763,90885.0,90885.0
2020-01-01,11618.027,118464.0,118464.0
2020-02-01,11018.16,112346.0,112346.0
2020-03-01,8760.372,89324.0,89324.0
2020-04-01,10806.228,110184.0,110184.0
2020-05-01,13992.619,142675.0,142675.0
2020-06-01,14976.271,152704.0,152704.0
2020-07-01,18830.982,192009.0,192009.0
2020-08-01,18776.664,191455.0,191455.0
2020-09-01,16518.347,168429.0,168429.0
2020-10-01,15314.859,156157.0,156157.0
2020-11-01,12029.154,122654.0,122654.0
2020-12-01,12932.317,131864.0,131864.0
2021-01-01,4477.582,46347.0,46347.0
2021-02-01,426.28,4413.0,4413.0
2021-03-01,3517.844,36413.0,36413.0
2021-04-01,13406.055,138763.0,138763.0
2021-05-01,10808.971,111882.0,111882.0
2021-06-01,17492.613,181062.0,181062.0
2021-07-01,20658.363,213830.0,213830.0
2021-08-01,18162.167,187993.0,187993.0
2021-09-01,13275.889,137415.0,137415.0
2021-10-01,7424.683,76851.0,76851.0
2021-11-01,10531.514,109009.0,109009.0
2021-12-01,7505.038,77683.0,77683.0
2022-01-01,8432.265,88325.0,88325.0
2022-02-01,3162.644,33128.0,33128.0
2022-03-01,337.116,3531.0,3531.0
2022-04-01,8315.048,87097.0,87097.0
2022-05-01,2563.132,26848.0,26848.0
2022-06-01,6180.955,64743.0,64743.0
2022-07-01,6640.153,69553.0,69553.0
2022-08-01,9029.526,94581.0,94581.0
2022-09-01,11786.059,123455.0,123455.0
2022-10-01,7937.486,83142.0,83142.0
2022-11-01,10725.626,112347.0,112347.0
2022-12-01,18560.989,194420.0,194420.0
2023-01-01,17392.04,185479.0,185479.0
2023-02-01,8021.179,85542.0,85542.0
2023-03-01,17909.275,190994.0,190994.0
2023-04-01,8667.521,92435.0,92435.0
2023-05-01,3873.712,41312.0,41312.0
2023-06-01,1286.18,13716.0,13716.0
2023-07-01,9700.523,103452.0,103452.0
2023-08-01,7612.915,81189.0,81189.0
2023-09-01,3541.984,37774.0,37774.0
2023-10-01,2297.057,24497.0,24497.0
2023-11-01,9278.238,98948.0,98948.0
2023-12-01,5318.376,56719.0,56719.0
2024-01-01,1386.128,14695.0,14695.0
2024-02-01,3729.541,39538.0,39538.0
2024-03-01,130.699,1386.0,1386.0
2024-04-01,2033.069,21553.0,21553.0
2024-05-01,2531.814,26840.0,26840.0
2024-06-01,11741.721,124478.0,124478.0
2024-07-01,19450.603,206202.0,206202.0
2024-08-01,14840.964,157334.0,157334.0
2024-09-01,13707.535,145318.0,145318.0
2024-10-01,11465.382,121548.0,121548.0
2024-11-01,3433.648,36401.0,36401.0
2024-12-01,1899.895,20142.0,20142.0
