measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,246.0,839.0,839.0
2023-04-01,1098.0,3746.0,3746.0
2023-05-01,902.0,3078.0,3078.0
2023-06-01,1082.0,3692.0,3692.0
2023-07-01,984.0,3357.0,3357.0
2023-08-01,903.0,3081.0,3081.0
2023-09-01,530.0,1808.0,1808.0
2023-10-01,620.0,2115.0,2115.0
2023-11-01,533.0,1819.0,1819.0
2023-12-01,442.0,1508.0,1508.0
2024-01-01,477.0,1628.0,1628.0
2024-02-01,608.0,2074.0,2074.0
2024-03-01,646.0,2204.0,2204.0
2024-04-01,505.0,1723.0,1723.0
2024-05-01,806.0,2750.0,2750.0
2024-06-01,1012.0,3453.0,3453.0
2024-07-01,933.0,3183.0,3183.0
2024-08-01,954.0,3255.0,3255.0
2024-09-01,104.0,355.0,355.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
