measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,9417.791000000001,104408.0,123033.0
2001-02-01,8050.0160000000005,89244.0,105164.0
2001-03-01,8878.856,98433.0,115992.0
2001-04-01,8209.251,91010.0,107245.0
2001-05-01,8549.576000000001,94783.0,111691.0
2001-06-01,9766.714,108276.0,127591.0
2001-07-01,11470.289,127162.0,149846.0
2001-08-01,12097.498,134116.0,158040.0
2001-09-01,10518.741,116613.0,137416.0
2001-10-01,9994.237000000001,110799.0,130564.0
2001-11-01,9854.665,109251.0,128740.0
2001-12-01,10504.366,116454.0,137228.0
2002-01-01,8938.384,99097.0,116774.0
2002-02-01,8112.837,89945.0,105989.0
2002-03-01,9454.743,104822.0,123520.0
2002-04-01,8408.708,93225.0,109854.0
2002-05-01,8477.676000000001,93990.0,110755.0
2002-06-01,9983.445,110684.0,130427.0
2002-07-01,12104.911,134204.0,158143.0
2002-08-01,11817.407,131016.0,154387.0
2002-09-01,10307.102,114272.0,134656.0
2002-10-01,8884.301000000001,98498.0,116068.0
2002-11-01,8440.098,93573.0,110265.0
2002-12-01,8601.688,95365.0,112376.0
2004-01-01,5164.127,42460.45,63922.44
2004-02-01,5011.073,41202.01,62027.91
2004-03-01,5350.34,43991.53,66227.42
2004-04-01,5576.939,45854.67,69032.3
2004-05-01,5271.848,43346.15,65255.83
2004-06-01,6123.572,50349.19,75798.62
2004-07-01,5838.313,48003.74,72267.63
2004-08-01,5647.831,46437.56,69909.81
2004-09-01,5731.154,47122.66,70941.21
2004-10-01,5902.5070000000005,48531.55,73062.23
2004-11-01,4979.112,40939.22,61632.29
2004-12-01,5919.704000000001,48672.96,73275.11
2005-01-01,3233.5620000000004,26586.97,41839.7
2005-02-01,2918.627,23997.52,37764.7
2005-03-01,3149.79,25898.18,40755.75
2005-04-01,3164.918,26022.57,40951.5
2005-05-01,3476.0480000000002,28580.73,44977.27
2005-06-01,4464.781,36710.29,57770.68
2005-07-01,5717.235000000001,47008.21,73976.43
2005-08-01,5924.875,48715.47,76663.14
2005-09-01,4468.621,36741.86,57820.37
2005-10-01,3468.5130000000004,28518.78,44879.78
2005-11-01,3094.742,25445.57,40043.47
2005-12-01,3531.009,29032.64,45688.42
2006-01-01,4134.196,33992.16,56362.5
2006-02-01,3645.016,29970.02,49693.39
2006-03-01,4037.3480000000004,33195.86,55042.15
2006-04-01,3846.793,31629.08,52444.26
2006-05-01,4483.754,36866.29,61128.11
2006-06-01,4752.563,39076.49,64792.86
2006-07-01,5351.176,43998.41,72953.9
2006-08-01,5528.091,45453.03,75365.82
2006-09-01,4501.174,37009.52,61365.6
2006-10-01,4718.523,38796.61,64328.78
2006-11-01,3985.813,32772.12,54339.57
2006-12-01,4469.654,36750.36,60935.88
2007-01-01,8444.044,68040.0,115754.0
2007-02-01,7174.734,57812.0,98354.0
2007-03-01,8348.779,67273.0,114448.0
2007-04-01,7863.232,63360.0,107792.0
2007-05-01,8570.262,69057.0,117484.0
2007-06-01,10034.571,80856.0,137558.0
2007-07-01,10834.015,87298.0,148516.0
2007-08-01,12915.346,104068.0,177048.0
2007-09-01,10558.237000000001,85076.0,144737.0
2007-10-01,8875.977,71520.0,121675.0
2007-11-01,7019.305,56560.0,96223.0
2007-12-01,7276.499000000001,58632.0,99749.0
2008-01-01,7184.822,57893.0,84743.0
2008-02-01,6071.446,48922.0,71612.0
2008-03-01,6966.4980000000005,56134.0,82169.0
2008-04-01,6774.207,54585.0,79901.0
2008-05-01,8239.0,66388.0,97178.0
2008-06-01,10007.791,80640.0,118041.0
2008-07-01,10858.817,87498.0,128078.0
2008-08-01,10696.124,86187.0,126160.0
2008-09-01,7209.304,58091.0,85033.0
2008-10-01,6902.314,55617.0,81412.0
2008-11-01,5305.491,42750.0,62577.0
2008-12-01,5880.186000000001,47381.0,69356.0
2009-01-01,5246.1990000000005,42273.0,71253.0
2009-02-01,4476.692,36072.0,60802.0
2009-03-01,5760.51,46417.0,78238.0
2009-04-01,5024.358,40485.0,68240.0
2009-05-01,6726.338000000001,54199.0,91356.0
2009-06-01,8994.914,72479.0,122168.0
2009-07-01,9922.114,79950.0,134761.0
2009-08-01,9955.46,80219.0,135214.0
2009-09-01,7449.51,60026.0,101178.0
2009-10-01,5996.109,48315.0,81438.0
2009-11-01,4612.745,37168.0,62650.0
2009-12-01,6035.051,48629.0,81967.0
2010-01-01,7295.396000000001,58784.0,119195.0
2010-02-01,6836.781,55089.0,111702.0
2010-03-01,5421.805,43688.0,88584.0
2010-04-01,6356.587,51220.0,103857.0
2010-05-01,7765.747,62574.0,126881.0
2010-06-01,9344.372000000001,75295.0,152673.0
2010-07-01,9760.491,78648.0,159472.0
2010-08-01,11567.06,93204.0,188988.0
2010-09-01,8413.196,67791.0,137459.0
2010-10-01,6253.687,50391.0,102176.0
2010-11-01,5649.327,45521.0,92301.0
2010-12-01,5895.551,47505.0,96324.0
2011-01-01,6106.705,49206.0,119796.0
2011-02-01,5544.86,44679.0,108775.0
2011-03-01,4988.291,40194.0,97856.0
2011-04-01,6434.159,51845.0,126221.0
2011-05-01,6852.332,55214.0,134424.0
2011-06-01,8894.83,71672.0,174492.0
2011-07-01,10787.375,86922.0,211619.0
2011-08-01,11610.411,93554.0,227764.0
2011-09-01,8169.501,65828.0,160263.0
2011-10-01,6234.795,50238.0,122309.0
2011-11-01,5752.571,46353.0,112850.0
2011-12-01,6910.17,55680.0,135558.0
2012-01-01,8669.097,69853.0,144922.0
2012-02-01,8080.399,65110.0,135081.0
2012-03-01,8866.777,71446.0,148227.0
2012-04-01,9977.161,80393.0,166789.0
2012-05-01,10719.017,86371.0,179191.0
2012-06-01,11909.06,95960.0,199086.0
2012-07-01,12848.198,103528.0,214785.0
2012-08-01,13325.803,107376.0,222769.0
2012-09-01,10294.358,82949.0,172092.0
2012-10-01,8085.366,65150.0,135164.0
2012-11-01,7323.644,59012.0,122431.0
2012-12-01,7881.12,63504.0,131750.0
2013-01-01,9501.788,76563.0,166745.0
2013-02-01,7505.272,60476.0,131709.0
2013-03-01,8079.382,65102.0,141783.0
