measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,3138.0,30489.0,30489.0
2012-01-01,7076.0,67335.0,67335.0
2012-02-01,4961.0,47209.0,47209.0
2012-03-01,7375.0,70181.0,70181.0
2012-04-01,7043.0,67021.0,67021.0
2012-05-01,6894.0,65603.0,65603.0
2012-06-01,6890.0,65565.0,65565.0
2012-07-01,3835.0,36494.0,36494.0
2012-08-01,4807.0,45743.0,45743.0
2012-09-01,3657.0,34800.0,34800.0
2012-10-01,6154.0,58561.0,58561.0
2012-11-01,5196.0,49445.0,49445.0
2012-12-01,7281.0,69286.0,69286.0
2013-01-01,3016.0,28776.0,28776.0
2013-02-01,6339.0,60480.0,60480.0
2013-03-01,6341.0,60499.0,60499.0
2013-04-01,8022.0,76538.0,76538.0
2013-05-01,6170.0,58868.0,58868.0
2013-06-01,4649.0,44356.0,44356.0
2013-07-01,4382.0,41809.0,41809.0
2013-08-01,4021.0,38364.0,38364.0
2013-09-01,5127.0,48917.0,48917.0
2013-10-01,4524.0,43163.0,43163.0
2013-11-01,6449.0,61530.0,61530.0
2013-12-01,4932.0,47056.0,47056.0
2014-01-01,5873.0,55852.0,55852.0
2014-02-01,8470.0,80550.0,80550.0
2014-03-01,8769.0,83393.0,83393.0
2014-04-01,8262.0,78572.0,78572.0
2014-05-01,5735.0,54540.0,54540.0
2014-06-01,5972.0,56794.0,56794.0
2014-07-01,4756.0,45230.0,45230.0
2014-08-01,2848.0,27084.0,27084.0
2014-09-01,4147.0,39438.0,39438.0
2014-10-01,6388.0,60750.0,60750.0
2014-11-01,6643.0,63175.0,63175.0
2014-12-01,4664.0,44355.0,44355.0
2015-01-01,4149.0,38665.0,38665.0
2015-02-01,6285.0,58570.0,58570.0
2015-03-01,6327.0,58961.0,58961.0
2015-04-01,5514.0,51385.0,51385.0
2015-05-01,3308.0,30827.0,30827.0
2015-06-01,3428.0,31946.0,31946.0
2015-07-01,3652.0,34033.0,34033.0
2015-08-01,3992.0,37201.0,37201.0
2015-09-01,4345.0,40491.0,40491.0
2015-10-01,4661.0,43436.0,43436.0
2015-11-01,5922.0,55187.0,55187.0
2015-12-01,5823.0,54265.0,54265.0
2016-01-01,4502.0,41562.0,41562.0
2016-02-01,5539.0,51136.0,51136.0
2016-03-01,7410.0,68409.0,68409.0
2016-04-01,5673.0,52373.0,52373.0
2016-05-01,4643.0,42864.0,42864.0
2016-06-01,4546.0,41969.0,41969.0
2016-07-01,5247.0,48440.0,48440.0
2016-08-01,4249.0,39227.0,39227.0
2016-09-01,4598.0,42449.0,42449.0
2016-10-01,5874.0,54229.0,54229.0
2016-11-01,4937.0,45578.0,45578.0
2016-12-01,6660.0,61485.0,61485.0
2017-01-01,6008.946,55360.0,55360.0
2017-02-01,5877.784,54152.0,54152.0
2017-03-01,6193.133,57057.0,57057.0
2017-04-01,6140.059,56568.0,56568.0
2017-05-01,5874.501,54122.0,54122.0
2017-06-01,4433.975,40850.0,40850.0
2017-07-01,3658.604,33707.0,33707.0
2017-08-01,3976.584,36636.0,36636.0
2017-09-01,4129.979,38049.0,38049.0
2017-10-01,6245.633,57541.0,57541.0
2017-11-01,5973.091,55030.0,55030.0
2017-12-01,6336.711,58380.0,58380.0
2018-01-01,5765.74,52491.0,52491.0
2018-02-01,5352.893,48733.0,48733.0
2018-03-01,6748.107,61435.0,61435.0
2018-04-01,6809.325,61992.0,61992.0
2018-05-01,5065.688,46118.0,46118.0
2018-06-01,5605.27,51030.0,51030.0
2018-07-01,4473.261,40725.0,40725.0
2018-08-01,4638.926,42233.0,42233.0
2018-09-01,4719.284,42964.0,42964.0
2018-10-01,4983.951,45374.0,45374.0
2018-11-01,5470.883,49807.0,49807.0
2018-12-01,5724.672,52117.0,52117.0
2019-01-01,5589.695,49776.0,49776.0
2019-02-01,5538.789,49323.0,49323.0
2019-03-01,5480.192,48801.0,48801.0
2019-04-01,5894.409,52490.0,52490.0
2019-05-01,5425.364,48313.0,48313.0
2019-06-01,4888.774,43535.0,43535.0
2019-07-01,5014.459,44654.0,44654.0
2019-08-01,4535.797,40391.0,40391.0
2019-09-01,5765.872,51345.0,51345.0
2019-10-01,5593.558,49811.0,49811.0
2019-11-01,5665.158,50448.0,50448.0
2019-12-01,5622.933,50072.0,50072.0
2020-01-01,6821.615,59805.0,59805.0
2020-02-01,8198.607,71877.0,71877.0
2020-03-01,5937.466,52054.0,52054.0
2020-04-01,5722.566,50170.0,50170.0
2020-05-01,6161.458,54018.0,54018.0
2020-06-01,5908.368,51799.0,51799.0
2020-07-01,4829.325,42339.0,42339.0
2020-08-01,4745.062,41600.0,41600.0
2020-09-01,3783.016,33166.0,33166.0
2020-10-01,5942.012,52094.0,52094.0
2020-11-01,6450.617,56553.0,56553.0
2020-12-01,5802.888,50874.0,50874.0
2021-01-01,6267.511,55430.0,55430.0
2021-02-01,8040.757,71112.0,71112.0
2021-03-01,6222.659,55033.0,55033.0
2021-04-01,6519.712,57660.0,57660.0
2021-05-01,6577.064,58168.0,58168.0
2021-06-01,4835.435,42765.0,42765.0
2021-07-01,3016.111,26674.0,26674.0
2021-08-01,4863.13,43010.0,43010.0
2021-09-01,3890.847,34411.0,34411.0
2021-10-01,5323.169,47078.0,47078.0
2021-11-01,5053.322,44692.0,44692.0
2021-12-01,5517.283,48795.0,48795.0
2022-01-01,4983.669,17004.0,17004.0
2022-02-01,5820.671,19860.0,19860.0
2022-03-01,6320.904,21567.0,21567.0
2022-04-01,6885.464,23493.0,23493.0
2022-05-01,6366.564,21723.0,21723.0
2022-06-01,4333.592,14786.0,14786.0
2022-07-01,2828.603,9651.0,9651.0
2022-08-01,3058.665,10436.0,10436.0
2022-09-01,3959.237,13509.0,13509.0
2022-10-01,3839.665,13101.0,13101.0
2022-11-01,5918.043,20192.0,20192.0
2022-12-01,6350.923,21669.0,21669.0
2023-01-01,5465.0,18647.0,18647.0
2023-02-01,5553.0,18947.0,18947.0
2023-03-01,5525.0,18851.0,18851.0
2023-04-01,5683.0,19390.0,19390.0
2023-05-01,3390.0,11567.0,11567.0
2023-06-01,2967.0,10123.0,10123.0
2023-07-01,3060.0,10441.0,10441.0
2023-08-01,3772.0,12870.0,12870.0
2023-09-01,2467.0,8417.0,8417.0
2023-10-01,3900.0,13307.0,13307.0
2023-11-01,3441.0,11741.0,11741.0
2023-12-01,2858.0,9751.0,9751.0
2024-01-01,4285.0,14620.0,14620.0
2024-02-01,6391.0,21806.0,21806.0
2024-03-01,4972.0,16964.0,16964.0
2024-04-01,6708.0,22888.0,22888.0
2024-05-01,6483.0,22120.0,22120.0
2024-06-01,5742.0,19592.0,19592.0
2024-07-01,3659.0,12485.0,12485.0
2024-08-01,3501.0,11945.0,11945.0
2024-09-01,4059.0,13849.0,13849.0
2024-10-01,4400.0,15013.0,15013.0
2024-11-01,5318.0,18145.0,18145.0
2024-12-01,5776.0,19708.0,19708.0
