measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2003-01-01,27279.31,313375.0,372884.0,6704.64,0.0,0.0
2003-02-01,24621.51,285737.0,336609.0,5994.6,0.0,0.0
2003-03-01,17901.35,195540.0,245879.0,4603.62,0.0,0.0
2003-04-01,24135.54,286896.0,331552.0,6251.65,0.0,0.0
2003-05-01,27883.0,331255.0,373149.0,7390.0,0.0,0.0
2003-06-01,24368.0,275684.0,323830.0,6261.0,0.0,0.0
2003-07-01,27036.0,309595.0,367705.0,6747.0,0.0,0.0
2003-08-01,26193.0,299410.0,353560.0,6493.0,0.0,0.0
2003-09-01,25923.0,307110.0,349787.0,6716.0,0.0,0.0
2003-10-01,20939.0,242454.0,284848.0,5496.0,0.0,0.0
2003-11-01,26914.0,315374.0,360109.0,6736.0,0.0,0.0
2003-12-01,26691.0,297607.0,355090.0,6145.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-01,13054.872,122776.06,167911.13,2726.847,2522.92,2522.92
2005-02-01,11783.384,110818.2,151557.32,2461.264,2277.19,2277.19
2005-03-01,12716.658,119595.29,163561.05,2656.203,2457.55,2457.55
2005-04-01,12777.733,120169.67,164346.59,2668.96,2469.36,2469.36
2005-05-01,14033.86,131983.07,180502.83,2931.3340000000003,2712.11,2712.11
2005-06-01,18025.675,169524.56,231845.37,3765.128,3483.54,3483.54
2005-07-01,23082.213,217079.35,296882.33,4821.316,4460.75,4460.75
2005-08-01,23920.52,224963.3,307664.59,4996.418000000001,4622.76,4622.76
2005-09-01,18041.178,169670.36,232044.78,3768.366,3486.54,3486.54
2005-10-01,14003.44,131696.98,180111.58,2924.98,2706.23,2706.23
2005-11-01,12494.412,117505.14,160702.53,2609.781,2414.6,2414.6
2005-12-01,14255.756000000001,134069.9,183356.84,2977.683,2755.0,2755.0
2006-01-01,17144.506,169908.34,225537.49,4461.037,1628.89,1628.89
2006-02-01,15115.876,149803.87,198850.69,3933.184,1436.15,1436.15
2006-03-01,16742.878,165928.06,220254.05,4356.533,1590.73,1590.73
2006-04-01,15952.645,158096.57,209858.46,4150.9130000000005,1515.65,1515.65
2006-05-01,18594.124,184274.58,244607.35,4838.231000000001,1766.62,1766.62
2006-06-01,19708.874,195322.18,259271.99,5128.292,1872.52,1872.52
2006-07-01,22191.323,219924.15,291928.83,5774.23,2108.38,2108.38
2006-08-01,22924.988,227195.04,301580.24,5965.131,2178.08,2178.08
2006-09-01,18666.363,184990.5,245557.65,4857.028,1773.47,1773.47
2006-10-01,19567.711000000003,193923.2,257414.97,5091.561000000001,1859.11,1859.11
2006-11-01,16529.164,163810.08,217442.62,4300.924,1570.42,1570.42
2006-12-01,18535.649,183695.07,243838.11,4823.0160000000005,1761.06,1761.06
2007-01-01,26588.404000000002,262161.0,340074.0,6509.0,61.0,61.0
2007-02-01,23142.803,228044.0,296003.0,5536.0,196.0,196.0
2007-03-01,26350.016,259802.0,337025.0,6012.0,68.0,68.0
2007-04-01,23619.659,232340.0,302103.0,6018.0,604.0,604.0
2007-05-01,35437.107,349490.0,453251.0,8082.0,0.0,0.0
2007-06-01,21369.967,208851.0,273328.0,5330.0,1904.0,1904.0
2007-07-01,19208.759,186836.0,245686.0,4745.0,2606.0,2606.0
2007-08-01,27411.416,265064.0,350600.0,6796.0,5274.0,5274.0
2007-09-01,27138.347999999998,266192.0,347108.0,6660.0,1453.0,1453.0
2007-10-01,25150.138,248004.0,321678.0,5944.0,33.0,33.0
2007-11-01,17547.42,173055.0,224437.0,3769.0,2.0,2.0
2007-12-01,25926.964,255691.0,331614.0,5754.0,8.0,8.0
2008-01-01,26964.952,264476.0,347174.0,4670.0,0.0,0.0
2008-02-01,25601.602,251105.0,329621.0,3429.0,0.0,0.0
2008-03-01,27899.705,273644.0,359210.0,6733.0,0.0,0.0
2008-04-01,21691.153,212750.0,279274.0,5302.0,0.0,0.0
2008-05-01,17466.399,171313.0,224880.0,3539.0,0.0,0.0
2008-06-01,12462.004,122229.0,160448.0,2550.0,0.0,0.0
2008-07-01,14315.181,140406.0,184309.0,2947.0,0.0,0.0
2008-08-01,13425.33,131678.0,172851.0,2702.0,0.0,0.0
2008-09-01,13649.834,133879.0,175742.0,2960.0,0.0,0.0
2008-10-01,20474.751,200820.0,263613.0,4369.0,0.0,0.0
2008-11-01,29789.619,292181.0,383542.0,6512.0,0.0,0.0
2008-12-01,29034.47,284774.0,373819.0,5968.0,0.0,0.0
2009-01-01,23473.889,224284.0,308745.0,4855.0,0.0,0.0
2009-02-01,5993.033,57261.0,78825.0,1240.0,0.0,0.0
2009-03-01,4329.085,41363.0,56939.0,900.0,0.0,0.0
2009-04-01,4249.178,40599.0,55888.0,874.0,0.0,0.0
2009-05-01,35140.326,335752.0,462192.0,7199.0,0.0,0.0
2009-06-01,24982.722999999998,238700.0,328591.0,5118.0,0.0,0.0
2009-07-01,26054.418,248940.0,342686.0,5338.0,0.0,0.0
2009-08-01,20935.663,200033.0,275361.0,4289.0,0.0,0.0
2009-09-01,20742.946,198191.0,272827.0,4249.0,0.0,0.0
2009-10-01,30026.271,286890.0,394928.0,6179.0,0.0,0.0
2009-11-01,32620.902000000002,311680.0,429054.0,6713.0,0.0,0.0
2009-12-01,31088.566,297040.0,408900.0,6397.0,0.0,0.0
2010-01-01,26886.304,262213.0,354714.0,6140.1,0.0,0.0
2010-02-01,23433.135000000002,228535.0,309155.0,5351.49,0.0,0.0
2010-03-01,27179.378,265072.0,358579.0,6207.03,0.0,0.0
2010-04-01,20978.114,204593.0,276766.0,4790.83,0.0,0.0
2010-05-01,18429.649,179738.0,243143.0,4208.83,0.0,0.0
2010-06-01,19066.765,185952.0,251549.0,4354.33,0.0,0.0
2010-07-01,18663.258,182017.0,246226.0,4262.18,0.0,0.0
2010-08-01,22362.779,218096.0,295034.0,5107.05,0.0,0.0
2010-09-01,18446.638,179904.0,243368.0,4212.71,0.0,0.0
2010-10-01,25561.103,249289.0,337230.0,5837.46,0.0,0.0
2010-11-01,16569.269,161595.0,218600.0,3783.9700000000003,0.0,0.0
2010-12-01,23029.628,224601.0,303831.0,5259.34,0.0,0.0
2011-01-01,24954.049,244477.0,328696.0,5838.43,0.0,0.0
