measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2021-01-01,538.495,3880.0,3880.0
2021-02-01,456.66,3291.0,3291.0
2021-03-01,490.998,3538.0,3538.0
2021-04-01,435.679,3139.0,3139.0
2021-05-01,455.341,3281.0,3281.0
2021-06-01,622.652,4487.0,4487.0
2021-07-01,859.249,6191.0,6191.0
2021-08-01,784.523,5653.0,5653.0
2021-09-01,667.536,4810.0,4810.0
2021-10-01,636.367,4586.0,4586.0
2021-11-01,584.853,4214.0,4214.0
2021-12-01,603.647,4350.0,4350.0
2022-01-01,521.491,3797.0,3797.0
2022-02-01,432.976,3152.0,3152.0
2022-03-01,400.618,2916.0,2916.0
2022-04-01,410.367,2987.0,2987.0
2022-05-01,376.581,2741.0,2741.0
2022-06-01,512.176,3728.0,3728.0
2022-07-01,684.215,4980.0,4980.0
2022-08-01,825.597,6009.0,6009.0
2022-09-01,756.657,5507.0,5507.0
2022-10-01,694.873,5057.0,5057.0
2022-11-01,638.121,4644.0,4644.0
2022-12-01,705.328,5134.0,5134.0
2023-01-01,529.451,3799.0,3799.0
2023-02-01,450.99,3236.0,3236.0
2023-03-01,433.459,3110.0,3110.0
2023-04-01,338.622,2429.0,2429.0
2023-05-01,219.324,1574.0,1574.0
2023-06-01,288.528,2070.0,2070.0
2023-07-01,667.886,4792.0,4792.0
2023-08-01,673.911,4835.0,4835.0
2023-09-01,477.013,3422.0,3422.0
2023-10-01,582.521,4179.0,4179.0
2023-11-01,547.213,3926.0,3926.0
2023-12-01,616.082,4420.0,4420.0
2024-01-01,405.0,3404.0,3404.0
2024-02-01,376.0,3065.0,3065.0
2024-03-01,401.0,3251.0,3251.0
2024-04-01,375.0,3036.0,3036.0
2024-05-01,370.0,3030.0,3030.0
2024-06-01,315.0,2812.0,2812.0
2024-07-01,245.0,2149.0,2149.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
