measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,4.718,56.0,56.0,41.428000000000004,502.0,502.0
2003-02-01,4.099,49.0,49.0,35.991,436.0,436.0
2003-03-01,3.6740000000000004,44.0,44.0,32.26,391.0,391.0
2003-04-01,3.201,38.0,38.0,28.104000000000003,341.0,341.0
2003-05-01,3.544,42.0,42.0,31.119,377.0,377.0
2003-06-01,3.692,44.0,44.0,32.42,393.0,393.0
2003-07-01,5.042,60.0,60.0,44.267,537.0,537.0
2003-08-01,4.939,59.0,59.0,43.362,526.0,526.0
2003-09-01,4.127,49.0,49.0,36.234,439.0,439.0
2003-10-01,3.9520000000000004,47.0,47.0,34.701,421.0,421.0
2003-11-01,4.349,52.0,52.0,38.184000000000005,463.0,463.0
2003-12-01,4.662,55.0,55.0,40.93,496.0,496.0
2004-01-01,13.724,164.0,164.0,9.215,111.0,111.0
2004-02-01,7.851,94.0,94.0,9.16,111.0,111.0
2004-03-01,4.831,58.0,58.0,10.482000000000001,127.0,127.0
2004-04-01,3.2830000000000004,39.0,39.0,10.178,123.0,123.0
2004-05-01,3.337,40.0,40.0,11.303,137.0,137.0
2004-06-01,3.152,38.0,38.0,11.494,139.0,139.0
2004-07-01,3.592,43.0,43.0,12.12,147.0,147.0
2004-08-01,4.6160000000000005,55.0,55.0,11.232000000000001,136.0,136.0
2004-09-01,4.7090000000000005,56.0,56.0,10.534,127.0,127.0
2004-10-01,4.627,55.0,55.0,10.492,127.0,127.0
2004-11-01,4.225,51.0,51.0,9.56,116.0,116.0
2004-12-01,9.052,108.0,108.0,9.231,112.0,112.0
2005-01-01,7.964,99.51,99.51,19.461000000000002,243.68,243.68
2005-02-01,2.736,34.19,34.19,15.569,194.95,194.95
2005-03-01,3.0330000000000004,37.9,37.9,21.605,270.53,270.53
2005-04-01,3.673,45.9,45.9,20.508000000000003,256.8,256.8
2005-05-01,3.4120000000000004,42.63,42.63,19.611,245.56,245.56
2005-06-01,4.428,55.33,55.33,37.02,463.55,463.55
2005-07-01,4.507000000000001,56.32,56.32,48.735,610.24,610.24
2005-08-01,5.295,66.16,66.16,48.413000000000004,606.22,606.22
2005-09-01,3.466,43.31,43.31,29.311,367.02,367.02
2005-10-01,3.849,48.09,48.09,20.783,260.24,260.24
2005-11-01,3.0940000000000003,38.66,38.66,18.215,228.08,228.08
2005-12-01,6.543,81.76,81.76,22.77,285.12,285.12
2006-01-01,0.94,68.0,68.0,4.782,339.0,339.0
2006-02-01,0.49200000000000005,35.0,35.0,5.406000000000001,383.0,383.0
2006-03-01,0.41300000000000003,30.0,30.0,7.1240000000000006,505.0,505.0
2006-04-01,0.792,57.0,57.0,5.895,418.0,418.0
2006-05-01,0.74,53.0,53.0,7.765,551.0,551.0
2006-06-01,0.673,48.0,48.0,10.003,710.0,710.0
2006-07-01,0.9740000000000001,70.0,70.0,17.9,1270.0,1270.0
2006-08-01,0.945,68.0,68.0,15.905,1128.0,1128.0
2006-09-01,0.434,31.0,31.0,9.356,664.0,664.0
2006-10-01,0.459,33.0,33.0,10.134,719.0,719.0
2006-11-01,0.54,39.0,39.0,6.813000000000001,483.0,483.0
2006-12-01,0.598,43.0,43.0,6.916,491.0,491.0
2007-01-01,0.975,107.0,107.0,32.242000000000004,3526.0,3526.0
2007-02-01,0.451,51.0,51.0,25.138,2749.0,2749.0
2007-03-01,0.08800000000000001,11.0,11.0,10.73,1173.0,1173.0
2007-04-01,0.07100000000000001,6.0,6.0,5.7540000000000004,629.0,629.0
2007-05-01,1.218,136.0,136.0,16.804000000000002,1837.0,1837.0
2007-06-01,0.9390000000000001,102.0,102.0,13.91,1521.0,1521.0
2007-07-01,0.098,11.0,11.0,48.013000000000005,5250.0,5250.0
2007-08-01,0.628,68.0,68.0,48.494,5303.0,5303.0
2007-09-01,0.084,11.0,11.0,9.341000000000001,1021.0,1021.0
2007-10-01,0.033,6.0,6.0,6.482,709.0,709.0
2007-11-01,0.454,51.0,51.0,2.942,322.0,322.0
2007-12-01,0.128,11.0,11.0,4.9830000000000005,545.0,545.0
2008-01-01,0.641,51.0,51.0,7.716,636.0,636.0
2008-02-01,0.10600000000000001,11.0,11.0,2.365,195.0,195.0
2008-03-01,0.41400000000000003,34.0,34.0,5.947,490.0,490.0
2008-04-01,0.251,23.0,23.0,1.6620000000000001,137.0,137.0
2008-05-01,0.08700000000000001,6.0,6.0,1.284,106.0,106.0
2008-06-01,0.037000000000000005,6.0,6.0,8.026,661.0,661.0
