measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2021-06-01,1396.306,12349.0,12349.0
2021-07-01,1337.395,11828.0,11828.0
2021-08-01,1315.465,11634.0,11634.0
2021-09-01,1134.271,10031.0,10031.0
2021-10-01,944.082,8349.0,8349.0
2021-11-01,751.198,6644.0,6644.0
2021-12-01,513.283,4539.0,4539.0
2022-01-01,707.091,2413.0,2413.0
2022-02-01,843.416,2878.0,2878.0
2022-03-01,1118.19,3815.0,3815.0
2022-04-01,1261.356,4304.0,4304.0
2022-05-01,1478.347,5044.0,5044.0
2022-06-01,1539.329,5252.0,5252.0
2022-07-01,1484.661,5066.0,5066.0
2022-08-01,1378.496,4703.0,4703.0
2022-09-01,1163.336,3969.0,3969.0
2022-10-01,1071.77,3657.0,3657.0
2022-11-01,794.537,2711.0,2711.0
2022-12-01,555.471,1895.0,1895.0
2023-01-01,577.0,1969.0,1969.0
2023-02-01,694.0,2368.0,2368.0
2023-03-01,742.0,2532.0,2532.0
2023-04-01,1030.0,3514.0,3514.0
2023-05-01,1278.0,4361.0,4361.0
2023-06-01,1095.0,3736.0,3736.0
2023-07-01,1487.0,5074.0,5074.0
2023-08-01,1329.0,4535.0,4535.0
2023-09-01,1151.0,3927.0,3927.0
2023-10-01,891.0,3040.0,3040.0
2023-11-01,675.0,2303.0,2303.0
2023-12-01,451.0,1539.0,1539.0
2024-01-01,642.0,2191.0,2191.0
2024-02-01,433.0,1477.0,1477.0
2024-03-01,386.0,1317.0,1317.0
2024-04-01,288.0,983.0,983.0
2024-05-01,684.0,2334.0,2334.0
2024-06-01,1468.0,5009.0,5009.0
2024-07-01,1675.0,5715.0,5715.0
2024-08-01,1626.0,5548.0,5548.0
2024-09-01,1330.0,4538.0,4538.0
2024-10-01,1081.0,3688.0,3688.0
2024-11-01,691.0,2358.0,2358.0
2024-12-01,673.0,2296.0,2296.0
