measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,307.0,3951.0,3951.0
2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-02-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-03-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-04-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-05-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-06-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-07-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-08-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-09-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-10-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-11-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2004-12-01,0.0,0.0,0.0,1.8330000000000002,124.0,124.0
2005-01-01,0.0,0.0,0.0,6.424,470.56,470.56
2005-02-01,0.0,0.0,0.0,5.332,390.63,390.63
2005-03-01,0.0,0.0,0.0,6.604,483.77,483.77
2005-04-01,0.0,0.0,0.0,6.507000000000001,476.66,476.66
2005-05-01,0.0,0.0,0.0,7.67,561.91,561.91
2005-06-01,0.0,0.0,0.0,9.68,709.14,709.14
2005-07-01,0.0,0.0,0.0,12.132000000000001,888.77,888.77
2005-08-01,0.0,0.0,0.0,12.568000000000001,920.67,920.67
2005-09-01,0.0,0.0,0.0,9.563,700.57,700.57
2005-10-01,0.0,0.0,0.0,7.64,559.67,559.67
2005-11-01,0.0,0.0,0.0,6.518000000000001,477.49,477.49
2005-12-01,0.0,0.0,0.0,6.361000000000001,465.98,465.98
2006-01-01,0.0,0.0,0.0,136.376,1223.0,1223.0
2006-02-01,0.0,0.0,0.0,161.798,1451.0,1451.0
2006-03-01,0.0,0.0,0.0,184.545,1655.0,1655.0
2006-04-01,0.0,0.0,0.0,206.418,1852.0,1852.0
2006-05-01,0.0,0.0,0.0,239.083,2145.0,2145.0
2006-06-01,0.0,0.0,0.0,304.65700000000004,2733.0,2733.0
2006-07-01,0.0,0.0,0.0,383.02,3436.0,3436.0
2006-08-01,0.0,0.0,0.0,387.85,3479.0,3479.0
2006-09-01,0.0,0.0,0.0,263.894,2367.0,2367.0
2006-10-01,0.0,0.0,0.0,238.93300000000002,2143.0,2143.0
2006-11-01,0.0,0.0,0.0,177.445,1592.0,1592.0
2006-12-01,0.0,0.0,0.0,184.982,1659.0,1659.0
2007-01-01,0.0,0.0,0.0,116.037,1582.0,1582.0
2007-02-01,0.0,0.0,0.0,207.655,2833.0,2833.0
2007-03-01,0.0,0.0,0.0,193.85,2644.0,2644.0
2007-04-01,0.0,0.0,0.0,375.521,5121.0,5121.0
2007-05-01,0.0,0.0,0.0,574.291,7832.0,7832.0
2007-06-01,,,,870.825,11877.0,11877.0
2007-07-01,0.0,0.0,0.0,823.6560000000001,11233.0,11233.0
2007-08-01,,,,1205.96,16447.0,16447.0
2007-09-01,0.0,0.0,0.0,643.922,8782.0,8782.0
2007-10-01,0.0,0.0,0.0,326.858,4458.0,4458.0
2007-11-01,,,,292.801,3993.0,3993.0
2007-12-01,0.0,0.0,0.0,220.62400000000002,3009.0,3009.0
2008-01-01,0.0,0.0,0.0,304.132,4624.0,4624.0
2008-02-01,0.0,0.0,0.0,242.729,3689.0,3689.0
2008-03-01,0.0,0.0,0.0,150.49,2287.0,2287.0
2008-04-01,0.0,0.0,0.0,114.50500000000001,1740.0,1740.0
2008-05-01,0.0,0.0,0.0,236.519,3594.0,3594.0
2008-06-01,0.0,0.0,0.0,444.85400000000004,6761.0,6761.0
2008-07-01,0.0,0.0,0.0,518.542,7881.0,7881.0
2008-08-01,0.0,0.0,0.0,436.204,6629.0,6629.0
2008-09-01,0.0,0.0,0.0,183.604,2791.0,2791.0
2008-10-01,0.0,0.0,0.0,299.01800000000003,4544.0,4544.0
2008-11-01,0.0,0.0,0.0,199.62800000000001,3033.0,3033.0
2008-12-01,0.0,0.0,0.0,203.775,3097.0,3097.0
2009-01-01,,,,56.442,854.0,854.0
2009-02-01,,,,74.916,1133.0,1133.0
2009-03-01,,,,76.46,1156.0,1156.0
2009-04-01,,,,59.001000000000005,892.0,892.0
2009-05-01,,,,47.822,723.0,723.0
2009-06-01,,,,134.47400000000002,2033.0,2033.0
2009-07-01,,,,134.246,2030.0,2030.0
2009-08-01,,,,128.84900000000002,1948.0,1948.0
2009-09-01,,,,71.577,1082.0,1082.0
2009-10-01,,,,47.362,716.0,716.0
2009-11-01,,,,22.268,337.0,337.0
2009-12-01,,,,42.583000000000006,644.0,644.0
2010-01-01,,,,1228.79,19604.0,19604.0
2010-02-01,,,,850.0640000000001,13563.0,13563.0
2010-03-01,,,,614.1940000000001,9800.0,9800.0
2010-04-01,,,,533.929,8519.0,8519.0
2010-05-01,,,,1133.91,18092.0,18092.0
2010-06-01,,,,1939.4630000000002,30944.0,30944.0
2010-07-01,,,,2274.7070000000003,36292.0,36292.0
2010-08-01,,,,2580.2270000000003,41166.0,41166.0
2010-09-01,,,,1519.326,24240.0,24240.0
2010-10-01,,,,1067.863,17038.0,17038.0
2010-11-01,,,,440.048,7021.0,7021.0
2010-12-01,,,,1053.479,16808.0,16808.0
2011-01-01,,,,2830.961,43514.0,43514.0
2011-02-01,,,,2319.262,35649.0,35649.0
2011-03-01,,,,2100.538,32286.0,32286.0
2011-04-01,,,,2028.978,31187.0,31187.0
2011-05-01,,,,2452.094,37690.0,37690.0
2011-06-01,,,,4309.216,66236.0,66236.0
2011-07-01,,,,5460.826,83936.0,83936.0
2011-08-01,,,,5020.403,77167.0,77167.0
2011-09-01,,,,2308.561,35484.0,35484.0
2011-10-01,,,,2428.266,37324.0,37324.0
2011-11-01,,,,2004.438,30809.0,30809.0
2011-12-01,,,,2136.457,32839.0,32839.0
2012-01-01,,,,123.408,3312.0,3312.0
2012-02-01,,,,128.603,3452.0,3452.0
2012-03-01,,,,82.084,2203.0,2203.0
2012-04-01,,,,141.148,3788.0,3788.0
2012-05-01,,,,138.364,3713.0,3713.0
2012-06-01,,,,168.715,4528.0,4528.0
2012-07-01,,,,220.919,5929.0,5929.0
2012-08-01,,,,187.077,5021.0,5021.0
2012-09-01,,,,109.504,2939.0,2939.0
2012-10-01,,,,115.127,3090.0,3090.0
2012-11-01,,,,95.679,2568.0,2568.0
2012-12-01,,,,71.372,1916.0,1916.0
2013-01-01,0.0,0.0,0.0,2.402,61.0,61.0
2013-02-01,0.0,0.0,0.0,2.273,57.0,57.0
2013-03-01,0.0,0.0,0.0,2.354,59.0,59.0
2013-04-01,0.0,0.0,0.0,1.285,32.0,32.0
2013-05-01,0.0,0.0,0.0,1.416,35.0,35.0
2013-06-01,0.0,0.0,0.0,2.537,63.0,63.0
2013-07-01,0.0,0.0,0.0,2.496,62.0,62.0
2013-08-01,0.0,0.0,0.0,2.434,61.0,61.0
2013-09-01,0.0,0.0,0.0,1.679,42.0,42.0
2013-10-01,0.0,0.0,0.0,1.415,35.0,35.0
2013-11-01,0.0,0.0,0.0,1.065,27.0,27.0
2013-12-01,0.0,0.0,0.0,1.644,41.0,41.0
2014-01-01,0.0,0.0,0.0,42.01,820.0,820.0
2014-02-01,0.0,0.0,0.0,24.341,475.0,475.0
2014-03-01,0.0,0.0,0.0,32.603,636.0,636.0
2014-04-01,0.0,0.0,0.0,30.81,600.0,600.0
2014-05-01,0.0,0.0,0.0,35.217,687.0,687.0
2014-06-01,0.0,0.0,0.0,43.85,855.0,855.0
2014-07-01,0.0,0.0,0.0,37.28,727.0,727.0
2014-08-01,0.0,0.0,0.0,42.169,822.0,822.0
2014-09-01,0.0,0.0,0.0,31.373,612.0,612.0
2014-10-01,0.0,0.0,0.0,25.776,503.0,503.0
2014-11-01,0.0,0.0,0.0,21.707,423.0,423.0
2014-12-01,0.0,0.0,0.0,29.864,582.0,582.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0
