measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,2.0,7.0,7.0
2024-02-01,159.0,543.0,543.0
2024-03-01,268.0,914.0,914.0
2024-04-01,333.0,1136.0,1136.0
2024-05-01,426.0,1454.0,1454.0
2024-06-01,415.0,1416.0,1416.0
2024-07-01,412.0,1406.0,1406.0
2024-08-01,110.0,375.0,375.0
2024-09-01,287.0,979.0,979.0
2024-10-01,235.0,802.0,802.0
2024-11-01,171.0,583.0,583.0
2024-12-01,138.0,471.0,471.0
