measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2003-01-01,452.975,4638.92,4638.92
2003-02-01,393.52700000000004,4030.11,4030.11
2003-03-01,352.725,3612.26,3612.26
2003-04-01,307.29200000000003,3146.98,3146.98
2003-05-01,340.254,3484.54,3484.54
2003-06-01,354.478,3630.21,3630.21
2003-07-01,484.016,4956.81,4956.81
2003-08-01,474.113,4855.39,4855.39
2003-09-01,396.178,4057.26,4057.26
2003-10-01,379.416,3885.6,3885.6
2003-11-01,417.50300000000004,4275.65,4275.65
2003-12-01,447.523,4583.08,4583.08
2004-01-01,341.66700000000003,3424.19,3424.19
2004-02-01,341.66700000000003,3424.19,3424.19
2004-03-01,341.66700000000003,3424.19,3424.19
2004-04-01,341.66700000000003,3424.19,3424.19
2004-05-01,341.66700000000003,3424.19,3424.19
2004-06-01,341.66700000000003,3424.19,3424.19
2004-07-01,341.66700000000003,3424.19,3424.19
2004-08-01,341.66700000000003,3424.19,3424.19
2004-09-01,341.66700000000003,3424.19,3424.19
2004-10-01,341.66700000000003,3424.19,3424.19
2004-11-01,341.66700000000003,3424.19,3424.19
2004-12-01,341.66700000000003,3424.19,3424.19
2005-01-01,166.633,1666.17,1666.17
2005-02-01,219.49800000000002,2194.76,2194.76
2005-03-01,326.262,3262.29,3262.29
2005-04-01,330.18100000000004,3301.48,3301.48
2005-05-01,350.78,3507.45,3507.45
2005-06-01,297.647,2976.17,2976.17
2005-07-01,203.502,2034.82,2034.82
2005-08-01,183.122,1831.03,1831.03
2005-09-01,386.273,3862.34,3862.34
2005-10-01,512.068,5120.17,5120.17
2005-11-01,703.94,7038.69,7038.69
2005-12-01,573.095,5730.38,5730.38
2006-01-01,426.30600000000004,4229.0,4229.0
2006-02-01,346.553,3437.0,3437.0
2006-03-01,353.91900000000004,3511.0,3511.0
2006-04-01,355.69,3528.0,3528.0
2006-05-01,334.76,3320.0,3320.0
2006-06-01,224.604,2228.0,2228.0
2006-07-01,229.073,2272.0,2272.0
2006-08-01,198.25400000000002,1966.0,1966.0
2006-09-01,242.07,2401.0,2401.0
2006-10-01,343.594,3408.0,3408.0
2006-11-01,388.016,3849.0,3849.0
2006-12-01,417.16200000000003,4138.0,4138.0
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,727.8290000000001,7194.0,7194.0
2007-11-01,812.51,8031.0,8031.0
2007-12-01,754.6610000000001,7459.0,7459.0
2014-01-01,860.726,8186.0,8186.0
2014-02-01,647.718,6160.0,6160.0
2014-03-01,805.038,7656.0,7656.0
2014-04-01,854.721,8128.0,8128.0
2014-05-01,860.989,8188.0,8188.0
2014-06-01,766.259,7287.0,7287.0
2014-07-01,706.171,6716.0,6716.0
2014-08-01,482.607,4590.0,4590.0
2014-09-01,860.915,8187.0,8187.0
2014-10-01,1073.335,10207.0,10207.0
2014-11-01,1432.452,13623.0,13623.0
2014-12-01,1121.289,10663.0,10663.0
2015-01-01,975.433,9090.0,9090.0
2015-02-01,841.338,7840.0,7840.0
2015-03-01,841.024,7838.0,7838.0
2015-04-01,839.048,7819.0,7819.0
2015-05-01,775.163,7224.0,7224.0
2015-06-01,555.185,5174.0,5174.0
2015-07-01,503.665,4694.0,4694.0
2015-08-01,638.64,5951.0,5951.0
2015-09-01,807.071,7521.0,7521.0
2015-10-01,799.375,7449.0,7449.0
2015-11-01,940.252,8762.0,8762.0
2015-12-01,928.806,8656.0,8656.0
2016-01-01,870.498,8036.0,8036.0
2016-02-01,868.959,8022.0,8022.0
2016-03-01,967.126,8929.0,8929.0
2016-04-01,1088.281,10047.0,10047.0
2016-05-01,739.196,6824.0,6824.0
2016-06-01,731.65,6755.0,6755.0
2016-07-01,604.532,5581.0,5581.0
2016-08-01,588.069,5429.0,5429.0
2016-09-01,826.69,7632.0,7632.0
2016-10-01,943.384,8709.0,8709.0
2016-11-01,944.03,8715.0,8715.0
2016-12-01,1519.585,14029.0,14029.0
2017-01-01,1052.9,9700.0,9700.0
2017-02-01,1141.087,10513.0,10513.0
2017-03-01,1270.46,11705.0,11705.0
2017-04-01,1191.158,10974.0,10974.0
2017-05-01,1076.703,9920.0,9920.0
2017-06-01,931.095,8578.0,8578.0
2017-07-01,673.125,6202.0,6202.0
2017-08-01,553.678,5101.0,5101.0
2017-09-01,936.809,8631.0,8631.0
2017-10-01,1231.821,11349.0,11349.0
2017-11-01,1108.807,10215.0,10215.0
2017-12-01,1182.357,10893.0,10893.0
2018-01-01,961.55,8754.0,8754.0
2018-02-01,792.081,7211.0,7211.0
2018-03-01,930.767,8474.0,8474.0
2018-04-01,891.237,8114.0,8114.0
2018-05-01,680.034,6191.0,6191.0
2018-06-01,815.088,7421.0,7421.0
2018-07-01,476.881,4342.0,4342.0
2018-08-01,606.076,5518.0,5518.0
2018-09-01,765.051,6965.0,6965.0
2018-10-01,756.476,6887.0,6887.0
2018-11-01,768.179,6994.0,6994.0
2018-12-01,862.58,7853.0,7853.0
2019-01-01,628.013,5592.0,5592.0
2019-02-01,534.451,4759.0,4759.0
2019-03-01,726.733,6472.0,6472.0
2019-04-01,733.409,6531.0,6531.0
2019-05-01,596.315,5310.0,5310.0
2019-06-01,506.838,4513.0,4513.0
2019-07-01,516.125,4596.0,4596.0
2019-08-01,423.098,3768.0,3768.0
2019-09-01,697.943,6215.0,6215.0
2019-10-01,775.738,6908.0,6908.0
2019-11-01,722.108,6430.0,6430.0
2019-12-01,707.229,6298.0,6298.0
2020-01-01,848.68,7440.0,7440.0
2020-02-01,893.411,7833.0,7833.0
2020-03-01,864.73,7581.0,7581.0
2020-04-01,836.652,7335.0,7335.0
2020-05-01,722.58,6335.0,6335.0
2020-06-01,910.397,7981.0,7981.0
2020-07-01,657.977,5768.0,5768.0
2020-08-01,781.665,6853.0,6853.0
2020-09-01,848.789,7441.0,7441.0
2020-10-01,867.444,7605.0,7605.0
2020-11-01,921.08,8075.0,8075.0
2020-12-01,912.595,8001.0,8001.0
2021-01-01,731.737,6471.0,6471.0
2021-02-01,519.882,4598.0,4598.0
2021-03-01,906.39,8016.0,8016.0
2021-04-01,974.904,8622.0,8622.0
2021-05-01,814.95,7207.0,7207.0
2021-06-01,614.775,5437.0,5437.0
2021-07-01,593.9,5252.0,5252.0
2021-08-01,778.291,6883.0,6883.0
2021-09-01,797.567,7054.0,7054.0
2021-10-01,890.213,7873.0,7873.0
2021-11-01,988.707,8744.0,8744.0
2021-12-01,1124.684,9947.0,9947.0
2022-01-01,656.084,2239.0,2239.0
2022-02-01,650.609,2220.0,2220.0
2022-03-01,737.228,2515.0,2515.0
2022-04-01,707.531,2414.0,2414.0
2022-05-01,516.241,1761.0,1761.0
2022-06-01,488.284,1666.0,1666.0
2022-07-01,423.393,1445.0,1445.0
2022-08-01,444.223,1516.0,1516.0
2022-09-01,525.514,1793.0,1793.0
2022-10-01,596.727,2036.0,2036.0
2022-11-01,750.889,2562.0,2562.0
2022-12-01,629.277,2147.0,2147.0
2023-01-01,432.0,1474.0,1474.0
2023-02-01,566.0,1931.0,1931.0
2023-03-01,344.0,1174.0,1174.0
2023-04-01,750.0,2559.0,2559.0
2023-05-01,658.0,2245.0,2245.0
2023-06-01,384.0,1310.0,1310.0
2023-07-01,379.0,1293.0,1293.0
2023-08-01,603.0,2057.0,2057.0
2023-09-01,605.0,2064.0,2064.0
2023-10-01,814.0,2777.0,2777.0
2023-11-01,880.0,3003.0,3003.0
2023-12-01,967.0,3299.0,3299.0
2024-01-01,613.0,2092.0,2092.0
2024-02-01,852.0,2907.0,2907.0
2024-03-01,813.0,2774.0,2774.0
2024-04-01,906.0,3091.0,3091.0
2024-05-01,935.0,3190.0,3190.0
2024-06-01,782.0,2668.0,2668.0
2024-07-01,542.0,1849.0,1849.0
2024-08-01,666.0,2272.0,2272.0
2024-09-01,822.0,2805.0,2805.0
2024-10-01,952.0,3248.0,3248.0
2024-11-01,835.0,2849.0,2849.0
2024-12-01,989.0,3374.0,3374.0
