measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,0.8230000000000001,10.0,10.0
2003-02-01,0.6890000000000001,9.0,9.0
2003-03-01,0.772,10.0,10.0
2003-04-01,0.679,9.0,9.0
2003-05-01,0.67,8.0,8.0
2003-06-01,0.754,10.0,10.0
2003-07-01,0.8210000000000001,10.0,10.0
2003-08-01,0.8530000000000001,11.0,11.0
2003-09-01,0.743,9.0,9.0
2003-10-01,0.786,10.0,10.0
2003-11-01,0.664,8.0,8.0
2003-12-01,0.745,9.0,9.0
2004-01-01,0.175,2.0,2.0
2004-02-01,0.08800000000000001,1.0,1.0
2004-03-01,0.98,12.0,12.0
2004-04-01,1.3920000000000001,17.0,17.0
2004-05-01,2.436,31.0,31.0
2004-06-01,0.781,10.0,10.0
2004-07-01,0.85,11.0,11.0
2004-08-01,2.4490000000000003,31.0,31.0
2004-09-01,0.64,8.0,8.0
2004-10-01,0.9390000000000001,12.0,12.0
2004-11-01,0.17,2.0,2.0
2004-12-01,0.1,1.0,1.0
2005-01-01,1.3780000000000001,14.7,14.7
2005-02-01,0.47400000000000003,5.05,5.05
2005-03-01,0.525,5.6,5.6
2005-04-01,0.636,6.78,6.78
2005-05-01,0.59,6.3,6.3
2005-06-01,0.766,8.17,8.17
2005-07-01,0.78,8.32,8.32
2005-08-01,0.916,9.77,9.77
2005-09-01,0.6,6.4,6.4
2005-10-01,0.666,7.1,7.1
2005-11-01,0.536,5.71,5.71
2005-12-01,1.1320000000000001,12.08,12.08
2006-01-01,0.94,12.0,12.0
2006-02-01,0.49200000000000005,6.0,6.0
2006-03-01,0.41300000000000003,5.0,5.0
2006-04-01,0.792,10.0,10.0
2006-05-01,0.74,9.0,9.0
2006-06-01,0.673,9.0,9.0
2006-07-01,0.9740000000000001,12.0,12.0
2006-08-01,0.945,12.0,12.0
2006-09-01,0.434,6.0,6.0
2006-10-01,0.459,6.0,6.0
2006-11-01,0.54,7.0,7.0
