measured_on,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Total Fuel Consumed,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2008-07-01,0.0,0.0,0.0,0.0,0.0,0.0,29471.0,328586.0,328586.0,16845.0,12696.0,12696.0
2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,27090.0,298699.0,298699.0,15574.0,12594.0,12594.0
2008-09-01,0.0,0.0,0.0,0.0,0.0,0.0,11243.0,126542.0,126542.0,6318.0,3706.0,3706.0
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,15815.0,174766.0,174766.0,8253.0,3330.0,3330.0
2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,20847.0,247715.0,247715.0,9804.0,3811.0,3811.0
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,31081.0,352995.0,352995.0,14070.0,7109.0,7109.0
2009-01-01,7206.52,88425.0,88425.0,4746.591,0.0,0.0,9222.48,113161.0,113161.0,6074.409000000001,0.0,0.0
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0,9137.0,104947.0,104947.0,4233.0,0.0,0.0
2009-03-01,7.455,84.0,84.0,3.395,0.0,0.0,2880.545,32571.0,32571.0,1311.605,0.0,0.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,5708.0,68462.0,68462.0,3408.0,1523.0,1523.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,22473.0,246665.0,246665.0,12370.0,6022.0,6022.0
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,5352.0,63075.0,63075.0,2815.0,623.0,623.0
2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,18485.0,206020.0,206020.0,9892.0,2982.0,2982.0
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,30552.0,339633.0,339633.0,16706.0,8660.0,8660.0
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,27729.0,287932.0,287932.0,14238.0,5569.0,5569.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,438.271,5147.0,5147.0,192.537,0.0,0.0,24954.729,293083.0,293083.0,11031.463,1833.0,1833.0
2010-01-01,633.193,6855.0,6855.0,286.975,0.0,0.0,16043.807,173701.0,173701.0,7279.025000000001,183.0,183.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,17319.0,182788.0,182788.0,8071.0,298.0,298.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,4644.0,50841.0,50841.0,2183.0,158.0,158.0
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,10457.0,119466.0,119466.0,5445.0,1181.0,1181.0
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,31148.0,376937.0,376937.0,17541.0,6985.0,6985.0
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,36079.0,397928.0,397928.0,19639.0,8906.0,8906.0
2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,34664.0,401686.0,401686.0,19552.0,15635.0,15635.0
2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,38239.0,442983.0,442983.0,21854.0,18048.0,18048.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,11647.0,131205.0,131205.0,5887.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,5494.0,62946.0,62946.0,2905.0,822.0,822.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,22762.0,250098.0,250098.0,11368.0,3311.0,3311.0
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,8147.0,195966.0,195966.0,17659.0,498.0,498.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,7382.0,84977.0,84977.0,3399.0,1244.0,1244.0
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,3784.0,44889.0,44889.0,1803.0,972.0,972.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,17656.0,194800.0,194800.0,8434.0,2048.0,2048.0
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,8344.0,101167.0,101167.0,4162.0,643.0,643.0
2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,7168.0,81821.0,81821.0,3760.0,1134.0,1134.0
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,13652.0,152287.0,152287.0,7532.0,3873.0,3873.0
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,45989.0,521963.0,521963.0,26098.0,23584.0,23584.0
2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,23091.0,271225.0,271225.0,12621.0,7256.0,7256.0
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,12071.0,133386.0,133386.0,6890.0,5650.0,5650.0
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,15748.0,180622.0,180622.0,8069.0,510.0,510.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,8214.0,90452.0,90452.0,4138.0,665.0,665.0
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,27821.0,290012.0,290012.0,13423.0,4451.0,4451.0
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,3403.0,50278.0,50278.0,1122.0,526.0,526.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,9229.0,107854.0,107854.0,4588.0,520.0,520.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,4860.0,46238.0,46238.0,2333.0,381.0,381.0
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.0,47631.0,521534.0,521534.0,25106.0,7491.0,7491.0
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,101769.0,1132465.0,1132465.0,56634.0,30136.0,30136.0
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,66958.0,725361.0,725361.0,38283.0,23884.0,23884.0
2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,86456.0,957367.0,957367.0,51684.0,47884.0,47884.0
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,40520.0,461377.0,461377.0,23213.0,16346.0,16346.0
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,23638.0,263886.0,263886.0,13140.0,8956.0,8956.0
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,38247.0,426185.0,426185.0,20235.0,7312.0,7312.0
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,27667.0,318352.0,318352.0,13432.0,4586.0,4586.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,26859.0,325223.0,325223.0,12757.0,5594.0,5594.0
2013-01-01,974.903,12090.0,12090.0,450.617,0.0,0.0,17469.097,216638.0,216638.0,8152.383,2089.0,2089.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,20657.0,239070.0,239070.0,10596.0,2948.0,2948.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,27178.0,288680.0,288680.0,13795.0,3459.0,3459.0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,17921.0,202857.0,202857.0,9832.0,3673.0,3673.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,25966.0,290418.0,290418.0,14872.0,10723.0,10723.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,52519.0,575396.0,575396.0,31068.0,28769.0,28769.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,36493.0,404598.0,404598.0,22441.0,26381.0,26381.0
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,42526.0,470745.0,470745.0,25347.0,26881.0,26881.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,28264.0,309031.0,309031.0,15734.0,9870.0,9870.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,43835.0,479541.0,479541.0,23043.0,12893.0,12893.0
2013-12-01,381.931,4138.0,4138.0,186.796,0.0,0.0,55244.069,598588.0,598588.0,27516.204,11016.0,11016.0
2014-01-01,1419.411,18849.0,18849.0,597.873,0.0,0.0,2988.589,39686.0,39686.0,1263.127,135.0,135.0
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,20120.0,223503.0,223503.0,10262.0,6519.0,6519.0
2014-03-01,4424.102,53567.0,53567.0,2036.236,0.0,0.0,2269.898,27484.0,27484.0,1045.764,27.0,27.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,11877.0,139120.0,139120.0,6060.0,1987.0,1987.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,33061.0,362249.0,362249.0,18858.0,14714.0,14714.0
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,25142.0,282151.0,282151.0,14130.0,8415.0,8415.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,7584.0,90746.0,90746.0,4188.0,2540.0,2540.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,37693.0,416694.0,416694.0,21021.0,10309.0,10309.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,9357.0,107636.0,107636.0,5098.0,2635.0,2635.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,31055.0,343469.0,343469.0,16748.0,6337.0,6337.0
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,12177.0,142573.0,142573.0,6123.0,1086.0,1086.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,15467.0,175721.0,175721.0,7685.0,1709.0,1709.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,7700.0,94121.0,94121.0,3549.0,289.0,289.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,6664.0,80645.0,80645.0,3162.0,1653.0,1653.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,621.0,19787.0,19787.0,1502.0,750.0,750.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,22334.0,250207.0,250207.0,11809.0,2403.0,2403.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,23168.0,252839.0,252839.0,11965.0,926.0,926.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,38913.0,429183.0,429183.0,21143.0,5770.0,5770.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,48978.0,538339.0,538339.0,27142.0,11874.0,11874.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,40320.0,444636.0,444636.0,23098.0,15111.0,15111.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,39128.0,421899.0,421899.0,21831.0,13170.0,13170.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,38403.0,414833.0,414833.0,19759.0,803.0,803.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,14613.0,167616.0,167616.0,7059.0,709.0,709.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,27849.0,296933.0,296933.0,13590.0,760.0,760.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,18471.0,212918.0,212918.0,8683.0,1142.0,1142.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,26063.0,282911.0,282911.0,12663.0,1693.0,1693.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,29369.0,309234.0,309234.0,14410.0,1960.0,1960.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,24659.0,272367.0,272367.0,13230.0,5235.0,5235.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,53791.0,589095.0,589095.0,29294.0,13724.0,13724.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,42768.0,450785.0,450785.0,24026.0,11642.0,11642.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,51603.0,577640.0,577640.0,30427.0,25319.0,25319.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,52759.0,583150.0,583150.0,31614.0,30626.0,30626.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,27715.0,311966.0,311966.0,15106.0,6829.0,6829.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,31521.0,355085.0,355085.0,16752.0,6928.0,6928.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,30158.0,325642.0,325642.0,15742.0,6715.0,6715.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,18345.0,205001.0,205001.0,9406.0,9768.0,9768.0
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,28682.0,318775.0,318775.0,13767.0,4166.0,4166.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,7529.0,90966.0,90966.0,3523.0,147.0,147.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,36632.0,408943.0,408943.0,18282.0,5045.0,5045.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,29772.0,297967.0,297967.0,15627.0,3424.0,3424.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,51572.0,564801.0,564801.0,27714.0,8549.0,8549.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,42742.0,474987.0,474987.0,23692.0,10872.0,10872.0
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,56613.0,635202.0,635202.0,33228.0,28176.0,28176.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,42034.0,473882.0,473882.0,22867.0,5739.0,5739.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,34313.0,385812.0,385812.0,19295.0,12470.0,12470.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,18302.0,205879.0,205879.0,9375.0,2712.0,2712.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,38708.0,417944.0,417944.0,19967.0,9972.0,9972.0
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,31756.0,354666.0,354666.0,15617.0,3380.0,3380.0
2018-01-01,1048.049,12177.0,12177.0,489.921,0.0,0.0,19589.951,227618.0,227618.0,9215.079,1431.0,1431.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,28981.0,330778.0,330778.0,14265.0,4891.0,4891.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,30806.0,352056.0,352056.0,15290.0,3864.0,3864.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,31984.0,355168.0,355168.0,15992.0,9383.0,9383.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,61322.0,698815.0,698815.0,35894.0,38247.0,38247.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,50357.0,566463.0,566463.0,27694.0,15403.0,15403.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,61710.0,681599.0,681599.0,35065.0,23082.0,23082.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,57037.0,630428.0,630428.0,32859.0,24788.0,24788.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,33051.0,367844.0,367844.0,18255.0,7763.0,7763.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,15796.0,180375.0,180375.0,7917.0,3138.0,3138.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,21345.0,242894.0,242894.0,10580.0,1402.0,1402.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,29233.0,336947.0,336947.0,14210.0,4811.0,4811.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,37227.0,416045.0,416045.0,19013.0,6795.0,6795.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,36993.0,414428.0,414428.0,18896.0,5019.0,5019.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,50103.0,550954.0,550954.0,27159.0,9302.0,9302.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,49417.0,541940.0,541940.0,26237.0,5408.0,5408.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,53185.0,604130.0,604130.0,30200.0,14054.0,14054.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,44411.0,487990.0,487990.0,25851.0,16453.0,16453.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,50909.0,565788.0,565788.0,29709.0,20378.0,20378.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,30398.0,347010.0,347010.0,16324.0,4453.0,4453.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,40828.0,445792.0,445792.0,21539.0,9956.0,9956.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,29309.0,316161.0,316161.0,14731.0,3553.0,3553.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,36830.0,409115.0,409115.0,18554.0,1738.0,1738.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,40895.0,457326.0,457326.0,20420.0,3966.0,3966.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,41446.0,434961.0,434961.0,20672.0,3736.0,3736.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,53141.0,583700.0,583700.0,27744.0,6870.0,6870.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,18190.0,207700.0,207700.0,9697.0,1379.0,1379.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,26590.0,302187.0,302187.0,14726.0,4951.0,4951.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,49921.0,581869.0,581869.0,28861.0,10976.0,10976.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,73959.0,827897.0,827897.0,44828.0,35114.0,35114.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,38735.0,443454.0,443454.0,22584.0,13983.0,13983.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,15940.0,186255.0,186255.0,8873.0,3299.0,3299.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,26465.0,303693.0,303693.0,14515.0,7588.0,7588.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,17432.0,209456.0,209456.0,8925.0,653.0,653.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,33549.0,364397.0,364397.0,17114.0,4277.0,4277.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,26022.0,300912.0,300912.0,13154.0,3828.0,3828.0
2021-02-01,5385.02,60974.0,60974.0,2730.584,0.0,0.0,20475.98,231847.0,231847.0,10691.416,6892.0,6892.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,26704.0,303180.0,303180.0,13550.0,2626.0,2626.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,55189.0,601097.0,601097.0,30018.0,11504.0,11504.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,30832.0,353745.0,353745.0,16463.0,3275.0,3275.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,53823.0,607814.0,607814.0,32461.0,28936.0,28936.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,51164.0,645293.0,645293.0,29488.0,29630.0,29630.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,58051.0,574339.0,574339.0,34822.0,26371.0,26371.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,17779.0,212307.0,212307.0,10162.0,7875.0,7875.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,37441.0,411087.0,411087.0,21551.0,14304.0,14304.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,33198.0,363068.0,363068.0,17358.0,11797.0,11797.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,55629.0,598057.0,598057.0,28216.0,17075.0,17075.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,36705.0,402355.0,402355.0,18018.0,10289.0,10289.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,26367.0,295099.0,295099.0,12593.0,7873.0,7873.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,15680.0,177891.0,177891.0,7458.0,1550.0,1550.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,24657.0,271638.0,271638.0,12423.0,3541.0,3541.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,32223.0,365052.0,365052.0,17006.0,7334.0,7334.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,43675.0,484477.0,484477.0,23697.0,12112.0,12112.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,52228.0,578529.0,578529.0,29187.0,25056.0,25056.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,51126.0,561848.0,561848.0,28673.0,24518.0,24518.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,44233.0,486979.0,486979.0,24385.0,18011.0,18011.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,56336.0,622486.0,622486.0,28536.0,10204.0,10204.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,9896.0,107981.0,107981.0,4780.0,288.0,288.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,29742.0,326769.0,326769.0,14301.0,6836.0,6836.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,44974.0,482658.0,482658.0,21261.0,4322.0,4322.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,35876.0,396117.0,396117.0,17401.0,4838.0,4838.0
