measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,-129.0,0.0,0.0
2003-02-01,-173.0,0.0,0.0
2003-03-01,-53.0,0.0,0.0
2003-04-01,2941.0,36714.0,36714.0
2003-05-01,50.0,1122.0,1122.0
2003-06-01,853.0,11750.0,11750.0
2003-07-01,-69.0,0.0,0.0
2003-08-01,30140.0,349050.0,349050.0
2003-09-01,-81.0,0.0,0.0
2003-10-01,-101.0,0.0,0.0
2003-11-01,-122.0,0.0,0.0
2003-12-01,-146.0,0.0,0.0
2004-01-01,-216.0,2.0,2.0
2004-02-01,-135.0,4.0,4.0
2004-03-01,-147.0,4.0,4.0
2004-04-01,-110.0,13.0,13.0
2004-05-01,-74.0,6.0,6.0
2004-06-01,-134.0,4.0,4.0
2004-07-01,-178.0,3.0,3.0
2004-08-01,-148.0,5.0,5.0
2004-09-01,-78.0,8.0,8.0
2004-10-01,-84.0,23.0,23.0
2004-11-01,-113.0,10.0,10.0
2004-12-01,-173.0,3.0,3.0
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,1.02,1.02
2005-06-01,26044.48,334051.96,334051.96
2005-07-01,29465.66,349103.66,349103.66
2005-08-01,23004.52,272896.12,272896.12
2005-09-01,7233.38,85952.79,85952.79
2005-10-01,3545.64,41675.4,41675.4
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,892.0,10552.0,10552.0
2006-06-01,0.0,0.0,0.0
2006-07-01,44583.0,518089.0,518089.0
2006-08-01,20088.0,239693.0,239693.0
2006-09-01,0.0,0.0,0.0
2006-10-01,8444.0,102805.0,102805.0
2006-11-01,1309.0,15221.0,15221.0
2006-12-01,3903.0,42804.0,42804.0
2007-01-01,6377.0,75245.0,75245.0
2007-02-01,19604.0,220237.0,220237.0
2007-03-01,804.0,9605.0,9605.0
2007-04-01,1885.0,22061.0,22061.0
2007-05-01,8785.0,104940.0,104940.0
2007-06-01,18297.0,215818.0,215818.0
2007-07-01,7860.0,92331.0,92331.0
2007-08-01,46151.0,538247.0,538247.0
2007-09-01,7310.0,85296.0,85296.0
2007-10-01,10676.0,124655.0,124655.0
2007-11-01,2878.0,33387.0,33387.0
2007-12-01,1730.0,21527.0,21527.0
2008-01-01,6546.400000000001,75348.0,75348.0
2008-02-01,2990.96,35302.0,35302.0
2008-03-01,1422.96,16728.0,16728.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,873.1800000000001,10777.0,10777.0
2008-07-01,1440.6000000000001,17990.0,17990.0
2008-08-01,738.92,9191.0,9191.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,1359.26,16563.0,16563.0
2009-02-01,1338.68,16089.0,16089.0
2009-03-01,4786.32,58203.0,58203.0
2009-04-01,0.0,0.0,0.0
2009-05-01,1874.74,23856.0,23856.0
2009-06-01,3698.52,46478.0,46478.0
2009-07-01,0.0,0.0,0.0
2009-08-01,1195.6,15231.0,15231.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,1977.64,24966.0,24966.0
2010-04-01,764.4,9478.0,9478.0
2010-05-01,2963.52,37254.0,37254.0
2010-06-01,1258.32,15952.0,15952.0
2010-07-01,19827.36,247438.0,247438.0
2010-08-01,20555.5,257889.0,257889.0
2010-09-01,3351.6,41915.0,41915.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,3422.16,41956.0,41956.0
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,2243.0,27801.0,27801.0
2011-05-01,984.0,12577.0,12577.0
2011-06-01,672.0,8371.0,8371.0
2011-07-01,16116.0,195908.0,195908.0
2011-08-01,2203.0,26806.0,26806.0
2011-09-01,4512.0,55367.0,55367.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,4797.0,57401.0,57401.0
2012-04-01,694.0,8538.0,8538.0
2012-05-01,16822.0,204584.0,204584.0
2012-06-01,21700.0,259794.0,259794.0
2012-07-01,57943.0,704784.0,704784.0
2012-08-01,8484.0,104308.0,104308.0
2012-09-01,4802.0,58724.0,58724.0
2012-10-01,2280.0,28171.0,28171.0
2012-11-01,7173.0,89279.0,89279.0
2012-12-01,456.0,5599.0,5599.0
2013-01-01,2568.0,30209.0,30209.0
2013-02-01,0.0,0.0,0.0
2013-03-01,5880.0,70451.0,70451.0
2013-04-01,8892.0,105124.0,105124.0
2013-05-01,13008.0,160896.0,160896.0
2013-06-01,3780.0,46721.0,46721.0
2013-07-01,24144.0,297602.0,297602.0
2013-08-01,8280.0,84190.0,84190.0
2013-09-01,4200.0,52098.0,52098.0
2013-10-01,0.0,0.0,0.0
2013-11-01,1776.0,21812.0,21812.0
2013-12-01,9552.0,115421.0,115421.0
2014-01-01,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0
2014-05-01,1428.0,18075.0,18075.0
2014-06-01,2052.0,25469.0,25469.0
2014-07-01,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2014-09-01,2520.0,31857.0,31857.0
2014-10-01,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0
2014-12-01,996.0,12310.0,12310.0
2015-01-01,0.0,0.0,0.0
2015-02-01,609.0,7300.0,7300.0
2015-03-01,1716.0,20956.0,20956.0
2015-05-01,0.0,0.0,0.0
2015-06-01,5062.0,62010.0,62010.0
2015-07-01,1920.0,23954.0,23954.0
2015-08-01,0.0,0.0,0.0
2015-09-01,7116.0,79788.0,79788.0
2015-10-01,-106.0,0.0,0.0
2015-11-01,-118.0,0.0,0.0
2015-12-01,-26.0,0.0,0.0
2016-01-01,398.0,7553.0,7553.0
2016-02-01,-192.0,0.0,0.0
2016-03-01,-156.0,0.0,0.0
2016-04-01,23536.0,281024.0,281024.0
2016-05-01,13230.0,153265.0,153265.0
2016-06-01,25341.0,295353.0,295353.0
2016-07-01,68034.0,831631.0,831631.0
2016-08-01,98040.0,1123656.0,1123656.0
2016-09-01,33870.0,413645.0,413645.0
2016-10-01,11766.0,141891.0,141891.0
2016-11-01,4494.0,55748.0,55748.0
2016-12-01,14764.0,177618.0,177618.0
2017-01-01,8741.46,106685.0,106685.0
2017-02-01,7134.156,87068.0,87068.0
2017-03-01,11284.234,137718.0,137718.0
2017-04-01,8037.875,98098.0,98098.0
2017-05-01,9393.994,114648.0,114648.0
2017-06-01,10534.299,128565.0,128565.0
2017-07-01,12554.866,153225.0,153225.0
2017-08-01,11194.272,136619.0,136619.0
2017-09-01,9848.405,120194.0,120194.0
2017-10-01,10815.577,131998.0,131998.0
2017-11-01,9142.639,111581.0,111581.0
2017-12-01,11365.223,138706.0,138706.0
2018-01-01,23721.067,287631.0,287631.0
2018-02-01,20564.011,249350.0,249350.0
2018-03-01,27270.531,330670.0,330670.0
2018-04-01,22697.746,275223.0,275223.0
2018-05-01,24779.573,300466.0,300466.0
2018-06-01,21675.104,262822.0,262822.0
2018-07-01,23894.117,289730.0,289730.0
2018-08-01,24813.792,300881.0,300881.0
2018-09-01,20623.849,250076.0,250076.0
2018-10-01,19540.337,236938.0,236938.0
2018-11-01,17383.353,210783.0,210783.0
2018-12-01,19145.52,232151.0,232151.0
2019-01-01,22171.796,260104.0,260104.0
2019-02-01,18957.234,222392.0,222392.0
2019-03-01,20313.673,238305.0,238305.0
2019-04-01,20969.085,245994.0,245994.0
2019-05-01,19859.792,232981.0,232981.0
2019-06-01,20681.553,242621.0,242621.0
2019-07-01,28232.503,331203.0,331203.0
2019-08-01,26440.96,310186.0,310186.0
2019-09-01,20978.035,246099.0,246099.0
2019-10-01,24694.223,289695.0,289695.0
2019-11-01,22410.152,262899.0,262899.0
2019-12-01,23535.994,276107.0,276107.0
2020-01-01,73249.362,863668.0,863668.0
2020-02-01,64472.995,760188.0,760188.0
2020-03-01,61349.447,723359.0,723359.0
2020-04-01,54578.868,643529.0,643529.0
2020-05-01,55303.071,652068.0,652068.0
2020-06-01,60307.294,711071.0,711071.0
2020-07-01,81145.47,956770.0,956770.0
2020-08-01,64816.369,764237.0,764237.0
2020-09-01,56174.679,662344.0,662344.0
2020-10-01,61446.963,724509.0,724509.0
2020-11-01,46987.389,554019.0,554019.0
2020-12-01,58488.093,689622.0,689622.0
2021-01-01,0.0,0.0,0.0
2021-02-01,11441.808,136623.0,136623.0
2021-03-01,1050.311,12542.0,12542.0
2021-04-01,5248.052,62665.0,62665.0
2021-05-01,9886.102,118047.0,118047.0
2021-06-01,65723.684,784785.0,784785.0
2021-07-01,49226.885,587802.0,587802.0
2021-08-01,56579.54,675597.0,675597.0
2021-09-01,10821.097,129211.0,129211.0
2021-10-01,74763.542,892726.0,892726.0
2021-11-01,0.0,0.0,0.0
2021-12-01,30434.977,363414.0,363414.0
2022-01-01,43638.014,518306.0,518306.0
2022-02-01,0.0,0.0,0.0
2022-03-01,14208.081,168755.0,168755.0
2022-04-01,2663.414,31634.0,31634.0
2022-05-01,49420.297,586985.0,586985.0
2022-06-01,46972.771,557915.0,557915.0
2022-07-01,38851.902,461459.0,461459.0
2022-08-01,26177.177,310917.0,310917.0
2022-09-01,20602.072,244699.0,244699.0
2022-10-01,6892.585,81866.0,81866.0
2022-11-01,35486.266,421485.0,421485.0
2022-12-01,51612.423,613021.0,613021.0
2023-01-01,3232.373,37813.0,37813.0
2023-02-01,7778.631,90997.0,90997.0
