measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2018-12-01,0.55,5.0,5.0
2019-01-01,0.903,8.0,8.0
2019-02-01,0.842,8.0,8.0
2019-03-01,0.926,9.0,9.0
2019-04-01,0.71,7.0,7.0
2019-05-01,0.818,8.0,8.0
2019-06-01,1.089,11.0,11.0
2019-07-01,1.648,16.0,16.0
2019-08-01,1.689,16.0,16.0
2019-09-01,1.225,12.0,12.0
2019-10-01,0.91,9.0,9.0
2019-11-01,0.852,8.0,8.0
2019-12-01,1.128,11.0,11.0
2020-01-01,13.664,131.0,131.0
2020-02-01,16.232,156.0,156.0
2020-03-01,6.815,66.0,66.0
2020-04-01,8.511,82.0,82.0
2020-05-01,12.655,122.0,122.0
2020-06-01,14.1,136.0,136.0
2020-07-01,23.095,222.0,222.0
2020-08-01,13.012,125.0,125.0
2020-09-01,10.126,97.0,97.0
2020-10-01,10.528,101.0,101.0
2020-11-01,8.534,82.0,82.0
2020-12-01,14.628,141.0,141.0
2021-01-01,2.143,20.0,20.0
2021-02-01,0.834,8.0,8.0
2021-03-01,1.719,17.0,17.0
2021-04-01,1.782,17.0,17.0
2021-05-01,1.147,11.0,11.0
2021-06-01,4.209,41.0,41.0
2021-07-01,5.021,49.0,49.0
2021-08-01,4.454,43.0,43.0
2021-09-01,2.947,29.0,29.0
2021-10-01,3.452,34.0,34.0
2021-11-01,3.171,31.0,31.0
2021-12-01,3.421,33.0,33.0
2022-01-01,14.941,143.0,143.0
2022-02-01,12.52,120.0,120.0
2022-03-01,10.79,103.0,103.0
2022-04-01,5.024,48.0,48.0
2022-05-01,14.621,140.0,140.0
2022-06-01,21.808,209.0,209.0
2022-07-01,27.059,259.0,259.0
2022-08-01,26.821,257.0,257.0
2022-09-01,19.676,188.0,188.0
2022-10-01,13.241,127.0,127.0
2022-11-01,10.947,105.0,105.0
2022-12-01,15.612,150.0,150.0
2023-01-01,5.943,57.0,57.0
2023-02-01,3.925,37.0,37.0
2023-03-01,5.581,53.0,53.0
2023-04-01,1.711,16.0,16.0
2023-05-01,6.229,59.0,59.0
2023-06-01,7.362,70.0,70.0
2023-07-01,8.438,81.0,81.0
2023-08-01,7.714,74.0,74.0
2023-09-01,6.219,59.0,59.0
2023-10-01,3.958,38.0,38.0
2023-11-01,3.95,38.0,38.0
2023-12-01,5.61,54.0,54.0
2024-01-01,0.855,6.0,6.0
2024-02-01,0.779,7.0,7.0
2024-03-01,0.487,5.0,5.0
2024-04-01,0.309,3.0,3.0
2024-05-01,0.921,9.0,9.0
2024-06-01,0.933,9.0,9.0
2024-07-01,1.319,13.0,13.0
2024-08-01,1.336,13.0,13.0
2024-09-01,0.933,9.0,9.0
2024-10-01,0.525,5.0,5.0
2024-11-01,0.605,6.0,6.0
2024-12-01,0.798,8.0,8.0
