measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-06-01,0.0,0.0,0.0,226.049,1999.0,1999.0
2021-07-01,0.0,0.0,0.0,177.886,1573.0,1573.0
2021-08-01,0.0,0.0,0.0,179.309,1586.0,1586.0
2021-09-01,0.0,0.0,0.0,166.641,1474.0,1474.0
2021-10-01,0.0,0.0,0.0,123.152,1089.0,1089.0
2021-11-01,0.0,0.0,0.0,121.797,1077.0,1077.0
2021-12-01,0.0,0.0,0.0,65.166,576.0,576.0
2022-01-01,-3.73,0.0,0.0,427.625,1459.0,1459.0
2022-02-01,-3.093,0.0,0.0,281.416,960.0,960.0
2022-03-01,-3.199,0.0,0.0,419.995,1433.0,1433.0
2022-04-01,-3.829,0.0,0.0,513.149,1751.0,1751.0
2022-05-01,-3.83,0.0,0.0,577.559,1971.0,1971.0
2022-06-01,-3.892,0.0,0.0,580.93,1982.0,1982.0
2022-07-01,-3.727,0.0,0.0,641.259,2188.0,2188.0
2022-08-01,-3.652,0.0,0.0,565.671,1930.0,1930.0
2022-09-01,-3.722,0.0,0.0,468.967,1600.0,1600.0
2022-10-01,-3.839,0.0,0.0,371.732,1268.0,1268.0
2022-11-01,-3.703,0.0,0.0,306.612,1046.0,1046.0
2022-12-01,-3.784,0.0,0.0,199.085,679.0,679.0
2023-01-01,-3.0,0.0,0.0,172.0,587.0,587.0
2023-02-01,-4.0,0.0,0.0,260.0,887.0,887.0
2023-03-01,-7.0,0.0,0.0,380.0,1297.0,1297.0
2023-04-01,0.0,0.0,0.0,456.0,1556.0,1556.0
2023-05-01,0.0,0.0,0.0,375.0,1280.0,1280.0
2023-06-01,0.0,0.0,0.0,485.0,1655.0,1655.0
2023-07-01,-1.0,0.0,0.0,541.0,1846.0,1846.0
2023-08-01,-1.0,0.0,0.0,507.0,1730.0,1730.0
2023-09-01,-2.0,0.0,0.0,418.0,1426.0,1426.0
2023-10-01,-15.0,0.0,0.0,364.0,1242.0,1242.0
2023-11-01,-1.0,0.0,0.0,312.0,1065.0,1065.0
2023-12-01,-1.0,0.0,0.0,186.0,635.0,635.0
2024-01-01,-5.0,0.0,0.0,127.0,433.0,433.0
2024-02-01,-3.0,0.0,0.0,376.0,1283.0,1283.0
2024-03-01,-3.0,0.0,0.0,401.0,1368.0,1368.0
2024-04-01,-3.0,0.0,0.0,408.0,1392.0,1392.0
2024-05-01,-3.0,0.0,0.0,558.0,1904.0,1904.0
2024-06-01,-2.0,0.0,0.0,579.0,1976.0,1976.0
2024-07-01,-3.0,0.0,0.0,555.0,1894.0,1894.0
2024-08-01,-3.0,0.0,0.0,530.0,1808.0,1808.0
2024-09-01,-4.0,0.0,0.0,488.0,1665.0,1665.0
2024-10-01,-4.0,0.0,0.0,429.0,1464.0,1464.0
2024-11-01,-3.0,0.0,0.0,305.0,1041.0,1041.0
2024-12-01,-5.0,0.0,0.0,214.0,730.0,730.0
