measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,6130.0,62777.33,62777.33
2003-02-01,4412.0,45183.29,45183.29
2003-03-01,7743.0,79296.06,79296.06
2003-04-01,11088.0,113552.21,113552.21
2003-05-01,10823.0,110838.34,110838.34
2003-06-01,7817.0,80053.9,80053.9
2003-07-01,2237.0,22909.12,22909.12
2003-08-01,7684.0,78691.84,78691.84
2003-09-01,5463.0,55946.58,55946.58
2003-10-01,8645.0,88533.45,88533.45
2003-11-01,11406.0,116808.85,116808.85
2003-12-01,10511.0,107643.15,107643.15
2004-01-01,8916.0,89356.15,89356.15
2004-02-01,4533.0,45429.73,45429.73
2004-03-01,7487.0,75034.71,75034.71
2004-04-01,11017.0,110412.37,110412.37
2004-05-01,11088.0,111123.94,111123.94
2004-06-01,5728.0,57406.02,57406.02
2004-07-01,4390.0,43996.58,43996.58
2004-08-01,5306.0,53176.73,53176.73
2004-09-01,7075.0,70905.65,70905.65
2004-10-01,4351.0,43605.72,43605.72
2004-11-01,5744.0,57566.37,57566.37
2004-12-01,11121.0,111454.66,111454.66
2005-01-01,9886.0,98850.11,98850.11
2005-02-01,7849.0,78482.15,78482.15
2005-03-01,7745.0,77442.26,77442.26
2005-04-01,10189.0,101879.81,101879.81
2005-05-01,11330.0,113288.67,113288.67
2005-06-01,11550.0,115488.45,115488.45
2005-07-01,7396.0,73952.6,73952.6
2005-08-01,2238.0,22377.76,22377.76
2005-09-01,3733.0,37326.27,37326.27
2005-10-01,8913.0,89121.09,89121.09
2005-11-01,10802.0,108009.2,108009.2
2005-12-01,9873.0,98720.13,98720.13
2006-01-01,11174.0,110835.0,110835.0
2006-02-01,9276.0,92009.0,92009.0
2006-03-01,6830.0,67747.0,67747.0
2006-04-01,10355.0,102711.0,102711.0
2006-05-01,9841.0,97613.0,97613.0
2006-06-01,10070.0,99884.0,99884.0
2006-07-01,9999.0,99180.0,99180.0
2006-08-01,6148.0,60982.0,60982.0
2006-09-01,2727.0,27049.0,27049.0
2006-10-01,8051.0,79858.0,79858.0
2006-11-01,11198.0,111073.0,111073.0
2006-12-01,10658.0,105717.0,105717.0
2007-01-01,12242.0,121000.0,121000.0
2007-02-01,3780.0,37362.0,37362.0
2007-03-01,7582.0,74940.0,74940.0
2007-04-01,10959.0,108319.0,108319.0
2007-05-01,9926.0,98109.0,98109.0
2007-06-01,5829.0,57614.0,57614.0
2007-07-01,3991.0,39447.0,39447.0
2007-08-01,893.0,8826.0,8826.0
2007-09-01,1464.0,14470.0,14470.0
2007-10-01,4111.0,40633.0,40633.0
2007-11-01,8042.0,79487.0,79487.0
2007-12-01,7315.0,72301.0,72301.0
2008-01-01,12650.0,124653.0,124653.0
2008-02-01,10592.0,104374.0,104374.0
2008-03-01,4179.0,41180.0,41180.0
2008-04-01,10371.0,102196.0,102196.0
2008-05-01,8807.0,86784.0,86784.0
2008-06-01,4179.0,41180.0,41180.0
2008-07-01,6459.0,63647.0,63647.0
2008-08-01,8883.0,87533.0,87533.0
2008-09-01,8761.0,86331.0,86331.0
2008-10-01,7774.0,76605.0,76605.0
2008-11-01,9550.0,94106.0,94106.0
2008-12-01,10709.0,105526.0,105526.0
2009-01-01,5012.0,48917.0,48917.0
2009-02-01,5218.0,50928.0,50928.0
2009-03-01,11395.0,111215.0,111215.0
2009-04-01,11286.0,110151.0,110151.0
2009-05-01,10336.0,100879.0,100879.0
2009-06-01,8984.0,87684.0,87684.0
2009-07-01,11048.0,107828.0,107828.0
2009-08-01,10196.0,99513.0,99513.0
2009-09-01,4575.0,44652.0,44652.0
2009-10-01,7874.0,76850.0,76850.0
2009-11-01,8790.0,85790.0,85790.0
2009-12-01,8080.0,78861.0,78861.0
2010-01-01,7740.0,75511.0,75511.0
2010-02-01,5130.0,50048.0,50048.0
2010-03-01,7819.0,76282.0,76282.0
2010-04-01,7802.0,76116.0,76116.0
2010-05-01,6758.0,65931.0,65931.0
2010-06-01,3732.0,36409.0,36409.0
2010-07-01,2200.0,21463.0,21463.0
2010-08-01,1349.0,13161.0,13161.0
2010-09-01,949.0,9258.0,9258.0
2010-10-01,8582.0,83726.0,83726.0
2010-11-01,10508.0,102516.0,102516.0
2010-12-01,10783.0,105199.0,105199.0
2011-01-01,6761.0,65690.0,65690.0
2011-02-01,4740.0,46054.0,46054.0
2011-03-01,10536.0,102368.0,102368.0
2011-04-01,11084.0,107692.0,107692.0
2011-05-01,11723.0,113901.0,113901.0
2011-06-01,7122.0,69197.0,69197.0
2011-07-01,2544.0,24718.0,24718.0
2011-08-01,5301.0,51505.0,51505.0
2011-09-01,9356.0,90903.0,90903.0
2011-10-01,11829.0,114931.0,114931.0
2011-11-01,11725.0,113920.0,113920.0
2011-12-01,11874.0,115368.0,115368.0
2012-01-01,10677.0,101602.0,101602.0
2012-02-01,7059.0,67173.0,67173.0
2012-03-01,10332.0,98319.0,98319.0
2012-04-01,6810.0,64804.0,64804.0
2012-05-01,11488.0,109320.0,109320.0
2012-06-01,9232.0,87852.0,87852.0
2012-07-01,1117.0,10629.0,10629.0
2012-08-01,3103.0,29528.0,29528.0
2012-09-01,3005.0,28596.0,28596.0
2012-10-01,6671.0,63481.0,63481.0
2012-11-01,7989.0,76023.0,76023.0
2012-12-01,9036.0,85987.0,85987.0
2013-01-01,8131.0,77578.0,77578.0
2013-02-01,7227.0,68953.0,68953.0
2013-03-01,10172.0,97051.0,97051.0
