measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,89.33,1932.0,1932.0,322.273,2092.0,2092.0
2003-02-01,80.655,1744.0,1744.0,290.975,1889.0,1889.0
2003-03-01,77.256,1671.0,1671.0,278.714,1810.0,1810.0
2003-04-01,64.967,1405.0,1405.0,234.37800000000001,1522.0,1522.0
2003-05-01,75.24900000000001,1627.0,1627.0,271.47200000000004,1762.0,1762.0
2003-06-01,84.819,1834.0,1834.0,305.998,1987.0,1987.0
2003-07-01,99.418,2150.0,2150.0,358.666,2329.0,2329.0
2003-08-01,101.361,2192.0,2192.0,365.675,2374.0,2374.0
2003-09-01,76.74600000000001,1660.0,1660.0,276.874,1798.0,1798.0
2003-10-01,75.47,1632.0,1632.0,272.269,1768.0,1768.0
2003-11-01,78.917,1707.0,1707.0,284.705,1848.0,1848.0
2003-12-01,89.81,1942.0,1942.0,324.002,2104.0,2104.0
2004-01-01,0.0,0.0,0.0,11.25,187.0,187.0
2004-02-01,0.0,0.0,0.0,11.25,187.0,187.0
2004-03-01,45.75,913.0,913.0,11.25,187.0,187.0
2004-04-01,3.519,70.0,70.0,11.25,187.0,187.0
2004-05-01,17.596,351.0,351.0,11.25,187.0,187.0
2004-06-01,14.077,281.0,281.0,11.25,187.0,187.0
2004-07-01,105.577,2108.0,2108.0,11.25,187.0,187.0
2004-08-01,556.038,11100.0,11100.0,11.25,187.0,187.0
2004-09-01,17.596,351.0,351.0,11.25,187.0,187.0
2004-10-01,70.385,1405.0,1405.0,11.25,187.0,187.0
2004-11-01,80.94200000000001,1616.0,1616.0,11.25,187.0,187.0
2004-12-01,3.519,70.0,70.0,11.25,187.0,187.0
2005-01-01,162.187,2932.99,2932.99,426.387,4162.1,4162.1
2005-02-01,55.722,1007.68,1007.68,341.112,3329.71,3329.71
2005-03-01,61.761,1116.89,1116.89,473.356,4620.59,4620.59
2005-04-01,74.81,1352.87,1352.87,449.336,4386.12,4386.12
2005-05-01,69.48,1256.48,1256.48,429.672,4194.18,4194.18
2005-06-01,90.178,1630.78,1630.78,811.099,7917.4,7917.4
2005-07-01,91.79,1659.93,1659.93,1067.7730000000001,10422.89,10422.89
2005-08-01,107.831,1950.02,1950.02,1060.726,10354.1,10354.1
2005-09-01,70.587,1276.5,1276.5,642.201,6268.74,6268.74
2005-10-01,78.388,1417.58,1417.58,455.35900000000004,4444.91,4444.91
2005-11-01,63.017,1139.61,1139.61,399.086,3895.61,3895.61
2005-12-01,133.24800000000002,2409.67,2409.67,498.892,4869.85,4869.85
2006-01-01,21.389,1736.0,1736.0,283.219,2504.0,2504.0
2006-02-01,11.192,908.0,908.0,320.153,2831.0,2831.0
2006-03-01,9.402000000000001,763.0,763.0,421.885,3730.0,3730.0
2006-04-01,18.009,1462.0,1462.0,349.125,3087.0,3087.0
2006-05-01,16.834,1366.0,1366.0,459.887,4066.0,4066.0
2006-06-01,15.301,1242.0,1242.0,592.3860000000001,5238.0,5238.0
2006-07-01,22.164,1799.0,1799.0,1060.055,9373.0,9373.0
2006-08-01,21.499000000000002,1745.0,1745.0,941.9530000000001,8328.0,8328.0
2006-09-01,9.877,802.0,802.0,554.076,4899.0,4899.0
2006-10-01,10.433,847.0,847.0,600.174,5306.0,5306.0
2006-11-01,12.286000000000001,997.0,997.0,403.492,3567.0,3567.0
2006-12-01,13.613000000000001,1105.0,1105.0,409.595,3621.0,3621.0
2007-01-01,0.0,0.0,0.0,161.071,1500.0,1500.0
2007-02-01,0.0,0.0,0.0,250.001,2329.0,2329.0
2007-03-01,0.0,0.0,0.0,66.59400000000001,620.0,620.0
2007-04-01,0.0,0.0,0.0,122.18400000000001,1139.0,1139.0
2007-05-01,0.0,0.0,0.0,292.98,2729.0,2729.0
2007-06-01,0.0,0.0,0.0,389.492,3628.0,3628.0
2007-07-01,0.0,0.0,0.0,575.986,5366.0,5366.0
2007-08-01,0.0,0.0,0.0,879.14,8189.0,8189.0
2007-09-01,0.0,0.0,0.0,380.67900000000003,3546.0,3546.0
2007-10-01,0.0,0.0,0.0,317.152,2955.0,2955.0
2007-11-01,0.0,0.0,0.0,266.98400000000004,2487.0,2487.0
2007-12-01,0.0,0.0,0.0,285.737,2661.0,2661.0
2008-01-01,32.07,615.0,615.0,91.50500000000001,1771.0,1771.0
2008-02-01,30.254,586.0,586.0,49.109,951.0,951.0
2008-03-01,22.943,447.0,447.0,61.835,1197.0,1197.0
2008-04-01,23.96,464.0,464.0,37.160000000000004,720.0,720.0
2008-05-01,21.741,423.0,423.0,24.168000000000003,468.0,468.0
2008-06-01,25.958000000000002,505.0,505.0,72.837,1410.0,1410.0
2008-07-01,24.254,470.0,470.0,117.01,2266.0,2266.0
2008-08-01,16.73,325.0,325.0,104.989,2033.0,2033.0
2008-09-01,26.969,522.0,522.0,51.736000000000004,1002.0,1002.0
2008-10-01,22.519000000000002,435.0,435.0,112.20200000000001,2173.0,2173.0
2008-11-01,18.946,365.0,365.0,95.947,1858.0,1858.0
2008-12-01,49.658,963.0,963.0,80.5,1559.0,1559.0
2009-01-01,14.541,336.0,336.0,56.539,1338.0,1338.0
2009-02-01,8.002,191.0,191.0,48.811,1156.0,1156.0
2009-03-01,20.839000000000002,493.0,493.0,26.915,638.0,638.0
2009-04-01,12.615,302.0,302.0,15.338000000000001,363.0,363.0
2009-05-01,16.607,394.0,394.0,7.958,189.0,189.0
2009-06-01,9.366,220.0,220.0,61.94,1466.0,1466.0
2009-07-01,5.828,139.0,139.0,62.971000000000004,1491.0,1491.0
2009-08-01,8.768,209.0,209.0,66.305,1570.0,1570.0
2009-09-01,10.554,249.0,249.0,23.231,550.0,550.0
2009-10-01,10.068,238.0,238.0,15.844000000000001,375.0,375.0
2009-11-01,12.502,296.0,296.0,10.603,251.0,251.0
2009-12-01,11.637,278.0,278.0,31.218,739.0,739.0
2010-01-01,43.406,493.0,493.0,261.04400000000004,2981.0,2981.0
2010-02-01,36.266,412.0,412.0,196.19500000000002,2240.0,2240.0
2010-03-01,22.909000000000002,261.0,261.0,64.066,731.0,731.0
2010-04-01,33.428000000000004,383.0,383.0,21.346,244.0,244.0
2010-05-01,47.427,539.0,539.0,120.792,1379.0,1379.0
2010-06-01,86.501,986.0,986.0,372.784,4257.0,4257.0
2010-07-01,181.43,2071.0,2071.0,528.322,6032.0,6032.0
2010-08-01,31.923000000000002,365.0,365.0,571.464,6525.0,6525.0
2010-09-01,60.876000000000005,696.0,696.0,160.93200000000002,1838.0,1838.0
2010-10-01,57.191,655.0,655.0,144.11700000000002,1646.0,1646.0
2010-11-01,85.134,974.0,974.0,83.319,951.0,951.0
2010-12-01,33.306000000000004,383.0,383.0,199.822,2282.0,2282.0
2011-01-01,153.098,1763.0,1763.0,181.297,2098.0,2098.0
2011-02-01,109.396,1264.0,1264.0,101.074,1170.0,1170.0
2011-03-01,85.527,992.0,992.0,149.652,1731.0,1731.0
2011-04-01,50.959,592.0,592.0,76.751,888.0,888.0
2011-05-01,128.401,1485.0,1485.0,100.85,1167.0,1167.0
2011-06-01,64.992,754.0,754.0,277.143,3206.0,3206.0
2011-07-01,51.894,603.0,603.0,492.075,5694.0,5694.0
2011-08-01,88.677,1027.0,1027.0,422.356,4886.0,4886.0
2011-09-01,83.02,963.0,963.0,102.597,1187.0,1187.0
2011-10-01,81.605,945.0,945.0,102.533,1186.0,1186.0
2011-11-01,84.271,974.0,974.0,63.971,740.0,740.0
