measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,944.807,5163.0,14326.0
2003-02-01,810.5930000000001,4429.0,12291.0
2003-03-01,874.316,4778.0,13257.0
2003-04-01,886.63,4845.0,13444.0
2003-05-01,981.599,5364.0,14884.0
2003-06-01,964.2080000000001,5269.0,14620.0
2003-07-01,1048.519,5730.0,15899.0
2003-08-01,1083.9560000000001,5923.0,16436.0
2003-09-01,829.755,4534.0,12582.0
2003-10-01,834.201,4558.0,12649.0
2003-11-01,814.119,4449.0,12345.0
2003-12-01,968.9580000000001,5295.0,14693.0
2004-01-01,245.24200000000002,1151.81,3700.17
2004-02-01,243.21900000000002,1142.3,3669.64
2004-03-01,281.155,1320.48,4242.01
2004-04-01,102.328,480.6,1543.91
2004-05-01,487.28400000000005,2288.58,7352.05
2004-06-01,904.03,4245.88,13639.84
2004-07-01,1408.314,6614.3,21248.38
2004-08-01,661.915,3108.76,9986.86
2004-09-01,298.743,1403.08,4507.38
2004-10-01,62.295,292.57,939.89
2004-11-01,136.03300000000002,638.89,2052.44
2004-12-01,441.841,2075.15,6666.42
2005-01-01,39.634,186.15,373.49
2005-02-01,35.774,168.02,337.12
2005-03-01,38.608000000000004,181.32,363.82
2005-04-01,38.793,182.2,365.56
2005-05-01,42.607,200.11,401.5
2005-06-01,54.726,257.02,515.7
2005-07-01,70.077,329.12,660.37
2005-08-01,72.622,341.08,684.35
2005-09-01,54.773,257.24,516.15
2005-10-01,42.514,199.67,400.63
2005-11-01,37.933,178.16,357.46
2005-12-01,43.28,203.27,407.85
2006-01-01,1.364,6.41,11.68
2006-02-01,1.203,5.65,10.3
2006-03-01,1.332,6.26,11.41
2006-04-01,1.2690000000000001,5.96,10.87
2006-05-01,1.48,6.95,12.67
2006-06-01,1.568,7.36,13.43
2006-07-01,1.766,8.29,15.12
2006-08-01,1.824,8.57,15.62
2006-09-01,1.485,6.98,12.72
2006-10-01,1.5570000000000002,7.31,13.33
2006-11-01,1.315,6.18,11.26
2006-12-01,1.475,6.93,12.63
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
