measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2024-01-01,0.0,0.0,0.0,189.0,645.0,645.0
2024-02-01,-1.0,0.0,0.0,625.0,2133.0,2133.0
2024-03-01,-2.0,0.0,0.0,690.0,2354.0,2354.0
2024-04-01,-2.0,0.0,0.0,800.0,2730.0,2730.0
2024-05-01,-1.0,0.0,0.0,747.0,2549.0,2549.0
2024-06-01,-1.0,0.0,0.0,720.0,2457.0,2457.0
2024-07-01,-2.0,0.0,0.0,873.0,2979.0,2979.0
2024-08-01,-2.0,0.0,0.0,959.0,3272.0,3272.0
2024-09-01,-2.0,0.0,0.0,980.0,3344.0,3344.0
2024-10-01,-2.0,0.0,0.0,831.0,2835.0,2835.0
2024-11-01,-1.0,0.0,0.0,469.0,1600.0,1600.0
2024-12-01,-2.0,0.0,0.0,150.0,512.0,512.0
