measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,658.26,6741.24,6741.24
2003-02-01,560.178,5736.78,5736.78
2003-03-01,637.9390000000001,6533.13,6533.13
2003-04-01,661.614,6775.59,6775.59
2003-05-01,682.461,6989.08,6989.08
2003-06-01,602.635,6171.59,6171.59
2003-07-01,586.873,6010.17,6010.17
2003-08-01,628.537,6436.85,6436.85
2003-09-01,497.785,5097.82,5097.82
2003-10-01,594.073,6083.9,6083.9
2003-11-01,657.529,6733.75,6733.75
2003-12-01,680.1170000000001,6965.08,6965.08
2004-01-01,434.209,4351.64,4351.64
2004-02-01,269.655,2702.48,2702.48
2004-03-01,742.525,7441.59,7441.59
2004-04-01,872.479,8743.98,8743.98
2004-05-01,769.3280000000001,7710.21,7710.21
2004-06-01,525.014,5261.69,5261.69
2004-07-01,425.112,4260.47,4260.47
2004-08-01,542.558,5437.52,5437.52
2004-09-01,487.49,4885.62,4885.62
2004-10-01,170.565,1709.4,1709.4
2004-11-01,384.014,3848.59,3848.59
2004-12-01,594.052,5953.59,5953.59
2005-01-01,735.668,7355.94,7355.94
2005-02-01,636.057,6359.93,6359.93
2005-03-01,696.773,6967.04,6967.04
2005-04-01,665.561,6654.95,6654.95
2005-05-01,602.0590000000001,6019.99,6019.99
2005-06-01,678.163,6780.95,6780.95
2005-07-01,727.924,7278.51,7278.51
2005-08-01,615.915,6158.53,6158.53
2005-09-01,509.635,5095.84,5095.84
2005-10-01,434.966,4349.22,4349.22
2005-11-01,465.5,4654.53,4654.53
2005-12-01,569.78,5697.23,5697.23
2006-01-01,761.383,7552.0,7552.0
2006-02-01,686.542,6810.0,6810.0
2006-03-01,604.8530000000001,6000.0,6000.0
2006-04-01,658.363,6530.0,6530.0
2006-05-01,778.404,7721.0,7721.0
2006-06-01,764.8330000000001,7586.0,7586.0
2006-07-01,802.032,7955.0,7955.0
2006-08-01,796.236,7898.0,7898.0
2006-09-01,516.851,5127.0,5127.0
2006-10-01,455.641,4520.0,4520.0
2006-11-01,533.706,5294.0,5294.0
2006-12-01,565.155,5606.0,5606.0
2007-01-01,463.606,4582.0,4582.0
2007-02-01,293.66700000000003,2903.0,2903.0
2007-03-01,401.851,3972.0,3972.0
2007-04-01,517.549,5115.0,5115.0
2007-05-01,463.529,4582.0,4582.0
2007-06-01,235.067,2323.0,2323.0
2007-07-01,324.608,3208.0,3208.0
2007-08-01,160.43300000000002,1586.0,1586.0
2007-09-01,112.602,1113.0,1113.0
2007-10-01,287.329,2840.0,2840.0
2007-11-01,463.52,4581.0,4581.0
2007-12-01,478.24,4727.0,4727.0
2008-01-01,779.0120000000001,7676.0,7676.0
2008-02-01,718.991,7085.0,7085.0
2008-03-01,858.355,8458.0,8458.0
2008-04-01,859.78,8472.0,8472.0
2008-05-01,659.128,6495.0,6495.0
2008-06-01,592.613,5840.0,5840.0
2008-07-01,553.3380000000001,5453.0,5453.0
2008-08-01,743.855,7330.0,7330.0
2008-09-01,197.327,1944.0,1944.0
