measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2003-01-01,719.8760000000001,7372.25,7372.25
2003-02-01,664.134,6801.4,6801.4
2003-03-01,607.993,6226.46,6226.46
2003-04-01,641.2420000000001,6566.96,6566.96
2003-05-01,637.913,6532.87,6532.87
2003-06-01,635.52,6508.36,6508.36
2003-07-01,699.077,7159.25,7159.25
2003-08-01,734.618,7523.22,7523.22
2003-09-01,657.245,6730.85,6730.85
2003-10-01,551.748,5650.45,5650.45
2003-11-01,486.613,4983.4,4983.4
2003-12-01,708.02,7250.83,7250.83
2005-01-01,885.518,8854.3,8854.3
2005-02-01,719.591,7195.19,7195.19
2005-03-01,786.2270000000001,7861.48,7861.48
2005-04-01,985.618,9855.19,9855.19
2005-05-01,730.26,7301.87,7301.87
2005-06-01,654.27,6542.04,6542.04
2005-07-01,555.513,5554.57,5554.57
2005-08-01,438.014,4379.71,4379.71
2005-09-01,378.373,3783.35,3783.35
2005-10-01,769.62,7695.43,7695.43
2005-11-01,845.148,8450.64,8450.64
2005-12-01,893.8480000000001,8937.58,8937.58
2006-01-01,877.4540000000001,8703.0,8703.0
2006-02-01,791.2040000000001,7848.0,7848.0
2006-03-01,697.062,6914.0,6914.0
2006-04-01,758.729,7526.0,7526.0
2006-05-01,897.071,8898.0,8898.0
2006-06-01,881.43,8743.0,8743.0
2006-07-01,924.3,9168.0,9168.0
2006-08-01,917.6210000000001,9102.0,9102.0
2006-09-01,595.645,5908.0,5908.0
2006-10-01,525.1030000000001,5208.0,5208.0
2006-11-01,615.0690000000001,6101.0,6101.0
2006-12-01,651.311,6460.0,6460.0
2007-01-01,597.679,5907.0,5907.0
2007-02-01,432.08700000000005,4271.0,4271.0
2007-03-01,500.74600000000004,4949.0,4949.0
2007-04-01,714.955,7067.0,7067.0
2007-05-01,756.946,7482.0,7482.0
2007-06-01,448.971,4438.0,4438.0
2007-07-01,362.579,3584.0,3584.0
2007-08-01,311.56600000000003,3080.0,3080.0
2007-09-01,297.324,2939.0,2939.0
2007-10-01,389.618,3851.0,3851.0
2007-11-01,585.865,5791.0,5791.0
2007-12-01,551.563,5452.0,5452.0
2008-01-01,701.0110000000001,6908.0,6908.0
2008-02-01,724.033,7135.0,7135.0
2008-03-01,822.418,8104.0,8104.0
2008-04-01,1015.139,10003.0,10003.0
2008-05-01,745.715,7348.0,7348.0
2008-06-01,715.249,7048.0,7048.0
2008-07-01,716.2040000000001,7057.0,7057.0
2008-08-01,907.297,8941.0,8941.0
2008-09-01,535.423,5276.0,5276.0
2008-10-01,520.315,5127.0,5127.0
2008-11-01,706.1310000000001,6958.0,6958.0
2008-12-01,802.065,7904.0,7904.0
2009-01-01,767.255,7488.0,7488.0
2009-02-01,643.097,6277.0,6277.0
2009-03-01,862.899,8422.0,8422.0
2009-04-01,951.1560000000001,9283.0,9283.0
2009-05-01,848.9110000000001,8285.0,8285.0
2009-06-01,646.022,6305.0,6305.0
2009-07-01,878.124,8570.0,8570.0
2009-08-01,777.795,7591.0,7591.0
2009-09-01,421.18800000000005,4111.0,4111.0
2009-10-01,536.5160000000001,5236.0,5236.0
2009-11-01,667.711,6517.0,6517.0
2009-12-01,836.326,8163.0,8163.0
2010-01-01,684.505,6678.0,6678.0
2010-02-01,598.445,5838.0,5838.0
2010-03-01,824.503,8044.0,8044.0
2010-04-01,929.6450000000001,9070.0,9070.0
2010-05-01,669.331,6530.0,6530.0
2010-06-01,497.891,4857.0,4857.0
2010-07-01,405.826,3959.0,3959.0
2010-08-01,406.619,3967.0,3967.0
2010-09-01,346.49600000000004,3380.0,3380.0
2010-10-01,777.5550000000001,7586.0,7586.0
2010-11-01,732.494,7146.0,7146.0
2010-12-01,694.69,6777.0,6777.0
2011-01-01,901.946,8763.0,8763.0
2011-02-01,747.858,7266.0,7266.0
2011-03-01,1045.855,10162.0,10162.0
2011-04-01,1264.693,12288.0,12288.0
2011-05-01,1445.376,14043.0,14043.0
2011-06-01,851.941,8277.0,8277.0
2011-07-01,557.779,5419.0,5419.0
2011-08-01,589.561,5728.0,5728.0
2011-09-01,900.618,8750.0,8750.0
2011-10-01,1028.998,9998.0,9998.0
2011-11-01,772.838,7509.0,7509.0
2011-12-01,991.537,9634.0,9634.0
2012-01-01,523.343,4980.0,4980.0
2012-02-01,428.7,4080.0,4080.0
2012-03-01,596.945,5681.0,5681.0
2012-04-01,456.023,4340.0,4340.0
2012-05-01,610.353,5808.0,5808.0
2012-06-01,499.748,4756.0,4756.0
2012-07-01,354.075,3369.0,3369.0
2012-08-01,296.989,2826.0,2826.0
2012-09-01,306.708,2919.0,2919.0
2012-10-01,459.726,4375.0,4375.0
2012-11-01,442.277,4209.0,4209.0
2012-12-01,525.113,4997.0,4997.0
2013-01-01,558.889,5332.0,5332.0
2013-02-01,550.223,5250.0,5250.0
2013-03-01,591.909,5647.0,5647.0
2013-04-01,702.619,6704.0,6704.0
2013-05-01,635.92,6067.0,6067.0
2013-06-01,728.534,6951.0,6951.0
2013-07-01,650.103,6203.0,6203.0
2013-08-01,384.448,3668.0,3668.0
2013-09-01,436.346,4163.0,4163.0
2013-10-01,389.513,3716.0,3716.0
2013-11-01,429.119,4094.0,4094.0
2013-12-01,479.377,4574.0,4574.0
2014-01-01,653.127,6211.0,6211.0
2014-02-01,481.621,4580.0,4580.0
2014-03-01,438.038,4166.0,4166.0
2014-04-01,794.717,7558.0,7558.0
2014-05-01,889.745,8461.0,8461.0
2014-06-01,580.317,5519.0,5519.0
2014-07-01,564.197,5366.0,5366.0
2014-08-01,517.196,4919.0,4919.0
2014-09-01,323.451,3076.0,3076.0
2014-10-01,405.728,3858.0,3858.0
2014-11-01,441.972,4203.0,4203.0
2014-12-01,648.891,6171.0,6171.0
2015-01-01,469.894,4379.0,4379.0
2015-02-01,373.013,3476.0,3476.0
2015-03-01,360.708,3361.0,3361.0
2015-04-01,582.019,5424.0,5424.0
2015-05-01,442.622,4125.0,4125.0
2015-06-01,593.613,5532.0,5532.0
2015-07-01,386.538,3602.0,3602.0
2015-08-01,294.08,2741.0,2741.0
2015-09-01,219.694,2047.0,2047.0
2015-10-01,321.63,2997.0,2997.0
2015-11-01,326.253,3040.0,3040.0
2015-12-01,479.936,4473.0,4473.0
2016-01-01,546.804,5048.0,5048.0
2016-02-01,564.331,5210.0,5210.0
2016-03-01,672.759,6211.0,6211.0
2016-04-01,664.784,6137.0,6137.0
2016-05-01,477.996,4413.0,4413.0
2016-06-01,288.152,2660.0,2660.0
2016-07-01,304.437,2811.0,2811.0
2016-08-01,259.465,2395.0,2395.0
2016-09-01,233.147,2152.0,2152.0
2016-10-01,239.058,2207.0,2207.0
2016-11-01,305.515,2821.0,2821.0
2016-12-01,443.552,4095.0,4095.0
2017-01-01,563.568,5192.0,5192.0
2017-02-01,560.951,5168.0,5168.0
2017-03-01,691.063,6367.0,6367.0
2017-04-01,961.132,8855.0,8855.0
2017-05-01,1005.562,9264.0,9264.0
2017-06-01,768.27,7078.0,7078.0
2017-07-01,639.779,5894.0,5894.0
2017-08-01,402.362,3707.0,3707.0
2017-09-01,303.47,2796.0,2796.0
2017-10-01,292.004,2690.0,2690.0
2017-11-01,691.312,6369.0,6369.0
2017-12-01,535.527,4934.0,4934.0
2018-01-01,822.886,7492.0,7492.0
2018-02-01,880.614,8017.0,8017.0
2018-03-01,975.864,8884.0,8884.0
2018-04-01,1169.937,10651.0,10651.0
2018-05-01,954.835,8693.0,8693.0
2018-06-01,435.634,3966.0,3966.0
2018-07-01,376.463,3427.0,3427.0
2018-08-01,518.926,4724.0,4724.0
2018-09-01,497.828,4532.0,4532.0
2018-10-01,742.0,6755.0,6755.0
2018-11-01,1021.152,9297.0,9297.0
2018-12-01,1093.861,9959.0,9959.0
2019-01-01,959.607,8545.0,8545.0
2019-02-01,891.267,7937.0,7937.0
2019-03-01,940.695,8377.0,8377.0
2019-04-01,1020.0,9083.0,9083.0
2019-05-01,1083.583,9649.0,9649.0
2019-06-01,771.99,6875.0,6875.0
2019-07-01,468.81,4175.0,4175.0
2019-08-01,263.673,2348.0,2348.0
2019-09-01,234.318,2087.0,2087.0
2019-10-01,511.392,4554.0,4554.0
2019-11-01,623.707,5554.0,5554.0
2019-12-01,845.958,7533.0,7533.0
2020-01-01,808.23,7086.0,7086.0
2020-02-01,688.822,6039.0,6039.0
2020-03-01,939.987,8241.0,8241.0
2020-04-01,1014.193,8891.0,8891.0
2020-05-01,913.968,8013.0,8013.0
2020-06-01,302.512,2652.0,2652.0
2020-07-01,384.242,3369.0,3369.0
2020-08-01,207.744,1821.0,1821.0
2020-09-01,118.259,1037.0,1037.0
2020-10-01,439.84,3856.0,3856.0
2020-11-01,518.641,4547.0,4547.0
2020-12-01,699.562,6133.0,6133.0
2021-01-01,1034.676,9151.0,9151.0
2021-02-01,664.602,5878.0,5878.0
2021-03-01,1023.635,9053.0,9053.0
2021-04-01,1262.886,11169.0,11169.0
2021-05-01,968.83,8568.0,8568.0
2021-06-01,429.373,3797.0,3797.0
2021-07-01,855.198,7563.0,7563.0
2021-08-01,598.757,5295.0,5295.0
2021-09-01,689.442,6097.0,6097.0
2021-10-01,739.91,6544.0,6544.0
2021-11-01,1045.084,9243.0,9243.0
2021-12-01,1025.607,9070.0,9070.0
2022-01-01,370.204,1263.0,1263.0
2022-02-01,457.876,1562.0,1562.0
2022-03-01,671.548,2291.0,2291.0
2022-04-01,769.163,2624.0,2624.0
2022-05-01,560.524,1913.0,1913.0
2022-06-01,264.337,902.0,902.0
2022-07-01,150.466,513.0,513.0
2022-08-01,131.859,450.0,450.0
2022-09-01,246.39,841.0,841.0
2022-10-01,322.922,1102.0,1102.0
2022-11-01,358.651,1224.0,1224.0
2022-12-01,519.06,1771.0,1771.0
2023-01-01,1158.0,3951.0,3951.0
2023-02-01,824.0,2811.0,2811.0
2023-03-01,1068.0,3644.0,3644.0
2023-04-01,633.0,2160.0,2160.0
2023-05-01,682.0,2327.0,2327.0
2023-06-01,93.0,317.0,317.0
2023-07-01,1141.0,3893.0,3893.0
2023-08-01,812.0,2771.0,2771.0
2023-09-01,799.0,2726.0,2726.0
2023-10-01,1175.0,4009.0,4009.0
2023-11-01,869.0,2965.0,2965.0
2023-12-01,798.0,2723.0,2723.0
2024-01-01,1230.0,4197.0,4197.0
2024-02-01,920.0,3139.0,3139.0
2024-03-01,1210.0,4129.0,4129.0
2024-04-01,1156.0,3944.0,3944.0
2024-05-01,961.0,3279.0,3279.0
2024-06-01,399.0,1361.0,1361.0
2024-07-01,66.0,225.0,225.0
2024-08-01,147.0,502.0,502.0
2024-09-01,7.0,24.0,24.0
2024-10-01,-3.0,0.0,0.0
2024-11-01,46.0,157.0,157.0
2024-12-01,261.0,891.0,891.0
