measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2013-01-01,789.928,7537.0,7537.0
2013-02-01,675.011,6440.0,6440.0
2013-03-01,778.805,7431.0,7431.0
2013-04-01,687.653,6561.0,6561.0
2013-05-01,708.481,6760.0,6760.0
2013-06-01,689.271,6576.0,6576.0
2013-07-01,792.85,7565.0,7565.0
2013-08-01,753.39,7188.0,7188.0
2013-09-01,692.507,6607.0,6607.0
2013-10-01,744.434,7103.0,7103.0
2013-11-01,837.154,7987.0,7987.0
2013-12-01,826.516,7886.0,7886.0
2014-01-01,635.278,6041.0,6041.0
2014-02-01,605.372,5757.0,5757.0
2014-03-01,672.421,6395.0,6395.0
2014-04-01,655.377,6233.0,6233.0
2014-05-01,719.546,6843.0,6843.0
2014-06-01,687.807,6541.0,6541.0
2014-07-01,712.063,6772.0,6772.0
2014-08-01,701.835,6674.0,6674.0
2014-09-01,653.103,6211.0,6211.0
2014-10-01,680.936,6476.0,6476.0
2014-11-01,712.173,6773.0,6773.0
2014-12-01,727.089,6915.0,6915.0
2015-01-01,462.8,4313.0,4313.0
2015-02-01,400.642,3734.0,3734.0
2015-03-01,459.179,4279.0,4279.0
2015-04-01,442.399,4123.0,4123.0
2015-05-01,464.32,4327.0,4327.0
2015-06-01,467.022,4352.0,4352.0
2015-07-01,546.673,5094.0,5094.0
2015-08-01,535.613,4991.0,4991.0
2015-09-01,495.567,4618.0,4618.0
2015-10-01,485.374,4523.0,4523.0
2015-11-01,508.134,4735.0,4735.0
2015-12-01,516.277,4811.0,4811.0
2016-01-01,550.347,5081.0,5081.0
2016-02-01,515.858,4762.0,4762.0
2016-03-01,552.57,5101.0,5101.0
2016-04-01,559.322,5164.0,5164.0
2016-05-01,562.745,5195.0,5195.0
2016-06-01,538.593,4972.0,4972.0
2016-07-01,535.988,4948.0,4948.0
2016-08-01,525.673,4853.0,4853.0
2016-09-01,479.866,4430.0,4430.0
2016-10-01,494.611,4566.0,4566.0
2016-11-01,536.185,4950.0,4950.0
2016-12-01,542.242,5006.0,5006.0
