measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2013-05-01,1667.944,15914.0,15914.0
2013-06-01,964.943,9207.0,9207.0
2013-07-01,801.347,7646.0,7646.0
2013-08-01,585.249,5584.0,5584.0
2013-09-01,899.111,8578.0,8578.0
2013-10-01,1514.187,14447.0,14447.0
2013-11-01,2338.995,22316.0,22316.0
2013-12-01,2242.224,21393.0,21393.0
2014-01-01,2131.661,20272.0,20272.0
2014-02-01,1214.47,11550.0,11550.0
2014-03-01,1506.148,14323.0,14323.0
2014-04-01,1726.53,16419.0,16419.0
2014-05-01,1225.069,11650.0,11650.0
2014-06-01,798.927,7598.0,7598.0
2014-07-01,713.971,6790.0,6790.0
2014-08-01,460.28,4377.0,4377.0
2014-09-01,465.974,4431.0,4431.0
2014-10-01,1340.072,12744.0,12744.0
2014-11-01,1835.465,17455.0,17455.0
2014-12-01,1302.433,12386.0,12386.0
2015-01-01,1549.016,14435.0,14435.0
2015-02-01,1329.947,12394.0,12394.0
2015-03-01,1305.283,12164.0,12164.0
2015-04-01,1468.415,13684.0,13684.0
2015-05-01,1159.182,10802.0,10802.0
2015-06-01,973.509,9072.0,9072.0
2015-07-01,571.312,5324.0,5324.0
2015-08-01,549.411,5120.0,5120.0
2015-09-01,688.62,6417.0,6417.0
2015-10-01,1556.073,14501.0,14501.0
2015-11-01,1710.037,15936.0,15936.0
2015-12-01,1807.195,16841.0,16841.0
2016-01-01,1899.597,17537.0,17537.0
2016-02-01,1638.524,15127.0,15127.0
2016-03-01,1487.067,13729.0,13729.0
2016-04-01,1322.268,12207.0,12207.0
2016-05-01,1027.867,9489.0,9489.0
2016-06-01,865.789,7993.0,7993.0
2016-07-01,565.559,5221.0,5221.0
2016-08-01,474.466,4380.0,4380.0
2016-09-01,669.06,6177.0,6177.0
2016-10-01,1155.284,10666.0,10666.0
2016-11-01,1442.02,13313.0,13313.0
2016-12-01,2080.499,19207.0,19207.0
2017-01-01,1447.747,13338.0,13338.0
2017-02-01,1537.167,14162.0,14162.0
2017-03-01,1613.428,14865.0,14865.0
2017-04-01,1572.849,14491.0,14491.0
2017-05-01,1334.499,12295.0,12295.0
2017-06-01,1129.11,10402.0,10402.0
2017-07-01,568.864,5241.0,5241.0
2017-08-01,504.97,4652.0,4652.0
2017-09-01,645.688,5949.0,5949.0
2017-10-01,1456.595,13420.0,13420.0
2017-11-01,1605.877,14795.0,14795.0
2017-12-01,1591.206,14660.0,14660.0
2018-01-01,1790.009,16296.0,16296.0
2018-02-01,1301.249,11847.0,11847.0
2018-03-01,1467.17,13357.0,13357.0
2018-04-01,1171.053,10661.0,10661.0
2018-05-01,996.032,9068.0,9068.0
2018-06-01,687.29,6257.0,6257.0
2018-07-01,574.974,5235.0,5235.0
2018-08-01,621.573,5659.0,5659.0
2018-09-01,698.336,6358.0,6358.0
2018-10-01,1260.138,11472.0,11472.0
2018-11-01,1198.396,10910.0,10910.0
2018-12-01,1313.78,11961.0,11961.0
2019-01-01,1590.555,14164.0,14164.0
2019-02-01,1231.694,10968.0,10968.0
2019-03-01,1358.485,12097.0,12097.0
2019-04-01,1377.858,12270.0,12270.0
2019-05-01,1069.635,9525.0,9525.0
2019-06-01,997.402,8882.0,8882.0
2019-07-01,596.762,5314.0,5314.0
2019-08-01,554.255,4936.0,4936.0
2019-09-01,625.414,5569.0,5569.0
2019-10-01,1163.962,10365.0,10365.0
2019-11-01,1155.305,10288.0,10288.0
2019-12-01,1549.673,13800.0,13800.0
2020-01-01,1254.604,10999.0,10999.0
2020-02-01,1202.541,10543.0,10543.0
2020-03-01,1155.335,10129.0,10129.0
2020-04-01,1125.934,9871.0,9871.0
2020-05-01,1185.611,10394.0,10394.0
2020-06-01,945.513,8289.0,8289.0
2020-07-01,548.831,4812.0,4812.0
2020-08-01,501.454,4396.0,4396.0
2020-09-01,828.95,7267.0,7267.0
2020-10-01,1101.187,9654.0,9654.0
2020-11-01,1563.152,13704.0,13704.0
2020-12-01,1522.888,13351.0,13351.0
2021-01-01,967.643,8558.0,8558.0
2021-02-01,1137.767,10062.0,10062.0
2021-03-01,1459.75,12910.0,12910.0
2021-04-01,1134.654,10035.0,10035.0
2021-05-01,837.042,7403.0,7403.0
2021-06-01,876.285,7750.0,7750.0
2021-07-01,528.914,4678.0,4678.0
2021-08-01,475.372,4204.0,4204.0
2021-09-01,1031.84,9126.0,9126.0
2021-10-01,893.22,7900.0,7900.0
2021-11-01,1196.539,10582.0,10582.0
2021-12-01,1339.974,11851.0,11851.0
2022-01-01,1334.565,4554.0,4554.0
2022-02-01,1519.558,5185.0,5185.0
2022-03-01,1563.299,5334.0,5334.0
2022-04-01,1392.259,4750.0,4750.0
