measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2013-01-01,67.564,645.0,645.0
2013-02-01,98.098,936.0,936.0
2013-03-01,137.525,1312.0,1312.0
2013-04-01,148.481,1417.0,1417.0
2013-05-01,168.153,1604.0,1604.0
2013-06-01,194.177,1853.0,1853.0
2013-07-01,180.751,1725.0,1725.0
2013-08-01,209.672,2000.0,2000.0
2013-09-01,208.932,1993.0,1993.0
2013-10-01,220.018,2099.0,2099.0
2013-11-01,180.826,1725.0,1725.0
2013-12-01,182.803,1744.0,1744.0
2014-01-01,117.278,1115.0,1115.0
2014-02-01,128.242,1220.0,1220.0
2014-03-01,207.554,1974.0,1974.0
2014-04-01,234.984,2235.0,2235.0
2014-05-01,274.692,2612.0,2612.0
2014-06-01,299.9,2852.0,2852.0
2014-07-01,276.95,2634.0,2634.0
2014-08-01,288.171,2741.0,2741.0
2014-09-01,284.588,2706.0,2706.0
2014-10-01,262.68,2498.0,2498.0
2014-11-01,213.401,2029.0,2029.0
2014-12-01,146.56,1394.0,1394.0
2015-01-01,130.28,1214.0,1214.0
2015-02-01,167.437,1560.0,1560.0
2015-03-01,239.013,2227.0,2227.0
2015-04-01,272.07,2535.0,2535.0
2015-05-01,273.109,2545.0,2545.0
2015-06-01,282.937,2637.0,2637.0
2015-07-01,286.533,2670.0,2670.0
2015-08-01,292.059,2722.0,2722.0
2015-09-01,241.689,2252.0,2252.0
2015-10-01,206.334,1923.0,1923.0
2015-11-01,189.059,1762.0,1762.0
2015-12-01,163.48,1523.0,1523.0
2016-01-01,118.786,1097.0,1097.0
2016-02-01,237.65,2194.0,2194.0
2016-03-01,206.671,1908.0,1908.0
2016-04-01,232.126,2143.0,2143.0
2016-05-01,286.568,2646.0,2646.0
2016-06-01,284.556,2627.0,2627.0
2016-07-01,327.713,3025.0,3025.0
2016-08-01,319.184,2947.0,2947.0
2016-09-01,297.409,2746.0,2746.0
2016-10-01,260.863,2408.0,2408.0
2016-11-01,228.376,2108.0,2108.0
2016-12-01,183.098,1690.0,1690.0
2017-01-01,112.366,1035.0,1035.0
2017-02-01,130.397,1201.0,1201.0
2017-03-01,217.93,2008.0,2008.0
2017-04-01,232.958,2146.0,2146.0
2017-05-01,272.681,2512.0,2512.0
2017-06-01,288.851,2661.0,2661.0
2017-07-01,254.314,2343.0,2343.0
2017-08-01,244.54,2253.0,2253.0
2017-09-01,229.254,2112.0,2112.0
2017-10-01,212.108,1954.0,1954.0
