measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2019-01-01,101.886,907.0,907.0
2019-02-01,107.356,956.0,956.0
2019-03-01,159.93,1424.0,1424.0
2019-04-01,188.274,1677.0,1677.0
2019-05-01,200.441,1785.0,1785.0
2019-06-01,225.458,2008.0,2008.0
2019-07-01,213.405,1900.0,1900.0
2019-08-01,217.243,1935.0,1935.0
2019-09-01,179.327,1597.0,1597.0
2019-10-01,176.27,1570.0,1570.0
2019-11-01,109.555,976.0,976.0
2019-12-01,79.855,711.0,711.0
2020-01-01,110.365,968.0,968.0
2020-02-01,115.915,1016.0,1016.0
2020-03-01,132.477,1161.0,1161.0
2020-04-01,184.227,1615.0,1615.0
2020-05-01,205.354,1800.0,1800.0
2020-06-01,192.976,1692.0,1692.0
2020-07-01,188.698,1654.0,1654.0
2020-08-01,178.229,1563.0,1563.0
2020-09-01,156.922,1376.0,1376.0
2020-10-01,150.07,1316.0,1316.0
2020-11-01,120.577,1057.0,1057.0
2020-12-01,111.19,975.0,975.0
2021-01-01,120.436,1065.0,1065.0
2021-02-01,141.167,1248.0,1248.0
2021-03-01,176.299,1559.0,1559.0
2021-04-01,187.627,1659.0,1659.0
2021-05-01,211.512,1871.0,1871.0
2021-06-01,209.43,1852.0,1852.0
2021-07-01,212.248,1877.0,1877.0
2021-08-01,200.116,1770.0,1770.0
2021-09-01,185.231,1638.0,1638.0
2021-10-01,179.211,1585.0,1585.0
2021-11-01,121.247,1072.0,1072.0
2021-12-01,104.476,924.0,924.0
2022-01-01,127.06,434.0,434.0
2022-02-01,141.825,484.0,484.0
2022-03-01,166.791,569.0,569.0
2022-04-01,210.732,719.0,719.0
2022-05-01,232.693,794.0,794.0
2022-06-01,196.054,669.0,669.0
2022-07-01,215.658,736.0,736.0
2022-08-01,177.005,604.0,604.0
2022-09-01,180.322,615.0,615.0
2022-10-01,132.306,451.0,451.0
2022-11-01,115.721,395.0,395.0
2022-12-01,99.833,341.0,341.0
2023-01-01,136.0,464.0,464.0
2023-02-01,145.0,495.0,495.0
2023-03-01,161.0,549.0,549.0
2023-04-01,208.0,710.0,710.0
2023-05-01,197.0,672.0,672.0
2023-06-01,188.0,641.0,641.0
2023-07-01,185.0,631.0,631.0
2023-08-01,178.0,607.0,607.0
2023-09-01,174.0,594.0,594.0
2023-10-01,187.0,638.0,638.0
2023-11-01,152.0,519.0,519.0
2023-12-01,147.0,502.0,502.0
2024-01-01,132.0,450.0,450.0
2024-02-01,162.0,553.0,553.0
2024-03-01,180.0,614.0,614.0
2024-04-01,198.0,676.0,676.0
2024-05-01,204.0,696.0,696.0
2024-06-01,166.0,566.0,566.0
2024-07-01,179.0,611.0,611.0
2024-08-01,160.0,546.0,546.0
2024-09-01,161.0,549.0,549.0
2024-10-01,159.0,543.0,543.0
2024-11-01,127.0,433.0,433.0
2024-12-01,140.0,478.0,478.0
