measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,27511.54,229441.0,270512.0
2003-02-01,27558.58,230278.0,267800.0
2003-03-01,29546.02,247139.0,287411.0
2003-04-01,22234.0,171645.0,197511.0
2003-05-01,10929.0,48106.0,54333.0
2003-06-01,27418.0,242901.0,255888.0
2003-07-01,31372.0,262844.0,293319.0
2003-08-01,30519.0,250022.0,282042.0
2003-09-01,28882.0,241086.0,271462.0
2003-10-01,30068.0,256479.0,287594.0
2003-11-01,19990.0,162892.0,186688.0
2003-12-01,32050.0,255406.0,297398.0
2004-01-01,30183.687,223112.37,282130.23
2004-02-01,27302.122,201812.35,255195.93
2004-03-01,27066.629,200071.63,252994.75
2004-04-01,25568.045,188994.37,238987.32
2004-05-01,28099.433,207705.94,262648.48
2004-06-01,25604.826,189266.25,239331.11
2004-07-01,28808.332000000002,212945.99,269274.65
2004-08-01,28740.184,212442.26,268637.66
2004-09-01,27993.059,206919.64,261654.19
2004-10-01,25306.186,187058.76,236539.7
2004-11-01,27357.367,202220.72,255712.32
2004-12-01,27881.249,206093.16,260609.1
2005-01-01,22782.731,168405.84,216288.89
2005-02-01,20563.791,152003.83,195223.28
2005-03-01,22192.497,164042.93,210685.47
2005-04-01,22299.081,164830.78,211697.34
2005-05-01,24491.213,181034.63,232508.44
2005-06-01,31457.537,232528.43,298643.55
2005-07-01,40281.962,297756.99,382418.63
2005-08-01,41744.934,308571.01,396307.43
2005-09-01,31484.591,232728.41,298900.4
2005-10-01,24438.126,180642.22,232004.46
2005-11-01,21804.643,161175.98,207003.37
2005-12-01,24878.455,183897.05,236184.74
2006-01-01,26624.615,196804.34,249824.01
2006-02-01,23474.248,173517.4,220263.5
2006-03-01,26000.906,192194.0,243971.63
2006-04-01,24773.711,183122.8,232456.62
2006-05-01,28875.804,213444.73,270947.36
2006-06-01,30606.959,226241.12,287191.14
2006-07-01,34462.086,254737.52,323364.56
2006-08-01,35601.433,263159.36,334055.27
2006-09-01,28987.987,214273.97,272000.01
2006-10-01,30387.739,224620.68,285134.15
2006-11-01,25669.018,189740.74,240857.46
2006-12-01,28784.995000000003,212773.49,270095.29
2007-01-01,22156.724000000002,165612.0,211210.0
2007-02-01,20153.996,150642.0,192118.0
2007-03-01,18642.948,139347.0,177714.0
2007-04-01,18556.682,138703.0,176892.0
2007-05-01,20698.453,154712.0,197308.0
2007-06-01,24472.544,182921.0,233285.0
2007-07-01,33336.937,249178.0,317784.0
2007-08-01,36957.377,276239.0,352296.0
2007-09-01,29123.169,217682.0,277617.0
2007-10-01,27600.142,206299.0,263098.0
2007-11-01,26240.74,196137.0,250140.0
2007-12-01,29241.287,218565.0,278742.0
2008-01-01,24782.277000000002,183090.0,232029.0
2008-02-01,20765.231,153412.0,194419.0
2008-03-01,19488.095,143977.0,182461.0
2008-04-01,22169.376,163786.0,207565.0
2008-05-01,17621.263,130185.0,164982.0
2008-06-01,19286.588,142488.0,180574.0
2008-07-01,25261.763,186633.0,236518.0
2008-08-01,29553.542999999998,218340.0,276700.0
2008-09-01,26618.323,196655.0,249219.0
2008-10-01,24815.323,183334.0,232338.0
2008-11-01,21611.044,159661.0,202337.0
2008-12-01,24175.174,178605.0,226345.0
2009-01-01,25488.368000000002,187777.0,244958.0
2009-02-01,23452.27,172777.0,225389.0
2009-03-01,21822.237,160768.0,209723.0
2009-04-01,18745.724000000002,138103.0,180156.0
2009-05-01,19045.17,140309.0,183034.0
2009-06-01,17651.451,130041.0,169640.0
2009-07-01,32298.686999999998,237949.0,310407.0
2009-08-01,33119.732,243998.0,318298.0
2009-09-01,34706.945999999996,255691.0,333552.0
2009-10-01,27140.325,199947.0,260833.0
2009-11-01,24784.952,182595.0,238196.0
2009-12-01,28449.138,209589.0,273411.0
2010-01-01,12476.982,93836.0,117864.0
2010-02-01,11519.164,86632.0,108817.0
2010-03-01,12267.059000000001,92257.0,115882.0
2010-04-01,10332.61,77709.0,97608.0
2010-05-01,7525.902,56600.0,71094.0
2010-06-01,7025.177000000001,52834.0,66364.0
2010-07-01,11597.68,87223.0,109559.0
2010-08-01,13689.569,102955.0,129320.0
2010-09-01,12685.372,95403.0,119834.0
2010-10-01,14241.292000000001,107105.0,134532.0
2010-11-01,11992.528,90192.0,113289.0
2010-12-01,11234.665,84493.0,106130.0
2011-01-01,10625.464,79522.0,102145.0
2011-02-01,10477.582,78415.0,100721.0
2011-03-01,8334.203,62374.0,80116.0
2011-04-01,7101.291,53147.0,68265.0
2011-05-01,6335.978,47419.0,60908.0
2011-06-01,7051.135,52771.0,67783.0
2011-07-01,11304.672,84605.0,108672.0
2011-08-01,13879.419,103875.0,133423.0
2011-09-01,14089.771,105449.0,135445.0
2011-10-01,11284.616,84455.0,108479.0
2011-11-01,11125.222,83262.0,106947.0
2011-12-01,14474.647,108329.0,139145.0
2012-01-01,10657.458,80353.0,103778.0
2012-02-01,10656.646,80347.0,103769.0
2012-03-01,10135.75,76419.0,98697.0
2012-04-01,9391.031,70804.0,91445.0
2012-05-01,9325.479,70310.0,90808.0
2012-06-01,9872.599,74435.0,96134.0
2012-07-01,11676.153,88033.0,113697.0
2012-08-01,15374.901,115920.0,149714.0
2012-09-01,13967.204,105307.0,136006.0
2012-10-01,12924.41,97445.0,125852.0
2012-11-01,11159.175,84135.0,108663.0
2012-12-01,10527.194,79371.0,102509.0
2013-01-01,10474.096,78667.0,101991.0
2013-02-01,9648.336,72465.0,93953.0
2013-03-01,9305.222,69888.0,90611.0
2013-04-01,8007.199,60139.0,77972.0
2013-05-01,8456.214,63512.0,82344.0
2013-06-01,10004.3,75139.0,97419.0
2013-07-01,12694.329,95343.0,123613.0
2013-08-01,12946.467,97236.0,126069.0
2013-09-01,12914.109,96993.0,125754.0
2013-10-01,11205.308,84159.0,109114.0
2013-11-01,11052.581,83012.0,107626.0
2013-12-01,12870.839,96668.0,125332.0
2014-01-01,10383.027,79136.0,103837.0
2014-02-01,9695.948,73899.0,96966.0
2014-03-01,8413.952,64128.0,84145.0
2014-04-01,8000.522,60977.0,80011.0
2014-05-01,8067.232,61486.0,80678.0
2014-06-01,7952.882,60614.0,79534.0
2014-07-01,11252.382,85762.0,112532.0
2014-08-01,11615.265,88527.0,116161.0
2014-09-01,12149.8,92601.0,121506.0
2014-10-01,11985.648,91350.0,119865.0
2014-11-01,8662.028,66019.0,86627.0
2014-12-01,9422.314,71813.0,94230.0
2015-01-01,9815.204,74773.0,99183.0
2015-02-01,7267.87,55368.0,73442.0
2015-03-01,8514.523,64865.0,86039.0
2015-04-01,8170.699,62245.0,82565.0
2015-05-01,7976.745,60768.0,80605.0
2015-06-01,11216.685,85450.0,113344.0
2015-07-01,12650.999,96377.0,127838.0
2015-08-01,13344.471,101660.0,134845.0
2015-09-01,13252.276,100958.0,133915.0
2015-10-01,12765.9,97252.0,129000.0
2015-11-01,9412.599,71706.0,95114.0
2015-12-01,10068.029,76700.0,101737.0
2016-01-01,12207.262,100547.0,119071.0
2016-02-01,9688.007,79797.0,94498.0
2016-03-01,7534.668,62061.0,73494.0
2016-04-01,7205.601,59350.0,70284.0
2016-05-01,7778.063,64065.0,75868.0
2016-06-01,11832.992,97465.0,115420.0
2016-07-01,13957.196,114961.0,136140.0
2016-08-01,15437.169,127151.0,150575.0
2016-09-01,12779.574,105261.0,124653.0
2016-10-01,12606.114,103833.0,122961.0
2016-11-01,9693.027,79838.0,94546.0
2016-12-01,10976.327,90409.0,107064.0
2017-01-01,10853.0,89736.0,107066.0
2017-02-01,10062.0,82261.0,98514.0
2017-03-01,9285.0,76175.0,91659.0
2017-04-01,10020.0,82015.0,100790.0
2017-05-01,11022.0,90386.0,109796.0
2017-06-01,12792.0,109509.0,128256.0
2017-07-01,11865.0,98797.0,119916.0
2017-08-01,8189.0,68986.0,82353.0
2017-09-01,8684.0,72334.0,88790.0
2017-10-01,0.0,0.0,0.0
