measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-08-01,236.828,2076.0,2076.0
2020-09-01,171.958,1508.0,1508.0
2020-10-01,136.852,1200.0,1200.0
2020-11-01,117.529,1030.0,1030.0
2020-12-01,81.833,717.0,717.0
2021-01-01,66.218,586.0,586.0
2021-02-01,96.63,855.0,855.0
2021-03-01,184.581,1632.0,1632.0
2021-04-01,218.419,1932.0,1932.0
2021-05-01,215.684,1908.0,1908.0
2021-06-01,246.46,2180.0,2180.0
2021-07-01,226.478,2003.0,2003.0
2021-08-01,230.562,2039.0,2039.0
2021-09-01,211.126,1867.0,1867.0
2021-10-01,132.619,1173.0,1173.0
2021-11-01,106.694,944.0,944.0
2021-12-01,86.529,765.0,765.0
2022-01-01,112.779,385.0,385.0
2022-02-01,126.728,432.0,432.0
2022-03-01,174.032,594.0,594.0
2022-04-01,187.567,640.0,640.0
2022-05-01,240.163,819.0,819.0
2022-06-01,280.631,958.0,958.0
2022-07-01,259.794,886.0,886.0
2022-08-01,251.949,860.0,860.0
2022-09-01,218.904,747.0,747.0
2022-10-01,194.748,664.0,664.0
2022-11-01,125.853,429.0,429.0
2022-12-01,70.852,242.0,242.0
2023-01-01,49.0,167.0,167.0
2023-02-01,143.0,488.0,488.0
2023-03-01,160.0,546.0,546.0
2023-04-01,177.0,604.0,604.0
2023-05-01,225.0,768.0,768.0
2023-06-01,240.0,819.0,819.0
2023-07-01,272.0,928.0,928.0
2023-08-01,251.0,856.0,856.0
2023-09-01,192.0,655.0,655.0
2023-10-01,159.0,543.0,543.0
2023-11-01,147.0,502.0,502.0
2023-12-01,76.0,259.0,259.0
2024-01-01,34.0,116.0,116.0
2024-02-01,202.0,689.0,689.0
2024-03-01,211.0,720.0,720.0
2024-04-01,221.0,754.0,754.0
2024-05-01,277.0,945.0,945.0
2024-06-01,255.0,870.0,870.0
2024-07-01,247.0,843.0,843.0
2024-08-01,243.0,829.0,829.0
2024-09-01,232.0,792.0,792.0
2024-10-01,221.0,754.0,754.0
2024-11-01,88.0,300.0,300.0
2024-12-01,68.0,232.0,232.0
