measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2008-05-01,25628.13,252540.0,252540.0
2008-06-01,26801.28,264100.0,264100.0
2008-07-01,17535.87,172798.0,172798.0
2008-08-01,14113.44,139074.0,139074.0
2008-09-01,16927.02,166799.0,166799.0
2008-10-01,36891.36,363527.0,363527.0
2008-11-01,43085.79,424567.0,424567.0
2008-12-01,51908.67,511508.0,511508.0
2009-01-01,40137.0,391737.0,391737.0
2009-02-01,48475.0,473116.0,473116.0
2009-03-01,42737.0,417113.0,417113.0
2009-04-01,42737.0,417113.0,417113.0
2009-05-01,29255.0,285529.0,285529.0
2009-06-01,21310.0,207986.0,207986.0
2009-07-01,13439.25,131167.0,131167.0
2009-08-01,20370.0,198811.0,198811.0
2009-09-01,15143.0,147796.0,147796.0
2009-10-01,32937.3,321468.0,321468.0
2009-11-01,38627.0,377000.0,377000.0
2009-12-01,45041.0,439600.0,439600.0
2010-01-01,38151.0,372201.0,372201.0
2010-02-01,24709.41,241065.0,241065.0
2010-03-01,24961.0,243520.0,243520.0
2010-04-01,43525.35,424633.0,424633.0
2010-05-01,31281.03,305178.0,305178.0
2010-06-01,20640.510000000002,201369.0,201369.0
2010-07-01,15597.45,152169.0,152169.0
2010-08-01,12864.0,125501.0,125501.0
2010-09-01,27907.0,272261.0,272261.0
2010-10-01,37048.0,361440.0,361440.0
2010-11-01,44039.0,429644.0,429644.0
2010-12-01,39132.0,381772.0,381772.0
2011-01-01,33235.0,322911.0,322911.0
2011-02-01,40368.0,392215.0,392215.0
2011-03-01,40523.0,393721.0,393721.0
2011-04-01,45354.0,440659.0,440659.0
2011-05-01,29181.0,283523.0,283523.0
2011-06-01,23964.0,232834.0,232834.0
2011-07-01,12812.0,124481.0,124481.0
2011-08-01,11943.0,116038.0,116038.0
2011-09-01,20176.0,196030.0,196030.0
2011-10-01,21695.0,210789.0,210789.0
2011-11-01,39528.0,384054.0,384054.0
2011-12-01,28942.0,281200.0,281200.0
2012-01-01,36240.0,344860.0,344860.0
2012-02-01,29835.0,283910.0,283910.0
2012-03-01,38816.0,369373.0,369373.0
2012-04-01,37498.0,356831.0,356831.0
2012-05-01,27333.0,260101.0,260101.0
2012-06-01,23680.0,225339.0,225339.0
2012-07-01,13152.0,125154.0,125154.0
2012-08-01,10663.0,101469.0,101469.0
2012-09-01,15693.0,149335.0,149335.0
2012-10-01,41731.0,397112.0,397112.0
2012-11-01,26347.0,250718.0,250718.0
2012-12-01,40096.0,381554.0,381554.0
2013-01-01,40756.0,388853.0,388853.0
2013-02-01,22772.0,217268.0,217268.0
2013-03-01,13894.0,132563.0,132563.0
2013-04-01,16690.0,159239.0,159239.0
2013-05-01,21238.0,202632.0,202632.0
2013-06-01,16665.0,159001.0,159001.0
2013-07-01,11979.0,114292.0,114292.0
2013-08-01,11026.0,105199.0,105199.0
2013-09-01,17204.0,164143.0,164143.0
2013-10-01,28190.0,268961.0,268961.0
2013-11-01,41139.0,392507.0,392507.0
2013-12-01,25423.0,242561.0,242561.0
2014-01-01,15788.0,150144.0,150144.0
2014-02-01,8832.0,83992.0,83992.0
2014-03-01,13076.0,124353.0,124353.0
2014-04-01,13679.0,130087.0,130087.0
2014-05-01,11806.0,112275.0,112275.0
2014-06-01,11411.0,108519.0,108519.0
2014-07-01,10999.0,104600.0,104600.0
2014-08-01,10513.0,99979.0,99979.0
2014-09-01,11045.0,105038.0,105038.0
2014-10-01,15171.0,144276.0,144276.0
