measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,6435.318,43259.0,81517.0
2003-02-01,5679.062,38176.0,71937.0
2003-03-01,5843.564,39281.0,74021.0
2003-04-01,5248.0160000000005,35278.0,66477.0
2003-05-01,5355.5470000000005,36001.0,67839.0
2003-06-01,5679.755,38180.0,71946.0
2003-07-01,6568.707,44156.0,83206.0
2003-08-01,6964.4,46816.0,88219.0
2003-09-01,5836.001,39231.0,73925.0
2003-10-01,5474.34,36799.0,69344.0
2003-11-01,5456.052000000001,36677.0,69112.0
2003-12-01,6055.497,40706.0,76706.0
2004-01-01,2467.5240000000003,28636.7,31419.71
2004-02-01,1534.037,17803.18,19533.35
2004-03-01,1464.205,16992.75,18644.16
2004-04-01,1263.563,14664.21,16089.33
2004-05-01,5073.463000000001,58879.78,64601.9
2004-06-01,6119.843,71023.49,77925.78
2004-07-01,8219.407000000001,95389.85,104660.14
2004-08-01,5815.043000000001,67486.14,74044.66
2004-09-01,3951.047,45853.64,50309.85
2004-10-01,1442.84,16744.8,18372.11
2004-11-01,1359.007,15771.88,17304.64
2004-12-01,2446.1,28388.08,31146.91
2007-01-01,44.068000000000005,511.0,3110.0
2007-02-01,85.126,988.0,6007.0
2007-03-01,53.987,626.0,3810.0
2007-04-01,57.801,670.0,4079.0
2007-05-01,85.421,991.0,6029.0
2007-06-01,102.7,1192.0,7248.0
2007-07-01,123.578,1434.0,8722.0
2007-08-01,285.76800000000003,3316.0,20168.0
2007-09-01,99.85600000000001,1159.0,7048.0
2007-10-01,92.283,1071.0,6513.0
2007-11-01,40.333,468.0,2846.0
2007-12-01,46.28,538.0,3266.0
2008-01-01,574.481,6667.0,111502.0
2008-02-01,456.387,5297.0,88582.0
2008-03-01,331.42,3846.0,64326.0
2008-04-01,253.48700000000002,2942.0,49200.0
2008-05-01,211.449,2454.0,41041.0
2008-06-01,780.556,9059.0,151501.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
