measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,-8.0,0.0,0.0,0.0,0.0,0.0
2001-02-01,-8.0,0.0,0.0,0.0,0.0,0.0
2001-03-01,-8.0,0.0,0.0,0.0,0.0,0.0
2001-04-01,-8.0,0.0,0.0,0.0,0.0,0.0
2001-05-01,-7.0,0.0,0.0,0.0,0.0,0.0
2001-06-01,0.0,0.0,0.0,-8.0,0.0,0.0
2001-07-01,0.0,0.0,0.0,-6.0,0.0,0.0
2001-08-01,-5.0,0.0,0.0,0.0,0.0,0.0
2001-09-01,-3.0,0.0,0.0,0.0,0.0,0.0
2001-10-01,-5.0,0.0,0.0,0.0,0.0,0.0
2001-11-01,-7.0,0.0,0.0,0.0,0.0,0.0
2001-12-01,-7.0,0.0,0.0,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0,-18.0,0.0,0.0
2002-03-01,0.0,0.0,0.0,-1.0,0.0,0.0
2002-04-01,-13.0,0.0,0.0,0.0,0.0,0.0
2002-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-01,0.0,0.0,0.0,0.0,0.0,0.0
