measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,3444.838,35278.59,35278.59
2003-02-01,3302.717,33823.12,33823.12
2003-03-01,3337.127,34175.52,34175.52
2003-04-01,3050.8,31243.24,31243.24
2003-05-01,3105.2980000000002,31801.36,31801.36
2003-06-01,3244.806,33230.06,33230.06
2003-07-01,3756.6890000000003,38472.25,38472.25
2003-08-01,4019.924,41168.04,41168.04
2003-09-01,3427.9880000000003,35106.03,35106.03
2003-10-01,3338.866,34193.33,34193.33
2003-11-01,3357.2380000000003,34381.47,34381.47
2003-12-01,3662.7090000000003,37509.8,37509.8
2004-01-01,3763.333,37716.12,37716.12
2004-02-01,3763.333,37716.12,37716.12
2004-03-01,3763.333,37716.12,37716.12
2004-04-01,3763.333,37716.12,37716.12
2004-05-01,3763.333,37716.12,37716.12
2004-06-01,3763.333,37716.12,37716.12
2004-07-01,3763.333,37716.12,37716.12
2004-08-01,3763.333,37716.12,37716.12
2004-09-01,3763.333,37716.12,37716.12
2004-10-01,3763.333,37716.12,37716.12
2004-11-01,3763.333,37716.12,37716.12
2004-12-01,3763.333,37716.12,37716.12
2005-01-01,4049.983,40495.78,40495.78
2005-02-01,3501.605,35012.54,35012.54
2005-03-01,3835.862,38354.78,38354.78
2005-04-01,3664.0330000000004,36636.66,36636.66
2005-05-01,3314.443,33141.11,33141.11
2005-06-01,3733.407,37330.33,37330.33
2005-07-01,4007.351,40069.5,40069.5
2005-08-01,3390.72,33903.81,33903.81
2005-09-01,2805.6330000000003,28053.53,28053.53
2005-10-01,2394.563,23943.24,23943.24
2005-11-01,2562.659,25624.02,25624.02
2005-12-01,3136.742,31364.28,31364.28
2006-01-01,5105.127,50638.0,50638.0
2006-02-01,4603.316,45660.0,45660.0
2006-03-01,4055.5860000000002,40227.0,40227.0
2006-04-01,4414.3730000000005,43786.0,43786.0
2006-05-01,5219.2570000000005,51770.0,51770.0
2006-06-01,5128.26,50867.0,50867.0
2006-07-01,5377.682000000001,53341.0,53341.0
2006-08-01,5338.822,52956.0,52956.0
2006-09-01,3465.527,34375.0,34375.0
2006-10-01,3055.107,30304.0,30304.0
2006-11-01,3578.54,35496.0,35496.0
2006-12-01,3789.402,37587.0,37587.0
2007-01-01,3432.4610000000002,33926.0,33926.0
2007-02-01,2918.3790000000004,28845.0,28845.0
2007-03-01,3564.203,35229.0,35229.0
2007-04-01,3797.616,37536.0,37536.0
2007-05-01,3577.0910000000003,35356.0,35356.0
2007-06-01,3032.938,29978.0,29978.0
2007-07-01,2344.154,23170.0,23170.0
2007-08-01,2328.4030000000002,23014.0,23014.0
2007-09-01,1951.7910000000002,19292.0,19292.0
2007-10-01,3353.702,33148.0,33148.0
2007-11-01,2442.9610000000002,24146.0,24146.0
2007-12-01,2646.3030000000003,26156.0,26156.0
2008-01-01,3492.714,34417.0,34417.0
2008-02-01,1687.078,16624.0,16624.0
2008-03-01,846.9630000000001,8346.0,8346.0
2008-04-01,2781.956,27413.0,27413.0
2008-05-01,2744.619,27045.0,27045.0
2008-06-01,3504.311,34531.0,34531.0
2008-07-01,4148.192,40876.0,40876.0
2008-08-01,3191.2670000000003,31447.0,31447.0
2008-09-01,2492.954,24566.0,24566.0
2008-10-01,2320.463,22866.0,22866.0
2008-11-01,3522.7050000000004,34713.0,34713.0
2008-12-01,3157.7780000000002,31117.0,31117.0
2009-01-01,2857.618,27890.0,27890.0
2009-02-01,1944.8090000000002,18981.0,18981.0
2009-03-01,2636.512,25732.0,25732.0
2009-04-01,2608.594,25460.0,25460.0
2009-05-01,2744.3830000000003,26785.0,26785.0
2009-06-01,3349.755,32694.0,32694.0
2009-07-01,3513.589,34293.0,34293.0
2009-08-01,3354.992,32745.0,32745.0
2009-09-01,2714.987,26498.0,26498.0
2009-10-01,3270.393,31919.0,31919.0
2009-11-01,3353.8940000000002,32734.0,32734.0
2009-12-01,2420.474,23624.0,23624.0
2010-01-01,3473.563,33888.0,33888.0
2010-02-01,2677.158,26118.0,26118.0
2010-03-01,2232.786,21783.0,21783.0
2010-04-01,4850.316,47320.0,47320.0
2010-05-01,3608.34,35203.0,35203.0
2010-06-01,4934.927000000001,48145.0,48145.0
2010-07-01,5270.504,51419.0,51419.0
2010-08-01,4649.5160000000005,45361.0,45361.0
2010-09-01,2580.089,25171.0,25171.0
2010-10-01,3940.1870000000004,38440.0,38440.0
2010-11-01,5008.412,48862.0,48862.0
2010-12-01,3716.202,36255.0,36255.0
2011-01-01,5063.409,49196.0,49196.0
2011-02-01,3526.914,34267.0,34267.0
2011-03-01,1196.889,11629.0,11629.0
2011-04-01,1660.569,16134.0,16134.0
2011-05-01,1922.14,18676.0,18676.0
2011-06-01,6426.588,62441.0,62441.0
2011-07-01,6694.87,65047.0,65047.0
2011-08-01,6018.703,58478.0,58478.0
2011-09-01,5374.375,52217.0,52217.0
2011-10-01,5466.845,53116.0,53116.0
2011-11-01,4060.824,39455.0,39455.0
2011-12-01,2351.874,22851.0,22851.0
2012-01-01,1543.042,14684.0,14684.0
2012-02-01,2768.244,26343.0,26343.0
2012-03-01,1984.352,18883.0,18883.0
2012-04-01,4006.212,38123.0,38123.0
2012-05-01,2451.634,23330.0,23330.0
2012-06-01,3111.955,29613.0,29613.0
2012-07-01,3172.882,30193.0,30193.0
2012-08-01,2852.147,27141.0,27141.0
2012-09-01,2945.132,28026.0,28026.0
2012-10-01,3215.299,30597.0,30597.0
2012-11-01,3452.573,32855.0,32855.0
2012-12-01,2305.528,21939.0,21939.0
2013-01-01,3129.495,29859.0,29859.0
2013-02-01,2989.939,28527.0,28527.0
2013-03-01,2885.907,27534.0,27534.0
2013-04-01,3183.157,30371.0,30371.0
2013-05-01,4283.43,40868.0,40868.0
2013-06-01,4153.117,39625.0,39625.0
2013-07-01,2929.692,27952.0,27952.0
2013-08-01,4755.414,45371.0,45371.0
2013-09-01,4153.348,39627.0,39627.0
2013-10-01,4374.927,41741.0,41741.0
2013-11-01,3973.646,37913.0,37913.0
2013-12-01,1272.928,12145.0,12145.0
2014-01-01,3063.768,29136.0,29136.0
2014-02-01,2298.146,21855.0,21855.0
2014-03-01,4398.817,41833.0,41833.0
2014-04-01,3876.661,36867.0,36867.0
2014-05-01,4005.421,38092.0,38092.0
2014-06-01,5037.323,47905.0,47905.0
2014-07-01,6277.833,59702.0,59702.0
2014-08-01,4924.259,46830.0,46830.0
2014-09-01,5645.167,53686.0,53686.0
2014-10-01,5052.106,48046.0,48046.0
2014-11-01,5156.866,49042.0,49042.0
2014-12-01,4061.633,38626.0,38626.0
2015-01-01,3590.519,33460.0,33460.0
2015-02-01,3872.822,36091.0,36091.0
2015-03-01,1561.899,14555.0,14555.0
2015-04-01,1708.937,15926.0,15926.0
2015-05-01,5566.032,51870.0,51870.0
2015-06-01,4564.182,42534.0,42534.0
2015-07-01,3856.838,35942.0,35942.0
2015-08-01,5406.533,50383.0,50383.0
