measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2007-01-01,77.683,1187.0,1187.0
2007-02-01,70.661,1080.0,1080.0
2007-03-01,65.364,999.0,999.0
2007-04-01,65.061,994.0,994.0
2007-05-01,72.57,1109.0,1109.0
2007-06-01,85.803,1311.0,1311.0
2007-07-01,116.882,1787.0,1787.0
2007-08-01,129.575,1981.0,1981.0
2007-09-01,102.108,1561.0,1561.0
2007-10-01,96.768,1479.0,1479.0
2007-11-01,92.00200000000001,1407.0,1407.0
2007-12-01,102.522,1568.0,1568.0
