measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2007-07-01,1461.018,17218.0,17593.0,857.0,4524.0,4524.0
2007-08-01,45768.163,551117.0,551117.0,26846.0,120223.0,120223.0
2007-09-01,62040.907,726993.0,747066.0,36391.0,196284.0,196284.0
2007-10-01,47166.182,558536.0,567952.0,27666.0,143380.0,143380.0
2007-11-01,50700.318,610508.0,610508.0,29739.0,130201.0,130201.0
2007-12-01,53513.313,644381.0,644381.0,31389.0,132087.0,132087.0
2008-01-01,54032.727,644514.0,644514.0,31605.0,147512.0,147512.0
2008-02-01,35389.256,422131.0,422131.0,20700.0,103059.0,103059.0
2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,10120.985,120004.0,120725.0,5920.0,30458.0,30458.0
2008-06-01,61650.819,720105.0,735384.0,36061.0,196418.0,196418.0
2008-07-01,66969.466,769862.0,798826.0,39172.0,225730.0,225730.0
2008-08-01,66658.314,761263.0,795114.0,38990.0,229703.0,229703.0
2008-09-01,56980.121,664392.0,679671.0,33329.0,182694.0,182694.0
2008-10-01,58416.207,695237.0,696800.0,34169.0,173199.0,173199.0
2008-11-01,53883.989,642739.0,642739.0,31518.0,155097.0,155097.0
2008-12-01,51793.116,617799.0,617799.0,30295.0,129980.0,129980.0
2009-01-01,47087.546,565021.0,565021.0,29226.0,113843.0,113843.0
2009-02-01,45257.278,543058.0,543058.0,28090.0,127546.0,127546.0
2009-03-01,52591.245,631061.0,631061.0,32642.0,168205.0,168205.0
2009-04-01,36392.716,436689.0,436689.0,22588.0,91497.0,91497.0
2009-05-01,62280.717,728805.0,747328.0,38656.0,217967.0,217967.0
2009-06-01,63758.144,735285.0,765057.0,39573.0,233946.0,233946.0
2009-07-01,41192.34,474865.0,494281.0,25567.0,151328.0,151328.0
2009-08-01,65137.29,751657.0,781605.0,40429.0,238539.0,238539.0
2009-09-01,61608.866,706431.0,739266.0,38239.0,230127.0,230127.0
2009-10-01,59359.697,679845.0,712278.0,36843.0,222522.0,222522.0
2009-11-01,56876.911,647588.0,682486.0,35302.0,217037.0,217037.0
2009-12-01,54932.25,645624.0,659151.0,34095.0,189439.0,189439.0
2010-01-01,51131.444,609336.0,615352.0,34248.0,191511.0,191511.0
2010-02-01,46748.067,559716.0,562600.0,31312.0,172476.0,172476.0
2010-03-01,54381.654,652900.0,654468.0,36425.0,198853.0,198853.0
2010-04-01,55346.116,640556.0,666075.0,37071.0,226304.0,226304.0
2010-05-01,57560.200000000004,680791.0,692721.0,38554.0,220746.0,220746.0
2010-06-01,59881.778,706037.0,720661.0,40109.0,231863.0,231863.0
2010-07-01,64430.876000000004,768211.0,775407.0,43156.0,240938.0,240938.0
2010-08-01,64693.64,769849.0,778571.0,43332.0,243416.0,243416.0
2010-09-01,24759.515,294470.0,297974.0,16584.0,93327.0,93327.0
2010-10-01,54333.879,653893.0,653893.0,36393.0,191740.0,191740.0
2010-11-01,49925.12,600834.0,600834.0,33440.0,172858.0,172858.0
2010-12-01,48736.711,586533.0,586533.0,32644.0,136642.0,136642.0
2011-01-01,52145.697,578467.0,578467.0,32089.0,136752.0,136752.0
2011-02-01,48851.754,541926.0,541926.0,30062.0,142942.0,142942.0
2011-03-01,55329.137,613782.0,613782.0,34048.0,186366.0,186366.0
2011-04-01,56855.043,630708.0,630708.0,34987.0,154738.0,154738.0
2011-05-01,58827.834,652593.0,652593.0,36201.0,191846.0,191846.0
2011-06-01,59695.602,662220.0,662220.0,36735.0,193263.0,193263.0
2011-07-01,65183.34,723097.0,723097.0,40112.0,213196.0,213196.0
2011-08-01,64825.832,719131.0,719131.0,39892.0,215635.0,215635.0
2011-09-01,55751.646,618468.0,618468.0,34308.0,174544.0,174544.0
2011-10-01,57321.428,635882.0,635882.0,35274.0,171510.0,171510.0
2011-11-01,53177.593,589914.0,589914.0,32724.0,150905.0,150905.0
2011-12-01,53236.094,590562.0,590562.0,32760.0,147676.0,147676.0
2012-01-01,54483.646,650513.0,650513.0,32560.0,126110.0,126110.0
2012-02-01,51593.805,616008.0,616008.0,30833.0,132265.0,132265.0
2012-03-01,60025.718,711754.0,716682.0,35872.0,187753.0,187753.0
2012-04-01,32820.708,391865.0,391865.0,19614.0,70013.0,70013.0
2012-05-01,59232.559,693870.0,707212.0,35398.0,193751.0,193751.0
2012-06-01,54405.0,649573.0,649573.0,32513.0,154201.0,154201.0
2012-07-01,64602.277,771324.0,771324.0,38607.0,188573.0,188573.0
2012-08-01,63554.772,757323.0,758817.0,37981.0,195068.0,195068.0
2012-09-01,55355.452,660920.0,660920.0,33081.0,129489.0,129489.0
2012-10-01,55837.371,666674.0,666674.0,33369.0,114075.0,114075.0
2012-11-01,51966.957,620463.0,620463.0,31056.0,112477.0,112477.0
2012-12-01,53668.735,640782.0,640782.0,32073.0,119937.0,119937.0
2013-01-01,61400.03,743550.0,743550.0,30229.08,114650.0,114650.0
2013-02-01,55588.76,672107.0,672107.0,27183.28,95434.0,95434.0
2013-03-01,60963.53,738235.0,738235.0,30587.98,106591.0,106591.0
2013-04-01,52509.98,634693.0,639472.0,28828.4,151845.0,151845.0
2013-05-01,57253.28,702281.0,702281.0,34337.03,165351.0,165351.0
2013-06-01,53706.96,665045.0,665045.0,34534.91,180372.0,180372.0
2013-07-01,54455.8,678967.0,678967.0,37131.6,195064.0,195064.0
2013-08-01,54546.98,671746.0,683918.0,37174.28,215195.0,215195.0
2013-09-01,14012.62,174325.0,174325.0,9394.45,45566.0,45566.0
2013-10-01,16278.54,197044.0,197044.0,7404.98,21298.0,21298.0
2013-11-01,60936.37,722325.0,722325.0,25776.78,68934.0,68934.0
2013-12-01,65841.66,731016.0,731016.0,25973.69,126349.0,126349.0
2014-01-01,68201.0,783479.0,783479.0,23311.0,79914.0,79914.0
2014-02-01,62040.0,711990.0,711990.0,20616.0,77521.0,77521.0
2014-03-01,66860.0,768475.0,768475.0,24651.0,86656.0,86656.0
2014-04-01,47472.0,552500.0,552651.0,20488.0,112438.0,112438.0
2014-05-01,60428.0,700249.0,700249.0,28347.0,159775.0,159775.0
2014-06-01,38696.0,456477.0,456477.0,20765.0,118063.0,118063.0
2014-07-01,59847.0,698397.0,701177.0,31600.0,188421.0,188421.0
2014-08-01,59151.0,693714.0,693714.0,32302.0,189260.0,189260.0
2014-09-01,55533.0,629183.0,629183.0,27985.0,143117.0,143117.0
2014-10-01,57792.0,669894.0,669894.0,25797.0,136496.0,136496.0
2014-11-01,63524.0,732164.0,732164.0,25159.0,126542.0,126542.0
2014-12-01,66339.0,764635.0,764635.0,25169.0,111731.0,111731.0
2015-01-01,67060.0,775297.0,775297.0,24452.0,102277.0,102277.0
2015-02-01,61456.0,708312.0,708312.0,21200.0,82465.0,82465.0
2015-03-01,65151.0,754748.0,754748.0,26238.0,126709.0,126709.0
2015-04-01,45598.0,532809.0,532809.0,20538.0,106889.0,106889.0
2015-05-01,62030.0,720422.0,731017.0,29482.0,166782.0,166782.0
2015-06-01,55721.0,648626.0,671718.0,28470.0,168885.0,168885.0
2015-07-01,59248.0,680367.0,704732.0,32264.0,207371.0,207371.0
2015-08-01,59142.0,691692.0,702129.0,32370.0,195033.0,195033.0
2015-09-01,52095.0,625191.0,625191.0,27825.0,150455.0,150455.0
2015-10-01,63161.0,741773.0,741773.0,28350.0,120533.0,120533.0
2015-11-01,62252.0,724388.0,724388.0,26431.0,119639.0,119639.0
2015-12-01,61350.0,712622.0,712622.0,25521.0,67504.0,67504.0
2016-01-01,66891.0,491380.0,771499.0,24619.0,84645.0,84645.0
2016-02-01,61937.0,462734.0,714409.0,23671.0,75947.0,75947.0
2016-03-01,64443.0,522435.0,748135.0,26945.0,51683.0,51683.0
2016-04-01,58808.0,411039.0,684349.0,24753.0,114635.0,114635.0
2016-05-01,61984.0,439578.0,727688.0,29529.0,135101.0,135101.0
2016-06-01,57922.0,445883.0,685922.0,30635.0,109675.0,109675.0
2016-07-01,58477.0,403833.0,696023.0,33035.0,170961.0,170961.0
2016-08-01,58115.0,433715.0,691928.0,33396.0,140597.0,140597.0
2016-09-01,42573.0,310833.0,505699.0,22924.0,101080.0,101080.0
2016-10-01,62076.0,492941.0,731305.0,29436.0,80841.0,80841.0
2016-11-01,63720.0,487105.0,721780.0,27791.0,86775.0,86775.0
2016-12-01,66553.0,547074.0,771851.0,24956.0,26319.0,26319.0
2017-01-01,65668.0,477510.0,764189.0,23486.0,83137.0,83137.0
2017-02-01,59144.0,495610.0,689580.0,23509.0,21820.0,21820.0
2017-03-01,65630.0,483255.0,769289.0,25632.0,88858.0,88858.0
2017-04-01,32199.0,234404.0,379172.0,14947.0,60094.0,60094.0
2017-05-01,56908.0,394822.0,658900.0,25791.0,116917.0,116917.0
2017-06-01,58022.0,411448.0,683035.0,30535.0,135861.0,135861.0
2017-07-01,58983.0,406856.0,697771.0,32525.0,158750.0,158750.0
2017-08-01,59820.0,437874.0,701853.0,32227.0,136902.0,136902.0
2017-09-01,44433.0,310163.0,524258.0,22480.0,111280.0,111280.0
2017-10-01,62414.0,454409.0,728763.0,28762.0,117059.0,117059.0
2017-11-01,59063.0,456995.0,689953.0,21697.0,50601.0,50601.0
2017-12-01,65137.0,500100.0,753975.0,23033.0,52778.0,52778.0
2018-01-01,64664.0,469985.0,750910.0,25459.0,79122.0,79122.0
2018-02-01,57194.0,400716.0,668712.0,23159.0,88863.0,88863.0
2018-03-01,66277.0,485308.0,765510.0,27410.0,85513.0,85513.0
2018-04-01,56170.0,432068.0,652093.0,24328.0,58395.0,58395.0
2018-05-01,56952.0,386645.0,683565.0,31219.0,150568.0,150568.0
2018-06-01,53980.0,350399.0,658879.0,30375.0,163564.0,163564.0
2018-07-01,56539.0,380412.0,686604.0,32921.0,164655.0,164655.0
2018-08-01,56078.0,389493.0,679748.0,32793.0,151985.0,151985.0
2018-09-01,47603.0,338599.0,572850.0,25740.0,108269.0,108269.0
2018-10-01,54807.0,409130.0,646085.0,26146.0,84105.0,84105.0
2018-11-01,59286.0,453139.0,703235.0,24868.0,59599.0,59599.0
2018-12-01,63643.0,463160.0,745963.0,27024.0,89261.0,89261.0
2019-01-01,66564.0,500839.0,772351.0,25736.0,61532.0,61532.0
2019-02-01,59547.0,454377.0,692144.0,23688.0,52762.0,52762.0
2019-03-01,64695.0,477143.0,753915.0,27614.0,85282.0,85282.0
2019-04-01,52062.0,356040.0,608941.0,25863.0,118746.0,118746.0
2019-05-01,51229.0,345600.0,606043.0,25282.0,120571.0,120571.0
2019-06-01,59077.0,400922.0,699179.0,31866.0,153181.0,153181.0
2019-07-01,59029.0,420853.0,709111.0,35036.0,152271.0,152271.0
2019-08-01,59179.0,445094.0,705874.0,34459.0,125429.0,125429.0
2019-09-01,44583.0,335003.0,535314.0,25082.0,89456.0,89456.0
2019-10-01,63119.0,477810.0,738771.0,30939.0,95272.0,95272.0
2019-11-01,42830.0,341487.0,499644.0,18861.0,34387.0,34387.0
2019-12-01,65732.0,490650.0,764680.0,28364.0,82664.0,82664.0
2020-01-01,65962.0,501011.0,766784.0,28163.0,72479.0,72479.0
2020-02-01,62049.0,458098.0,720348.0,26007.0,78415.0,78415.0
2020-03-01,64737.0,485108.0,758005.0,29281.0,87730.0,87730.0
2020-04-01,62010.0,500844.0,725691.0,28943.0,53320.0,53320.0
2020-05-01,62045.0,467098.0,728953.0,31488.0,102785.0,102785.0
2020-06-01,57491.0,405318.0,683688.0,32072.0,140376.0,140376.0
2020-07-01,57572.0,428727.0,689473.0,35897.0,140766.0,140766.0
2020-08-01,58318.0,434395.0,697466.0,34397.0,130504.0,130504.0
2020-09-01,49804.0,378949.0,586829.0,26421.0,85479.0,85479.0
2020-10-01,63094.0,458563.0,737592.0,29599.0,106202.0,106202.0
2020-11-01,61829.0,437925.0,721232.0,29335.0,117524.0,117524.0
2020-12-01,65427.0,530970.0,758787.0,28446.0,40984.0,40984.0
2021-01-01,65672.0,456822.0,761287.0,28458.0,116699.0,116699.0
2021-02-01,60403.0,465843.0,702531.0,24482.0,51349.0,51349.0
2021-03-01,63825.0,449581.0,748950.0,30034.0,122289.0,122289.0
2021-04-01,17446.0,122010.0,204686.0,9872.0,44435.0,44435.0
2021-05-01,1.0,218.0,218.0,119.0,0.0,0.0
2021-06-01,29207.0,197188.0,344526.0,16462.0,81067.0,81067.0
2021-07-01,59158.0,394168.0,709621.0,34817.0,178408.0,178408.0
2021-08-01,58349.0,392893.0,694300.0,35878.0,181219.0,181219.0
2021-09-01,54946.0,371030.0,655957.0,31384.0,154966.0,154966.0
2021-10-01,61493.0,425258.0,732988.0,32522.0,147562.0,147562.0
2021-11-01,63484.0,456053.0,729994.0,27530.0,98482.0,98482.0
2021-12-01,66077.0,484180.0,767843.0,27185.0,84052.0,84052.0
2022-01-01,68474.0,518418.0,794611.0,24535.0,48272.0,48272.0
2022-02-01,61506.0,469060.0,714434.0,23369.0,48071.0,48071.0
2022-03-01,66103.0,467274.0,767157.0,27786.0,104778.0,104778.0
2022-04-01,48669.0,351907.0,565300.0,22231.0,80076.0,80076.0
2022-05-01,58697.0,393291.0,688830.0,31625.0,157028.0,157028.0
2022-06-01,54910.0,355420.0,655902.0,31572.0,171503.0,171503.0
2022-07-01,58108.0,373104.0,695188.0,35474.0,197078.0,197078.0
2022-08-01,58788.0,383333.0,700551.0,35372.0,190371.0,190371.0
2022-09-01,56560.0,378194.0,672576.0,31686.0,159476.0,159476.0
2022-10-01,62726.0,452316.0,736599.0,30860.0,117891.0,117891.0
2022-11-01,62920.0,444568.0,742150.0,28211.0,110681.0,110681.0
2022-12-01,67139.0,484479.0,777619.0,26879.0,88359.0,88359.0
2023-01-01,66597.0,472247.0,773760.0,27516.0,101170.0,101170.0
2023-02-01,60087.0,436125.0,697000.0,24899.0,81683.0,81683.0
2023-03-01,66103.0,470270.0,767052.0,27786.0,101782.0,101782.0
2023-04-01,51259.0,378854.0,599141.0,25304.0,87634.0,87634.0
2023-05-01,61641.0,410881.0,726397.0,32317.0,161592.0,161592.0
2023-06-01,57383.0,387325.0,690742.0,33503.0,166430.0,166430.0
2023-07-01,57822.0,379299.0,694868.0,36179.0,193435.0,193435.0
2023-08-01,56551.0,375668.0,680574.0,35006.0,182176.0,182176.0
2023-09-01,42613.0,284339.0,515385.0,25932.0,133296.0,133296.0
2023-10-01,61267.0,421851.0,730640.0,32655.0,150402.0,150402.0
2023-11-01,54450.0,392265.0,640422.0,25519.0,94975.0,94975.0
2023-12-01,64160.0,452524.0,759405.0,29881.0,120455.0,120455.0
2024-01-01,66014.0,473171.0,773925.0,27996.0,99619.0,99619.0
2024-02-01,60562.0,430743.0,710357.0,27278.0,104454.0,104454.0
2024-03-01,63534.0,439845.0,752128.0,30281.0,131757.0,131757.0
2024-04-01,59659.0,406427.0,706386.0,31265.0,147560.0,147560.0
2024-05-01,31609.0,212542.0,377930.0,17693.0,87848.0,87848.0
2024-06-01,56820.0,369249.0,678946.0,34179.0,185195.0,185195.0
2024-07-01,58211.0,380854.0,700570.0,35869.0,192362.0,192362.0
2024-08-01,57898.0,379851.0,697465.0,36024.0,192402.0,192402.0
2024-09-01,56579.0,372205.0,682643.0,34563.0,183110.0,183110.0
2024-10-01,57751.0,412994.0,691709.0,32858.0,139074.0,139074.0
2024-11-01,60492.0,422231.0,717307.0,30803.0,134016.0,134016.0
2024-12-01,64890.0,486944.0,764058.0,29174.0,86175.0,86175.0
