measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,5.088,80.0,80.0,,,
2001-02-01,4.407,69.0,69.0,,,
2001-03-01,4.788,75.0,75.0,,,
2001-04-01,4.0680000000000005,64.0,64.0,,,
2001-05-01,4.581,72.0,72.0,,,
2001-06-01,4.848,76.0,76.0,,,
2001-07-01,5.034,79.0,79.0,,,
2001-08-01,5.175,81.0,81.0,,,
2001-09-01,3.603,56.0,56.0,,,
2001-10-01,4.078,64.0,64.0,,,
2001-11-01,3.9320000000000004,62.0,62.0,,,
2001-12-01,4.399,69.0,69.0,,,
2002-01-01,4.273000000000001,71.0,71.0,0.622,3.0,3.0
2002-02-01,3.853,64.0,64.0,0.56,3.0,3.0
2002-03-01,4.392,73.0,73.0,0.639,3.0,3.0
2002-04-01,4.234,71.0,71.0,0.616,3.0,3.0
2002-05-01,3.931,65.0,65.0,0.5720000000000001,3.0,3.0
2002-06-01,4.711,79.0,79.0,0.685,4.0,4.0
2002-07-01,5.4190000000000005,90.0,90.0,0.788,4.0,4.0
2002-08-01,5.322,89.0,89.0,0.774,4.0,4.0
2002-09-01,4.769,79.0,79.0,0.6940000000000001,4.0,4.0
2002-10-01,4.588,76.0,76.0,0.667,4.0,4.0
2002-11-01,4.684,78.0,78.0,0.681,4.0,4.0
2002-12-01,4.823,80.0,80.0,0.7010000000000001,4.0,4.0
2003-01-01,0.091,1.0,1.0,0.091,1.0,1.0
2003-02-01,0.078,1.0,1.0,0.078,1.0,1.0
2003-03-01,0.08600000000000001,1.0,1.0,0.08600000000000001,1.0,1.0
2003-04-01,0.07400000000000001,1.0,1.0,0.07400000000000001,1.0,1.0
2003-05-01,0.067,1.0,1.0,0.067,1.0,1.0
2003-06-01,0.08,1.0,1.0,0.08,1.0,1.0
2003-07-01,0.097,1.0,1.0,0.097,1.0,1.0
2003-08-01,0.091,1.0,1.0,0.091,1.0,1.0
2003-09-01,0.085,1.0,1.0,0.085,1.0,1.0
2003-10-01,0.083,1.0,1.0,0.083,1.0,1.0
2003-11-01,0.079,1.0,1.0,0.079,1.0,1.0
2003-12-01,0.08900000000000001,1.0,1.0,0.08900000000000001,1.0,1.0
2004-01-01,1.812,20.0,20.0,0.167,2.0,2.0
2004-02-01,1.65,19.0,19.0,0.167,2.0,2.0
2004-03-01,1.53,17.0,17.0,0.167,2.0,2.0
2004-04-01,0.0,0.0,0.0,0.167,2.0,2.0
2004-05-01,0.0,0.0,0.0,0.167,2.0,2.0
2004-06-01,0.0,0.0,0.0,0.167,2.0,2.0
2004-07-01,3.4530000000000003,39.0,39.0,0.167,2.0,2.0
2004-08-01,1.643,19.0,19.0,0.167,2.0,2.0
2004-09-01,3.9120000000000004,44.0,44.0,0.167,2.0,2.0
2004-10-01,0.0,0.0,0.0,0.167,2.0,2.0
2004-11-01,0.0,0.0,0.0,0.167,2.0,2.0
2004-12-01,0.0,0.0,0.0,0.167,2.0,2.0
2005-01-01,1.072,24.87,24.87,0.24200000000000002,2.96,2.96
2005-02-01,0.368,8.54,8.54,0.193,2.37,2.37
2005-03-01,0.40800000000000003,9.47,9.47,0.268,3.29,3.29
2005-04-01,0.49400000000000005,11.47,11.47,0.255,3.12,3.12
2005-05-01,0.459,10.66,10.66,0.24400000000000002,2.98,2.98
2005-06-01,0.596,13.83,13.83,0.46,5.63,5.63
2005-07-01,0.607,14.08,14.08,0.605,7.42,7.42
2005-08-01,0.7130000000000001,16.54,16.54,0.601,7.37,7.37
2005-09-01,0.467,10.82,10.82,0.364,4.46,4.46
2005-10-01,0.518,12.02,12.02,0.258,3.16,3.16
2005-11-01,0.41700000000000004,9.66,9.66,0.226,2.77,2.77
2005-12-01,0.881,20.43,20.43,0.28300000000000003,3.47,3.47
2006-01-01,8.462,86.0,86.0,3.8520000000000003,41.0,41.0
2006-02-01,4.428,45.0,45.0,4.355,46.0,46.0
2006-03-01,3.7190000000000003,38.0,38.0,5.739,60.0,60.0
2006-04-01,7.125,72.0,72.0,4.7490000000000006,50.0,50.0
2006-05-01,6.66,68.0,68.0,6.255,66.0,66.0
2006-06-01,6.053,61.0,61.0,8.058,85.0,85.0
2006-07-01,8.768,89.0,89.0,14.419,152.0,152.0
2006-08-01,8.505,86.0,86.0,12.813,135.0,135.0
2006-09-01,3.907,40.0,40.0,7.537,79.0,79.0
2006-10-01,4.127,42.0,42.0,8.164,86.0,86.0
2006-11-01,4.86,49.0,49.0,5.488,58.0,58.0
2006-12-01,5.385,55.0,55.0,5.571000000000001,59.0,59.0
2007-01-01,-18.576,0.0,0.0,-0.8530000000000001,0.0,0.0
2007-02-01,-100.505,6.0,6.0,-1.369,0.0,0.0
2007-03-01,-32.883,0.0,0.0,-0.918,0.0,0.0
2007-04-01,-19.541,0.0,0.0,-0.901,0.0,0.0
2007-05-01,-53.0,6.0,6.0,-1.153,0.0,0.0
2007-06-01,-49.097,6.0,6.0,-1.492,0.0,0.0
2007-07-01,-49.691,6.0,6.0,-1.372,0.0,0.0
2007-08-01,-111.165,6.0,6.0,-2.2880000000000003,0.0,0.0
2007-09-01,-51.448,6.0,6.0,-1.091,0.0,0.0
2007-10-01,-69.087,6.0,6.0,-1.135,0.0,0.0
2007-11-01,-13.678,0.0,0.0,-0.733,0.0,0.0
2007-12-01,-25.932000000000002,0.0,0.0,-1.092,0.0,0.0
2008-01-01,0.364,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.458,6.0,6.0,0.0,0.0,0.0
2008-03-01,0.744,6.0,6.0,0.0,0.0,0.0
2008-04-01,0.317,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.453,6.0,6.0,0.0,0.0,0.0
2008-06-01,1.087,6.0,6.0,0.0,0.0,0.0
2008-07-01,0.619,6.0,6.0,0.0,0.0,0.0
2008-08-01,0.451,6.0,6.0,0.0,0.0,0.0
2008-09-01,0.439,6.0,6.0,0.0,0.0,0.0
2008-10-01,0.20900000000000002,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.327,0.0,0.0,0.0,0.0,0.0
2008-12-01,0.404,6.0,6.0,0.128,1.0,1.0
2009-01-01,1.286,24.0,24.0,0.0,0.0,0.0
2009-02-01,0.608,6.0,6.0,0.0,0.0,0.0
2009-03-01,0.919,12.0,12.0,0.0,0.0,0.0
2009-04-01,0.921,12.0,12.0,0.0,0.0,0.0
2009-05-01,1.476,18.0,18.0,0.0,0.0,0.0
2009-06-01,1.635,18.0,18.0,0.0,0.0,0.0
2009-07-01,0.9440000000000001,12.0,12.0,0.0,0.0,0.0
2009-08-01,1.125,12.0,12.0,0.0,0.0,0.0
2009-09-01,0.645,6.0,6.0,0.0,0.0,0.0
2009-10-01,0.916,12.0,12.0,0.0,0.0,0.0
2009-11-01,0.56,6.0,6.0,0.0,0.0,0.0
2009-12-01,0.643,6.0,6.0,0.082,1.0,1.0
2010-01-01,0.779,6.0,6.0,0.0,0.0,0.0
2010-02-01,0.622,6.0,6.0,0.0,0.0,0.0
2010-03-01,0.7110000000000001,6.0,6.0,0.0,0.0,0.0
2010-04-01,0.7190000000000001,6.0,6.0,0.0,0.0,0.0
2010-05-01,1.5350000000000001,23.0,23.0,0.0,0.0,0.0
2010-06-01,1.091,12.0,12.0,0.0,0.0,0.0
2010-07-01,0.803,12.0,12.0,0.0,0.0,0.0
2010-08-01,0.997,12.0,12.0,0.0,0.0,0.0
