measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,665.0,2269.0,2269.0
2023-10-01,556.0,1897.0,1897.0
2023-11-01,535.0,1825.0,1825.0
2023-12-01,298.0,1017.0,1017.0
2024-01-01,328.0,1119.0,1119.0
2024-02-01,654.0,2231.0,2231.0
2024-03-01,641.0,2187.0,2187.0
2024-04-01,854.0,2914.0,2914.0
2024-05-01,863.0,2945.0,2945.0
2024-06-01,865.0,2951.0,2951.0
2024-07-01,938.0,3200.0,3200.0
2024-08-01,885.0,3020.0,3020.0
2024-09-01,862.0,2941.0,2941.0
2024-10-01,714.0,2436.0,2436.0
2024-11-01,411.0,1402.0,1402.0
2024-12-01,399.0,1361.0,1361.0
