measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,1134.428,10239.0,21779.0
2001-02-01,987.825,8916.0,18965.0
2001-03-01,1063.594,9600.0,20420.0
2001-04-01,1046.288,9444.0,20087.0
2001-05-01,1096.752,9899.0,21056.0
2001-06-01,1079.852,9747.0,20732.0
2001-07-01,1239.063,11184.0,23788.0
2001-08-01,1281.987,11571.0,24612.0
2001-09-01,1066.905,9630.0,20483.0
2001-10-01,1008.061,9099.0,19353.0
2001-11-01,829.82,7490.0,15931.0
2001-12-01,894.4240000000001,8073.0,17172.0
2002-01-01,827.517,12916.0,21579.0
2002-02-01,721.856,11267.0,18824.0
2002-03-01,917.0920000000001,14314.0,23915.0
2002-04-01,739.6360000000001,11544.0,19287.0
2002-05-01,766.9,11970.0,19998.0
2002-06-01,995.533,15538.0,25960.0
2002-07-01,1202.009,18761.0,31345.0
2002-08-01,1144.3690000000001,17862.0,29842.0
2002-09-01,1031.675,16103.0,26903.0
2002-10-01,874.499,13649.0,22804.0
2002-11-01,805.528,12573.0,21006.0
2002-12-01,883.3860000000001,13788.0,23036.0
2003-01-01,778.951,6669.0,14329.0
2003-02-01,718.695,6153.0,13220.0
2003-03-01,792.275,6783.0,14574.0
2003-04-01,749.243,6415.0,13782.0
2003-05-01,857.87,7345.0,15780.0
2003-06-01,893.815,7653.0,16441.0
2003-07-01,1147.577,9825.0,21109.0
2003-08-01,1078.1090000000002,9231.0,19832.0
2003-09-01,985.187,8435.0,18122.0
2003-10-01,927.148,7938.0,17055.0
2003-11-01,784.831,6720.0,14437.0
2003-12-01,833.298,7135.0,15328.0
2004-01-01,1124.074,6343.88,20906.24
2004-02-01,1016.7620000000001,5738.25,18910.37
2004-03-01,1007.9920000000001,5688.75,18747.25
2004-04-01,952.183,5373.79,17709.29
2004-05-01,1046.454,5905.82,19462.61
2004-06-01,953.552,5381.52,17734.76
2004-07-01,1072.855,6054.82,19953.62
2004-08-01,1070.317,6040.49,19906.42
2004-09-01,1042.493,5883.46,19388.94
2004-10-01,942.431,5318.75,17527.91
2004-11-01,1018.8190000000001,5749.86,18948.63
2004-12-01,1038.329,5859.96,19311.49
2005-01-01,850.744,4801.3,15782.77
2005-02-01,767.885,4333.67,14245.6
2005-03-01,828.7040000000001,4676.91,15373.88
2005-04-01,832.6840000000001,4699.37,15447.72
2005-05-01,914.542,5161.35,16966.31
2005-06-01,1174.6760000000002,6629.46,21792.25
