measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,2619.0,27062.13,27062.13
2001-02-01,2447.0,25284.85,25284.85
2001-03-01,4689.0,48451.44,48451.44
2001-04-01,5962.0,61605.35,61605.35
2001-05-01,7602.0,78551.47,78551.47
2001-06-01,2116.0,21864.63,21864.63
2001-07-01,854.0,8824.38,8824.38
2001-08-01,234.0,2417.92,2417.92
2001-09-01,364.0,3761.21,3761.21
2001-10-01,571.0,5900.14,5900.14
2001-11-01,1727.0,17845.09,17845.09
2001-12-01,4725.0,48823.43,48823.43
2002-01-01,7303.0,74293.42,74293.42
2002-02-01,5339.0,54313.65,54313.65
2002-03-01,8139.0,82798.05,82798.05
2002-04-01,8306.0,84496.94,84496.94
2002-05-01,7188.0,73123.52,73123.52
2002-06-01,6613.0,67274.05,67274.05
2002-07-01,2718.0,27650.21,27650.21
2002-08-01,178.0,1810.79,1810.79
2002-09-01,578.0,5879.99,5879.99
2002-10-01,802.0,8158.75,8158.75
2002-11-01,1377.0,14008.22,14008.22
2002-12-01,2028.0,20630.84,20630.84
2003-01-01,7374.0,75517.13,75517.13
2003-02-01,5947.0,60903.23,60903.23
2003-03-01,6632.0,67918.31,67918.31
2003-04-01,6967.0,71349.05,71349.05
2003-05-01,6916.0,70826.76,70826.76
2003-06-01,5567.0,57011.65,57011.65
2003-07-01,2390.0,24475.99,24475.99
2003-08-01,1250.0,12801.25,12801.25
2003-09-01,1110.0,11367.51,11367.51
2003-10-01,946.0,9687.99,9687.99
2003-11-01,1288.0,13190.41,13190.41
2003-12-01,4239.0,43411.6,43411.6
2004-01-01,5386.409000000001,53982.59,53982.59
2004-02-01,4876.82,48875.49,48875.49
2004-03-01,5483.392,54954.55,54954.55
2004-04-01,4578.667,45887.4,45887.4
2004-05-01,5254.96,52665.21,52665.21
2004-06-01,5267.996,52795.86,52795.86
2004-07-01,3939.009,39476.75,39476.75
2004-08-01,3332.93,33402.62,33402.62
2004-09-01,4051.438,40603.51,40603.51
2004-10-01,4114.506,41235.58,41235.58
2004-11-01,4454.653,44644.53,44644.53
2004-12-01,5657.2210000000005,56696.67,56696.67
2005-01-01,4245.719,42452.94,42452.94
2005-02-01,3890.199,38898.1,38898.1
2005-03-01,4053.6850000000004,40532.8,40532.8
2005-04-01,4050.76,40503.55,40503.55
2005-05-01,5713.247,57126.76,57126.76
