measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-01-01,,,,286.798,2536.0,2536.0
2021-02-01,,,,226.526,2003.0,2003.0
2021-03-01,,,,716.996,6341.0,6341.0
2021-04-01,,,,580.318,5132.0,5132.0
2021-05-01,,,,721.253,6379.0,6379.0
2021-06-01,,,,747.692,6613.0,6613.0
2021-07-01,,,,588.385,5204.0,5204.0
2021-08-01,,,,593.09,5245.0,5245.0
2021-09-01,,,,551.19,4875.0,4875.0
2021-10-01,,,,407.343,3603.0,3603.0
2021-11-01,0.0,0.0,0.0,402.862,3563.0,3563.0
2021-12-01,0.0,0.0,0.0,215.547,1906.0,1906.0
2022-01-01,-7.033,0.0,0.0,369.637,1261.0,1261.0
2022-02-01,-5.835,0.0,0.0,243.256,830.0,830.0
2022-03-01,-6.035,0.0,0.0,363.044,1239.0,1239.0
2022-04-01,-7.224,0.0,0.0,443.567,1513.0,1513.0
2022-05-01,-7.225,0.0,0.0,499.242,1703.0,1703.0
2022-06-01,-7.341,0.0,0.0,502.157,1713.0,1713.0
2022-07-01,-7.031,0.0,0.0,554.305,1891.0,1891.0
2022-08-01,-6.889,0.0,0.0,488.966,1668.0,1668.0
2022-09-01,-7.022,0.0,0.0,405.376,1383.0,1383.0
2022-10-01,-7.242,0.0,0.0,321.325,1096.0,1096.0
2022-11-01,-6.985,0.0,0.0,265.036,904.0,904.0
2022-12-01,-7.138,0.0,0.0,172.089,587.0,587.0
2023-01-01,-6.0,0.0,0.0,146.0,498.0,498.0
2023-02-01,-9.0,0.0,0.0,440.0,1501.0,1501.0
2023-03-01,-11.0,0.0,0.0,705.0,2405.0,2405.0
2023-04-01,-6.0,0.0,0.0,889.0,3033.0,3033.0
2023-05-01,-14.0,0.0,0.0,1264.0,4313.0,4313.0
2023-06-01,-12.0,0.0,0.0,902.0,3078.0,3078.0
2023-07-01,-10.0,0.0,0.0,951.0,3245.0,3245.0
2023-08-01,-13.0,0.0,0.0,941.0,3211.0,3211.0
2023-09-01,-10.0,0.0,0.0,759.0,2590.0,2590.0
2023-10-01,-10.0,0.0,0.0,609.0,2078.0,2078.0
2023-11-01,-10.0,0.0,0.0,491.0,1675.0,1675.0
2023-12-01,-8.0,0.0,0.0,285.0,972.0,972.0
2024-01-01,-4.0,0.0,0.0,144.0,491.0,491.0
2024-02-01,-10.0,0.0,0.0,637.0,2173.0,2173.0
2024-03-01,-8.0,0.0,0.0,746.0,2545.0,2545.0
2024-04-01,-8.0,0.0,0.0,751.0,2562.0,2562.0
2024-05-01,-12.0,0.0,0.0,981.0,3347.0,3347.0
2024-06-01,-12.0,0.0,0.0,1076.0,3671.0,3671.0
2024-07-01,-13.0,0.0,0.0,1051.0,3586.0,3586.0
2024-08-01,-12.0,0.0,0.0,959.0,3272.0,3272.0
2024-09-01,-12.0,0.0,0.0,883.0,3013.0,3013.0
2024-10-01,-13.0,0.0,0.0,777.0,2651.0,2651.0
2024-11-01,-9.0,0.0,0.0,509.0,1737.0,1737.0
2024-12-01,-7.0,0.0,0.0,266.0,908.0,908.0
